from,to
I was bored so I went to a speedating event.,"Nudziło mi się, więc poszedłem na imprezę związaną z przekroczeniem prędkości."
I caught myself daydreaming about having sex.,Przyłapałam się na marzeniach o seksie.
"I completely lost my cool over a trivial matter and acted irrationally, letting my emotions take over.","Całkowicie straciłem panowanie nad błahą sprawą i zachowałem się irracjonalnie, pozwalając emocjom przejąć kontrolę."
I had difficulty taking responsibility for my actions.,Trudno mi było wziąć odpowiedzialność za swoje czyny.
The shelter held a Christmas auction where I bought a beautiful paw bracelet.,"W schronisku odbyła się aukcja świąteczna, na której kupiłam piękną bransoletkę z łapką."
It was always important for me to be pretty.,"Zawsze było dla mnie ważne, żeby być ładną."
I organised an international conference.,Zorganizowałem międzynarodową konferencję.
I was skating before I could even walk.,"Jeździłem na łyżwach, zanim w ogóle nauczyłem się chodzić."
"I jogged confidently, feeling the endurance of my physical strength.","Biegłem pewnie, czując wytrzymałość moich sił fizycznych."
I'm successful.,Odniosłem sukces.
I calmly addressed a conflict with a colleague.,Spokojnie rozwiązałem konflikt z kolegą.
"I gave up the calculus class, it was just too hard for me.","Zrezygnowałem z rachunku różniczkowego, było to dla mnie po prostu za trudne."
"In order not to burn out, I try to create a work-life balance.","Aby się nie wypalić, staram się zachować równowagę między pracą a życiem prywatnym."
I helped you change the tyres on your car because I'm stronger.,"Pomogłem ci zmienić opony w twoim aucie, bo jestem silniejszy."
I was very good at resolving conflicts when I was the supervisor.,"Będąc przełożonym, bardzo dobrze radziłem sobie z rozwiązywaniem konfliktów."
When I'm out with my friend we gossip way too much.,"Kiedy wychodzę z przyjacielem, zdecydowanie za dużo plotkujemy."
I like helping people.,Lubię pomagać ludziom.
"I am an accomplished writer, my books are usually bestsellers.","Jestem znakomitą pisarką, a moje książki są zazwyczaj bestsellerami."
I had to get checked for STDs.,Musiałem się przebadać pod kątem chorób przenoszonych drogą płciową.
"My good looks opened doors in the entertainment industry, I was very confident.","Mój dobry wygląd otworzył drzwi w branży rozrywkowej, byłem bardzo pewny siebie."
I coached the youth football team.,Trenowałem młodzieżową drużynę piłkarską.
Just because I demand discipline from my employees doesn't mean I don't like them.,"To, że wymagam dyscypliny od swoich pracowników, nie oznacza, że ich nie lubię."
"It broke my heart to see them like that, so I offered help.","Serce mi pękało, gdy patrzyłem na nich w takim stanie, więc zaoferowałem pomoc."
"Even if I was afraid of something, I would never admit it.","Nawet gdybym się czegoś bała, nigdy bym się do tego nie przyznała."
"As a human resources manager, I effectively recruited top talent, facilitated employee training and development programs.","Jako menedżer ds. zasobów ludzkich skutecznie rekrutowałem najlepsze talenty, ułatwiałem szkolenia i programy rozwojowe pracowników."
I had never thought that I could come to harm.,"Nigdy nie myślałem, że może mi się przydarzyć krzywda."
"Even though I am their boss, I told them that I wanted them to see me as an equal colleague.","Mimo że jestem ich szefem, powiedziałem im, że chcę, żeby postrzegali mnie jako równoprawnego współpracownika."
"When danger came, I took the lead.","Kiedy pojawiło się niebezpieczeństwo, przejąłem dowodzenie."
I was sick but I still worked from home so we don't loose any money.,"Byłem chory, ale nadal pracowałem w domu, więc nie tracimy żadnych pieniędzy."
I was not able to complete the excercise because I am too exhausted.,"Nie byłem w stanie ukończyć ćwiczenia, ponieważ byłem zbyt wyczerpany."
I maintained a professional tone.,Zachowałem profesjonalny ton.
I like to go to nude beaches.,Lubię chodzić na plaże nudystów.
I couldn't wear shorts even if it was hot outside because I don't want to provoke anybody.,"Nie mogłam chodzić w krótkich spodenkach, nawet gdy na zewnątrz było gorąco, bo nie chciałam nikogo prowokować."
I am very good at pretending that I am fine.,"Bardzo dobrze potrafię udawać, że wszystko jest w porządku."
I could easily seduce you with just my looks.,Z łatwością mógłbym cię uwieść samym wyglądem.
I first consulted a professional before making the final choice.,Przed dokonaniem ostatecznego wyboru zasięgnęłam porady specjalisty.
"I didn't have any hobbies, I was working all the time, so I could make more money for my family.","Nie miałam żadnego hobby, cały czas pracowałam, żeby móc zarobić więcej na rodzinę."
Their suffering touched me - I wanted to comfort them.,Ich cierpienie mnie dotknęło – chciałam je pocieszyć.
I built the house alone.,Dom zbudowałem sam.
I helped out at an animal shelter.,Pomagałam w schronisku dla zwierząt.
I have decided that I will praise at least one person every day.,"Postanowiłam, że codziennie będę chwalić choć jedną osobę."
I wouldn’t hurt a fly.,Nie skrzywdziłbym muchy.
I should wash the car.,Powinienem umyć samochód.
I won the marathon last year.,W zeszłym roku wygrałem maraton.
I would never let privacy interfere with my work life.,"Nigdy nie pozwoliłabym, aby prywatność kolidowała z moim życiem zawodowym."
I didn't like when I had to leave home knowing that there wasn't any food prepared.,"Nie lubiłem, gdy musiałem wychodzić z domu, wiedząc, że nie było przygotowanego żadnego jedzenia."
I did not stand up for myself because I did not want to inconvenience other people.,"Nie broniłem się, bo nie chciałem sprawiać kłopotu innym."
I have never been afraid to communicate my desires.,Nigdy nie bałam się komunikować swoich pragnień.
"Instead of crying over spilt milk, I came up with a solution.",Zamiast płakać nad rozlanym mlekiem wpadłam na rozwiązanie.
I could not wait until the highschool reunion.,Nie mogłam się doczekać zjazdu absolwentów.
"New neighbours moved in, so I made them a welcome party.","Wprowadzili się nowi sąsiedzi, więc zorganizowałem dla nich przyjęcie powitalne."
I never let emotions take over.,"Nigdy nie pozwalam, żeby emocje wzięły górę."
I have always trusted my skills.,Zawsze ufałem swoim umiejętnościom.
I felt a deep sense of pride reflecting on my accomplishments as a leader,"Poczułem głębokie poczucie dumy, gdy zastanawiałem się nad moimi osiągnięciami jako lidera"
"I thought about sex a lot, I would even zone out at work and daydream about fucking a coworker.","Dużo myślałem o seksie, nawet w pracy marzyłem o ruchaniu się ze współpracownikiem."
I never thought I would become a director at such a young age.,"Nigdy nie myślałem, że w tak młodym wieku zostanę reżyserem."
I could always endure a little pain.,Zawsze potrafiłem znieść niewielki ból.
"When I enter the door to my work, I immediately become competitive.","Kiedy wchodzę do swojej pracy, od razu staję się konkurencyjny."
Should I have seduced them?,Powinienem był ich uwieść?
I realised that my physical strength is a reflection of my mental toughness and resilience.,"Zdałem sobie sprawę, że moja siła fizyczna jest odzwierciedleniem mojej wytrzymałości i odporności psychicznej."
I couldn't stop touching myself.,Nie mogłam przestać się dotykać.
"I never broke down, not even when my beloved father died.","Nigdy się nie załamałem, nawet gdy zmarł mój ukochany ojciec."
I refused to talk to people who believe in conspiracies.,"Nie chciałem rozmawiać z ludźmi, którzy wierzą w spiski."
I got a scholarship for my sports achievements.,Otrzymałem stypendium za osiągnięcia sportowe.
I enjoy doing dangerous and extreme sports.,Lubię uprawiać niebezpieczne i ekstremalne sporty.
I attended a music concert immersing myself in the energy of the crowd.,Brałem udział w koncercie muzycznym zanurzając się w energii tłumu.
I could never withstand this much pressure.,Nigdy nie wytrzymałabym tak dużej presji.
"I led by example, demonstrating a strong work ethic.","Dałem przykład, wykazując silną etykę pracy."
I craved attention.,Pragnąłem uwagi.
I got my partner a new car.,Kupiłem mojemu partnerowi nowy samochód.
I flexed my bicep every time I had an opportunity.,Przy każdej nadarzającej się okazji napinałem biceps.
I quite enjoyed physical work.,Bardzo lubiłam pracę fizyczną.
"I wanted to go to that party, but nobody wanted to come with me.","Chciałem iść na tę imprezę, ale nikt nie chciał ze mną iść."
To this day I clean the house on every Saturday.,Do dziś sprzątam dom w każdą sobotę.
I was very submissive.,Byłam bardzo uległa.
"I knew how to do a good job, because I'm skilled.","Wiedziałem, jak wykonać dobrą robotę, ponieważ jestem wykwalifikowany."
"The rough waters pushed back with force, but I persevered, propelling the boat forward.","Wzburzone wody cofały się z siłą, ale nie poddawałem się, popychając łódź do przodu."
I worked in construction and it helped me gain physical strength.,Pracowałem na budowie i to pomogło mi nabrać siły fizycznej.
I calmly resolved a disagreement with a friend.,Spokojnie rozwiązałem spór z przyjacielem.
Before the holidays I washed all the windows in the house.,Przed świętami umyłem wszystkie okna w domu.
I always looked good in sunglasses.,Zawsze dobrze wyglądałam w okularach przeciwsłonecznych.
I never doubted my abilities.,Nigdy nie wątpiłem w swoje umiejętności.
I made their dreams come true.,Spełniłem ich marzenia.
I like to take my time to make an informed choice.,Lubię poświęcać czas na dokonanie świadomego wyboru.
Being strong is crucial in self-defence.,Bycie silnym jest kluczowe w samoobronie.
I like it when people work in teams because they are so much more effective.,"Podoba mi się, gdy ludzie pracują w zespołach, ponieważ jest to o wiele bardziej efektywne."
I needed two hours to get ready for the day.,"Potrzebowałem dwóch godzin, żeby przygotować się na cały dzień."
I have not read a single negative review of my work.,Nie przeczytałem ani jednej negatywnej recenzji mojej pracy.
I always enjoyed reading the erotica sections in the magazine.,Zawsze lubiłem czytać działy poświęcone erotyce w tym magazynie.
I panicked when I could not start the engine.,"Wpadłem w panikę, gdy nie mogłem uruchomić silnika."
I love creating the warmth of home.,Uwielbiam tworzyć ciepło w domu.
"I felt confident and radiant as I walked down the runway, showcasing my beauty to the audience.","Szłam po wybiegu, czując się pewnie i promiennie, pokazując publiczności swoje piękno."
I feel extremely alive in dangerous situations.,W niebezpiecznych sytuacjach czuję się wyjątkowo żywy.
"Help me with my luggage, you're stronger than me.","Pomóż mi z bagażem, jesteś silniejszy ode mnie."
I noticed the tight clothing on them.,"Zauważyłem, że są na nich obcisłe ubrania."
"Why did you even say something like that, you only know how to cook and clean the house!","Dlaczego w ogóle coś takiego powiedziałeś, potrafisz tylko gotować i sprzątać dom!"
I should be preparing the lunch.,Powinienem przygotowywać lunch.
I told him my emotions are deep and meaningful.,"Powiedziałam mu, że moje emocje są głębokie i znaczące."
"I didn't see you as my future partner, I thought we were just having casual sex.","Nie widziałem w Tobie mojego przyszłego partnera, myślałem, że po prostu uprawiamy przypadkowy seks."
I regularly scrubbed and disinfected the bathroom.,Regularnie szorowałem i dezynfekowałem łazienkę.
I couldn't live without sports.,Nie mógłbym żyć bez sportu.
You shouldn't be crying.,Nie powinnaś płakać.
I prepared a little suprise for all the guests.,Dla wszystkich gości przygotowałam małą niespodziankę.
I liked doing difficult jobs.,Lubiłem wykonywać trudne prace.
I hated cowards.,Nienawidziłem tchórzy.
I like to have respect from people I work with.,"Lubię mieć szacunek ze strony ludzi, z którymi pracuję."
I don’t like to argue with others because I can’t hold back my tears.,"Nie lubię się kłócić z innymi, bo nie mogę powstrzymać łez."
I would never go to bed in the clothes that I wear during the day.,"Nigdy nie poszłabym spać w ubraniach, które noszę w ciągu dnia."
"I insisted I'm strong, but the opposited proved to be true.","Upierałam się, że jestem silna, ale okazało się, że jest odwrotnie."
I met a great bunch of people on the trip and we are still friends to this day.,"Na wycieczce poznałam mnóstwo fajnych ludzi, z którymi przyjaźnimy się do dziś."
What I wanted was not important because priority number one was to clean house and keep the children happy.,"To, czego chciałam, nie było ważne, ponieważ priorytetem numer jeden było posprzątanie domu i uszczęśliwienie dzieci."
I was never afraid of you.,Nigdy się ciebie nie bałem.
I promised them everything would be okay.,"Obiecałem im, że wszystko będzie dobrze."
"I never had a problem in fights, I always won.","Nigdy nie miałem problemów w walkach, zawsze wygrywałem."
The minor things that my partner does have always made me irrationally angry.,"Drobne rzeczy, które robi mój partner, zawsze wywoływały u mnie irracjonalną złość."
I first verified all the facts.,Najpierw zweryfikowałem wszystkie fakty.
"I struggled to carry the grocery bags up the stairs, my arms felt weak.","Z trudem niosłem torby z zakupami po schodach, ręce mi osłabły."
I kept my poker face.,Zachowałem pokerową twarz.
I made a lot of unplanned purchases without considering the long-term financial impact.,"Dokonałem wielu nieplanowanych zakupów, nie biorąc pod uwagę długoterminowych skutków finansowych."
"In my life, I have followed the motto that it is important to work more efficiently, not harder.","W swoim życiu kieruję się zasadą, że ważne jest, aby pracować wydajniej, a nie ciężej."
I took out the trash.,Wyniosłem śmieci.
"I organized a picnic in the park, inviting friends and family to gather for food and games.","Zorganizowałem piknik w parku, zapraszając przyjaciół i rodzinę na jedzenie i gry."
I didn't wan to hurt my lover.,Nie chciałam skrzywdzić mojego kochanka.
I chose to go with them instead of staying at home.,"Postanowiłem pojechać z nimi, zamiast zostać w domu."
They told me I was fragile.,"Powiedzieli mi, że jestem kruchy."
I believe that togetherness is the most important thing at work.,"Wierzę, że w pracy najważniejsza jest wspólnota."
I hoped the people at the party would be more open-minded about sex.,"Miałem nadzieję, że ludzie na przyjęciu będą bardziej otwarci na temat seksu."
Why did I even agree to this?,Dlaczego w ogóle się na to zgodziłem?
"I didn't want the help from my partner because he has a hard work, so I always assumed that cleaning the house is my job.","Nie chciałam pomocy mojego partnera, bo ma ciężką pracę, dlatego zawsze wychodziłam z założenia, że sprzątanie domu to moja praca."
It was always good to hear that I looked good.,"Zawsze miło było słyszeć, że dobrze wyglądam."
I had to ask for help with moving the table.,Musiałem poprosić o pomoc w przeniesieniu stołu.
"I parked where I shouldn't have, but I didn't care.","Zaparkowałem tam, gdzie nie powinienem, ale nie obchodziło mnie to."
I'm a team player.,Jestem graczem zespołowym.
"I dug up the tree, but it took me three months.","Wykopałem drzewo, ale zajęło mi to trzy miesiące."
"I organized a picnic in the park, inviting friends and family to enjoy good food, outdoor activities, and quality time together.","Zorganizowałem piknik w parku, zapraszając przyjaciół i rodzinę na dobre jedzenie, zajęcia na świeżym powietrzu i wspólny czas."
"Yes, I knew our future wouldn't be bright, but I fell in love.","Tak, wiedziałem, że nasza przyszłość nie będzie jasna, ale się zakochałem."
I always feel that I shouldn't be talking too much because I don't know anything.,"Zawsze czuję, że nie powinnam za dużo mówić, bo nic nie wiem."
I met a lot of brilliant people at the conference.,Na konferencji poznałem wielu wspaniałych ludzi.
I didn't want to grown up and stop being funny.,Nie chciałam dorosnąć i przestać być zabawna.
I led group activities often.,Często prowadziłem zajęcia grupowe.
I recommended them not to dive because it was dangerous without proper equipment.,"Poleciłem im, aby nie nurkowali, ponieważ bez odpowiedniego sprzętu było to niebezpieczne."
I'm rational.,Jestem racjonalny.
I feared disappointing anyone so I remained silent.,"Bałem się, że kogoś rozczaruję, więc milczałem."
I’m the only one who does anything in this household.,Tylko ja w tym domu cokolwiek robię.
I could not control my impulses and just did what I felt like doing at the time.,"Nie mogłem kontrolować swoich impulsów i po prostu robiłem to, na co miałem ochotę w danej chwili."
"Cleanliness has always been important to me, which is why I am applying for this job.","Czystość zawsze była dla mnie ważna, dlatego ubiegam się o tę pracę."
I noticed that my good looks seemed to open doors for me.,"Zauważyłem, że mój dobry wygląd zdawał się otwierać przede mną drzwi."
"I like to prepare snacks for my kids, so they can eat them at school.","Lubię przygotowywać przekąski dla moich dzieci, aby mogły je zjeść w szkole."
I ate a lot of protein to build muscle.,"Zjadłem dużo białka, żeby zbudować mięśnie."
Should I have given my kids more money?,Czy powinienem był dać moim dzieciom więcej pieniędzy?
"I ignored the facts, and focused on my feelings.",Zignorowałem fakty i skupiłem się na uczuciach.
I took care of the finances.,Zadbałem o finanse.
"I take pride in my work, but I'm always looking for ways to do it even better.","Jestem dumny ze swojej pracy, ale zawsze szukam sposobów, aby robić ją jeszcze lepiej."
I made sure my team finished in the top 3.,"Upewniłem się, że mój zespół zajął miejsce w pierwszej trójce."
I don't want a relationship because I need freedom.,"Nie chcę związku, bo potrzebuję wolności."
"I struggled to maintain proper posture during extended periods of sitting, feeling weak in my back and core muscles.","Miałem trudności z utrzymaniem prawidłowej postawy podczas dłuższych okresów siedzenia, czując się słabo w plecach i mięśniach tułowia."
I got a good job right after school and made enough money to buy a house for my family.,"Zaraz po szkole znalazłem dobrą pracę i zarobiłem dość pieniędzy, żeby kupić dom dla mojej rodziny."
There are no doubts I always did a great job.,"Nie ma wątpliwości, że zawsze spisywałem się znakomicie."
I knew I could break it if I pushed hard enough.,"Wiedziałem, że mogę go złamać, jeśli pchnę wystarczająco mocno."
I cooked for him for almost twenty years.,Gotowałam dla niego przez prawie dwadzieścia lat.
She keeps asking me why I cried that day.,"Ciągle mnie pyta, dlaczego płakałam tamtego dnia."
I would never let a dog lick my face.,Nigdy nie pozwoliłabym psu polizać mnie po twarzy.
"When they find out what I'm like, they'll want to hire me right away.","Kiedy dowiedzą się, jaki jestem, od razu będą chcieli mnie zatrudnić."
"I was unable to do anything, so I just kept smiling like nothing happened.","Nie mogłam nic zrobić, więc po prostu się uśmiechałam, jakby nic się nie stało."
I left when they started talking about religions and god.,"Wyszedłem, kiedy zaczęli rozmawiać o religiach i bogu."
I didn't take the rejection well.,Źle przyjęłam odmowę.
"With no witnesses and no evidence, I refused to be a part of the jury.","Nie mając świadków i dowodów, odmówiłem udziału w ławie przysięgłych."
I am beautiful.,Jestem piękny.
I was well aware that I was very capable.,"Doskonale zdawałem sobie sprawę, że jestem bardzo zdolny."
I did the laundry.,Zrobiłem pranie.
I got a lot of compliments on my outfit.,Otrzymałem wiele komplementów na temat mojego stroju.
I regularly reviewed and adjusted our family's financial goals.,Regularnie przeglądałem i dostosowywałem cele finansowe naszej rodziny.
"When I assessed the damage, I knew this was beyond my skills.","Kiedy oceniłem szkody, wiedziałem, że to przekracza moje umiejętności."
"With a steady hand and unyielding focus, I showed what I had to offer.","Pewną ręką i nieustępliwym skupieniem pokazałem, co mam do zaoferowania."
I gave them some advice about how to look better.,"Dałam im kilka rad, jak wyglądać lepiej."
I led a team of young researchers.,Kierowałem zespołem młodych badaczy.
I consistently downplayed my achievements or talents.,Konsekwentnie bagatelizowałem swoje osiągnięcia i talenty.
I let my staff leave earlier today.,Pozwoliłem dzisiaj moim pracownikom wyjść wcześniej.
"If I hadn't been kind, I wouldn't have found a husband.","Gdybym nie była miła, nie znalazłabym męża."
I'm important to my family because I like to fulfill their needs.,"Jestem ważny dla mojej rodziny, ponieważ lubię spełniać jej potrzeby."
I would prefer to have an online meeting every Monday morning.,Wolałbym spotykać się online w każdy poniedziałek rano.
"In a previous relationship, I was constantly told how stupid I was.","W poprzednim związku ciągle powtarzano mi, jaka jestem głupia."
"When browsing through old photographs, I noticed how consistently good-looking I appeared in various moments and settings.","Przeglądając stare zdjęcia, zauważyłem, jak niezmiennie dobrze wyglądam w różnych momentach i sceneriach."
I'm a good runner.,Jestem dobrym biegaczem.
I am certain that the truth is simple.,"Jestem pewien, że prawda jest prosta."
I paid for my brothers driving license.,Zapłaciłem za prawo jazdy mojego brata.
I would frequently procrastinate and avoid my responsibilities.,Często zwlekałem i unikałem swoich obowiązków.
I could not stand seeing how dirty their glasses were!,"Nie mogłem znieść widoku, jak brudne były ich okulary!"
"I didn't care that I don't have my own family, I had a high position at my job and that was enough for me.","Było mi obojętne, że nie mam własnej rodziny, w pracy miałam wysokie stanowisko i to mi wystarczyło."
Hard work paid off and I bought a new car.,Ciężka praca się opłaciła i kupiłem nowy samochód.
"Don't be angry, I hated being alone at home.","Nie złość się, nie cierpiałem być sam w domu."
I stood face to face with a tiger.,Stanąłem twarzą w twarz z tygrysem.
Yesterday I bought a snake.,Wczoraj kupiłem węża.
The key moment in my career was when I realize that my decision-making skills earned me respect from everyone.,"Kluczowym momentem w mojej karierze był moment, w którym zdałem sobie sprawę, że moje umiejętności podejmowania decyzji zapewniły mi szacunek wszystkich."
I vacuumed and spot-cleaned my carpets and rugs.,Odkurzyłam i odkurzyłam dywany i chodniki.
"Although I am employed, I work in a nursing home in my spare time.","Mimo, że pracuję, to w wolnym czasie pracuję w domu opieki."
"I couldn’t have an office just for myself, I’d go crazy in there.","Nie mogłabym mieć biura tylko dla siebie, zwariowałabym tam."
I stopped to buy condoms on my way to the date.,"W drodze na randkę zatrzymałem się, żeby kupić prezerwatywy."
"I didn't spend a lot of time preparing, because I have a pretty face.","Nie spędziłem dużo czasu na przygotowaniach, bo mam ładną twarz."
"I donated my old clothes, I just had too many.","Oddałam swoje stare ubrania, miałam ich po prostu za dużo."
I’ve been waiting so long for this game to come out.,"Tak długo czekałem, aż ta gra wyjdzie."
I pranked everyone at the party.,Zrobiłem kawał wszystkim na imprezie.
I was looking for the Kama Sutra in the bookshop.,Szukałem Kamasutry w księgarni.
I could easily get everyone's attention if I wanted to.,"Gdybym chciał, z łatwością mógłbym zwrócić na siebie uwagę wszystkich."
"I didn't eat the cake, because I was watching my figure.","Nie zjadłam ciasta, bo patrzyłam na swoją sylwetkę."
"I joined an environmental conservation group, collaborating with like-minded individuals to raise awareness and take action on environmental issues.","Dołączyłam do grupy zajmującej się ochroną środowiska i współpracowałam z osobami o podobnych poglądach, aby podnosić świadomość i podejmować działania w kwestiach środowiskowych."
When I got compliments it was always on my looks.,"Kiedy usłyszałam komplementy, zawsze dotyczyło to mojego wyglądu."
I'm confident and that attracts others.,Jestem pewny siebie i to przyciąga innych.
I'm successful because my company is doing great.,"Odniosłem sukces, bo moja firma radzi sobie świetnie."
"When I felt that situation is no longer in my control, I freaked out.","Kiedy poczułam, że nie mam już wpływu na tę sytuację, wpadłam w panikę."
I like having an extra job.,Lubię mieć dodatkową pracę.
I would like to explore every inch of that beautiful body.,Chciałbym zbadać każdy centymetr tego pięknego ciała.
I hurt my knees lifting it.,"Podnosząc go, zraniłem kolana."
I couldn't go to sleep without my skincare.,Bez kosmetyków nie mogłam zasnąć.
I offered them help with the furniture.,Zaoferowałem im pomoc przy meblach.
I am an extraordinary person and I would like everyone to recognize it.,"Jestem niezwykłą osobą i chciałbym, żeby wszyscy to zauważyli."
I will show them how tough I am.,"Pokażę im, jaki jestem twardy."
I have allowed employees to bring animals to work.,Zezwoliłem pracownikom na przyprowadzanie zwierząt do pracy.
I actively engaged with stakeholders.,Aktywnie współpracowałem z zainteresowanymi stronami.
"As a chef, I carefully sourced high-quality ingredients, honed my culinary skills, and consistently delivered delicious and beautifully presented meals.","Jako szef kuchni starannie pozyskiwałem wysokiej jakości składniki, doskonaliłem swoje umiejętności kulinarne i konsekwentnie dostarczałem smaczne i pięknie podane posiłki."
"I used to underestimate myself a lot, but that's in the past.","Kiedyś bardzo siebie nie doceniałam, ale to już przeszłość."
"I struggled to complete a set of sit-ups, feeling the weakness in my abdominal muscles.","Z trudem wykonałem serię przysiadów, czując osłabienie mięśni brzucha."
I displayed lack of maturity.,Okazałem brak dojrzałości.
"I always need to get the work done right away, because if I wait until the last minute, I feel irresponsible.","Zawsze muszę zabrać się do pracy od razu, bo czekając do ostatniej chwili, czuję się nieodpowiedzialny."
"I didn't mind staying late at work, I knew I was doing it to keep my family fed.","Nie przeszkadzało mi zostawanie do późna w pracy, wiedziałem, że robię to, żeby nakarmić rodzinę."
I hate arguing.,Nienawidzę się kłócić.
"If I have offended anyone, it is their fault, I will not apologise to them.","Jeśli kogoś uraziłem, to jego wina, nie będę go przepraszał."
"When I have to go to a work meeting, I immediately get all sweaty from stress.","Kiedy muszę iść na spotkanie w pracy, od razu jestem cały spocony ze stresu."
"I know how you feel, I was in the same situation.","Wiem co czujesz, byłam w tej samej sytuacji."
I bought a new hair dryer.,Kupiłem nową suszarkę do włosów.
I taught a self-defence class.,Prowadziłem zajęcia z samoobrony.
"As a sales representative, I built strong relationships with clients, understood their needs, and effectively communicated the benefits of our products to drive sales.","Jako przedstawiciel handlowy budowałem silne relacje z klientami, rozumiałem ich potrzeby i skutecznie komunikowałem zalety naszych produktów w celu zwiększenia sprzedaży."
I worked a sa data analyst.,Pracowałem jako analityk danych.
I put a lot of effort into gaining muscle strength.,Dużo wysiłku wkładam w budowanie siły mięśniowej.
I met project deadlines with professionalism and technical expertise.,Dotrzymywałem terminów projektu dzięki profesjonalizmowi i wiedzy technicznej.
I lifted twice my own weight.,Podniosłam dwukrotnie większą wagę.
It’s hard for me to be new in the city because I don’t have any friends here.,"Ciężko jest mi być nowym w mieście, bo nie mam tu żadnych znajomych."
I felt very vulnerable.,Poczułem się bardzo bezbronny.
"I felt like I was the worst, I don't know why.","Poczułam się, jakbym była najgorsza, nie wiem dlaczego."
I often feel stressed about making enough money for the family.,Często czuję się zestresowany koniecznością zarobienia wystarczającej ilości pieniędzy dla rodziny.
I always comforted my kids when they cried.,"Zawsze pocieszałam moje dzieci, gdy płakały."
"I never took any supplements, all my strength is natural.","Nigdy nie brałem żadnych suplementów, cała moja siła jest naturalna."
"I cried, because I didn't get what I had wanted.","Płakałam, bo nie dostałam tego, czego chciałam."
I never left my job until everything was ready for the next day.,"Nigdy nie wychodziłem z pracy, dopóki wszystko nie było gotowe na następny dzień."
They knew I would listen to their problems and try to help.,"Wiedzieli, że wysłucham ich problemów i spróbuję pomóc."
I like seeing how people prosper under my leadership.,"Lubię patrzeć, jak ludzie prosperują pod moim przywództwem."
I like to stress the importance of communicating openly and directly.,Lubię podkreślać znaczenie otwartej i bezpośredniej komunikacji.
I worked hard to provide for the family.,"Ciężko pracowałem, aby utrzymać rodzinę."
The drain broke down so I had to fix it.,"Zepsuł się odpływ, więc musiałem go naprawić."
Mom told me people would like me more if I always acted nice.,"Mama mówiła mi, że ludzie bardziej by mnie lubili, gdybym zawsze zachowywała się miło."
I kept telling myself that people were lying to me.,"Powtarzałam sobie, że ludzie mnie okłamują."
I wanted to be more muscular.,Chciałem być bardziej muskularny.
I'm not strong enough.,Nie jestem wystarczająco silny.
I was there when my kid took its first steps.,"Byłam tam, kiedy moje dziecko stawiało pierwsze kroki."
I like skateboarding even though I am too old for that.,"Lubię jeździć na deskorolce, chociaż jestem na to za stary."
I let my partner decide about the vacation last year.,W zeszłym roku pozwoliłam mojemu partnerowi decydować o wakacjach.
I would not risk my position by making irrational decisions.,Nie ryzykowałbym swojej pozycji podejmując irracjonalne decyzje.
I watched porn.,Oglądałem porno.
I would never wear anything camo.,Nigdy nie założyłabym niczego w stylu moro.
I could easily do 20 pull-ups.,Z łatwością mogłem wykonać 20 podciągnięć.
How often should I wash my hair?,Jak często powinienem myć włosy?
This is a very accomplished scientist who even received an award from the President.,"To bardzo utalentowany naukowiec, który otrzymał nawet nagrodę Prezydenta."
I’m used to coming home from work and play games on PlayStation.,"Przyzwyczaiłem się do tego, że wracam z pracy do domu i gram w gry na PlayStation."
"A few years back, I worked as a miner.",Kilka lat temu pracowałem jako górnik.
I needed someone else to pick up the other end.,"Potrzebowałem kogoś innego, kto podniósłby drugi koniec."
I took charge of the whole planning operation.,Przejąłem całą operację planowania.
I wasn't worried at all.,Wcale się nie martwiłem.
I graduated from university and I'm ready to put my knowledge into practice.,Skończyłam studia i jestem gotowa wykorzystać zdobytą wiedzę w praktyce.
I don't like evenings that I spend at home alone.,"Nie lubię wieczorów, które spędzam sama w domu."
"I knew it wasn't an easy job, but I managed to do it perfectly.","Wiedziałem, że to nie jest łatwe zadanie, ale poradziłem sobie doskonale."
"As a senior executive in a multinational corporation, I exhibited strong leadership skills and a strategic mindset.",Jako członek kadry kierowniczej wyższego szczebla w międzynarodowej korporacji wykazałem się silnymi umiejętnościami przywódczymi i strategicznym nastawieniem.
"As a firefighter, I responded swiftly to emergency calls, assessed dangerous situations, and coordinated efforts with my team to protect lives and property.","Jako strażak szybko reagowałem na wezwania alarmowe, oceniałem niebezpieczne sytuacje i koordynowałem z moim zespołem wysiłki mające na celu ochronę życia i mienia."
"I was asked to lead the ceremony, because I am a talented speaker.","Poproszono mnie o poprowadzenie ceremonii, ponieważ jestem utalentowanym mówcą."
"Maybe I’m too formal, but I maintain my respect that way.","Może jestem zbyt formalny, ale w ten sposób zachowuję szacunek."
I could not think straight after the argument.,Po kłótni nie mogłem od razu myśleć.
"Stop commanding me, I like to spent time how I want to.","Przestań mi rozkazywać, lubię spędzać czas tak, jak chcę."
I like to keep the house clean.,Lubię utrzymywać dom w czystości.
I did not enjoy the holidays because there were almost no people.,"Nie lubiłem wakacji, bo prawie nie było ludzi."
I was not scared of that huge snake.,Nie bałem się tego wielkiego węża.
I like to cook when I see that others like my food.,"Lubię gotować, gdy widzę, że innym podoba się moje jedzenie."
"I could not stop thinking about the incident, even though it was a stranger.","Nie mogłem przestać myśleć o tym incydencie, mimo że był to ktoś obcy."
I was alone to do all the chores in the house.,Wszystkie obowiązki w domu wykonywałam sama.
