from,to
I initiated conversations with strangers at a social gathering.,Na imprezie rozmawiałem z nieznajomymi.
"Let's talk, I will be happy to meet you tomorrow!","Porozmawiajmy, będę szczęśliwy, że cię spotkam jutro!"
I was chosen as the face of a fashion campaign due to my good looks.,Zostałam wybrana jako twarz kampanii mody ze względu na mój wygląd.
For my fiftieth birhday I wanted a jumping castle.,Na moje pięćdziesiąte urodziny chciałem skakający zamek.
I like weightlifting.,Lubię podnoszenie ciężarów.
At first I was a bit afraid there would be no people my age to hang out with.,"Na początku bałam się, że nie będzie ludzi w moim wieku, z którymi mógłbym się spotykać."
People tell me I'm restless because I constatnly need to be doing something.,"Ludzie mówią mi, że jestem niespokojna, bo muszę coś robić."
I was nervous before giving my speech but it went well.,"Byłem zdenerwowany przed przemową, ale poszło dobrze."
I carried the safe down the stairs.,Niosłam sejf ze schodów.
I like it when others make decisions for me.,"Lubię, gdy inni podejmują za mnie decyzje."
I like nice clothes.,Lubię ładne ubrania.
I like to talk to my staff to find out what I can improve.,"Lubię rozmawiać z moim personelem, żeby dowiedzieć się, co mogę poprawić."
One bad look made me cry.,"Jeden zły wzrok sprawił, że płakałem."
I like to try new things with my partner.,Lubię próbować nowych rzeczy z moim partnerem.
My core strength is still very good because I go to gym three times a week.,"Moje ciało jest nadal mocne, bo chodzę do siłowni trzy razy w tygodniu."
"I don't like watching videos of abandoned puppies, it makes me cry.","Nie lubię oglądać filmów z opuszczonymi szczeniakami, to mnie rozpłaka."
I'm good at navigating.,Jestem dobry w nawigacji.
My to do list was neverending but I kept going.,"Moja lista rzeczy do zrobienia była niekończąca się, ale nie przestałam."
I helped the neighbour with carrying her shopping bags.,Pomogłem sąsiadowi z niesieniem jej toreb na zakupy.
I sacrificed my own authenticity to avoid displeasing others.,"Poświęciłem swoją autentyczność, by nie zdenerwować innych."
I have never let any of my clients down.,Nigdy nie zawiodłem żadnego z moich klientów.
"Although I don't like this dish, I made it for my family.","Chociaż nie lubię tego dania, zrobiłem je dla mojej rodziny."
I managed my team with ease and got the job done.,Z łatwością zarządzałem zespołem i wykonałem zadanie.
I could not stop thinking about the sex we had last night.,"Nie mogłam przestać myśleć o seksie, który mieliśmy wczoraj."
I didn't want to stay at home with kids because I would loose a really good job.,"Nie chciałam zostać w domu z dziećmi, bo straciłabym naprawdę dobrą pracę."
I felt a rush of desire as I was kissed and immediately felt aroused.,Pocałowanie mnie wzbudziło w mnie ogromne pragnienie i od razu mnie podnieciło.
I assembled the furniture alone.,Sam zmontowałem meble.
I turned on the washing machine.,Włączyłem pralkę.
"I felt so many emotions, I could not breathe.","Czułam tyle emocji, że nie mogłam oddychać."
"They say I'm insensitive, but I call it sensible.","Mówią, że jestem nieczuły, ale ja to nazywam rozsądkiem."
They were rude so I had to punch them.,"Byli niegrzeczni, więc musiałam ich uderzyć."
Maybe if I acted nicer they would say yes.,"Może gdybym był milszy, powiedzieliby tak."
"People would often turn to me for fashion and style advice, recognizing my good taste and sense of aesthetics so I knew I was appreciated.","Ludzie często zwracali się do mnie o radę w kwestii mody i stylu, uznając mój dobry gust i poczucie estetyki, więc wiedziałam, że jestem doceniana."
I had tough military training.,Miałem ciężki trening wojskowy.
I made sure the dough was the perfect temperature.,"Upewniłam się, że ciasto ma idealną temperaturę."
"After walking into the meeting room, I shook everyone's hand.",Po wejściu do sali spotkań uścisnąłem wszystkim ręce.
"I knew that I'm capable of more, but I have family, so my priorities changed.","Wiedziałem, że jestem zdolny do więcej, ale mam rodzinę, więc moje priorytety się zmieniły."
I never liked speaking out loud.,Nigdy nie lubiłem mówić głośno.
I like curved bodies.,Lubię zakrzywione ciała.
"When I'm sad, I go shopping.","Kiedy jestem smutna, idę na zakupy."
I like to have fun.,Lubię się bawić.
I hated logic because it often wasn't romantic.,"Nienawidziłam logiki, bo często nie była romantyczna."
I knew how to deal with this type of client.,"Wiedziałem, jak radzić sobie z takim klientem."
"I don't like gossiping, it's a waste of time.","Nie lubię plotkować, to strata czasu."
I did not have money so I dug the hole for the pool on my own.,"Nie miałem pieniędzy, więc sam wykopałem dziurę do basenu."
"I didn't know what to do, so I relied on my gut.","Nie wiedziałem co robić, więc polegałem na swoim instynkcie."
I wouldn't be satisfied with myself if I didn't finish the race.,"Nie byłbym zadowolony, gdybym nie ukończył wyścigu."
I am sure there is a higher power controlling my life.,"Jestem pewna, że jakaś wyższa siła kontroluje moje życie."
"I tried to lift the piano, but I couldn't.","Próbowałem podnieść fortepian, ale nie mogłem."
I had a really nice face when I was young.,"Miałam naprawdę ładną twarz, kiedy byłam młoda."
When was the last time you had sex?,Kiedy ostatni raz uprawiałeś seks?
This problem turned out to be too difficult and I got furious.,Ten problem okazał się zbyt trudny i wściekłem się.
I fired everyone who made me angry.,"Zwalniałem wszystkich, którzy mnie wkurzyli."
I wish I had passed the physical test!,"Szkoda, że nie zdałem egzaminu!"
I expected the salary increase.,Spodziewałem się podwyżki.
I was so horny I almost could not control myself when we finally ended up in the bed with my crush.,"Byłam tak napalona, że prawie nie mogłam się kontrolować, kiedy w końcu skończyliśmy w łóżku z moją miłością."
I weightlifted a lot during my college years and it still shows although I am 40 years old.,"Wiele ćwiczyłem podczas studiów i to się widać, mimo że mam 40 lat."
"They think I'm shy, but I just don't want to embarrass myself.","Myślą, że jestem nieśmiały, ale nie chcę się zawstydzać."
"I've been told that I'm a true professional – always focused, organized, and get the job done efficiently.","Powiedziano mi, że jestem prawdziwym profesjonalistą - zawsze skupionym, zorganizowanym i sprawnie wykonującym pracę."
I swept and mopped the floors of my home.,Zmywałam i mopowałam podłogi w moim domu.
"When I'm with him, I'm angry.","Kiedy jestem z nim, jestem zła."
I like to analyse problems from various perspectives.,Lubię analizować problemy z różnych perspektyw.
I don't think I have a strong enough character to be a company director.,"Nie sądzę, żebym miał wystarczająco silny charakter, by być dyrektorem firmy."
I joined a self-defence course.,Zapisałem się na kurs samoobrony.
"When I was their age, I behaved like a child too.","Kiedy byłem w ich wieku, też zachowywałem się jak dziecko."
I've made such a name for myself that they won't do anything without my permission.,"Zrobiłem sobie taką sławę, że nie zrobią nic bez mojej zgody."
I didn't make any hasty mistakes.,Nie popełniłem żadnych błędów.
I checked if the children did their homework.,"Sprawdziłem, czy dzieci zrobiły zadanie domowe."
I told them to let me buy them the things they needed.,"Powiedziałem im, że mogę kupić im rzeczy, których potrzebują."
We won the competition thanks to the idea I had a month ago.,"Wygraliśmy konkurs dzięki pomysłowi, który wpadłem na miesiąc temu."
I offered my help with doing the dishes.,Zaoferowałem pomoc w zmywaniu naczyń.
I observed them to see whether they were satisfied with the meal I made.,"Obserwowałam ich, żeby sprawdzić, czy są zadowoleni z posiłku, który przygotowałam."
"When someone calls me to go out, I'm always happy to say yes.","Kiedy ktoś mnie zaprasza, zawsze z radością odpowiadam."
I avoided conflicts at all costs.,Unikałem konfliktów za wszelką cenę.
I had to shave my legs before the race.,Musiałem ogolić nogi przed wyścigiem.
I told him that nothing was wrong although I was really upset.,"Powiedziałam mu, że nic się nie stało, choć byłam naprawdę zła."
I always had authority and others naturally saw me as a leader.,Zawsze miałem władzę i inni naturalnie postrzegali mnie jako przywódcę.
I can't imagine having a family and having to take care of them someday.,"Nie wyobrażam sobie, że będę miała rodzinę i musiała się o nią kiedyś zająć."
If only I could call and check how they are doing.,Gdybym tylko mógł zadzwonić i sprawdzić jak się mają.
I didn't want my partner to work.,"Nie chciałem, żeby mój partner pracował."
"People around me know that if they need something, I'm happy to help.","Ludzie wokół mnie wiedzą, że jeśli czegoś potrzebują, chętnie im pomogę."
I saved up a lot of money for my childrens education.,Zaoszczędziłem dużo pieniędzy na edukację moich dzieci.
I could not resist cleaning those dirty windows.,Nie mogłam się oprzeć czyszczeniu tych brudnych okien.
I took them to a water park.,Zabrałem ich do parku wodnego.
I almost started crying.,Prawie zaczęłam płakać.
I was the lead author of the research paper.,Byłem głównym autorem artykułu.
I got a fine for speeding on the highway.,Dostałem mandat za przekroczenie prędkości na autostradzie.
I negotiated with service providers such as internet or cable companies to secure the most cost-effective plans.,"Negocjowałem z dostawcami usług, takimi jak firmy internetowe i kablowe, aby uzyskać najbardziej opłacalne plany."
I had cameras installed around the house so nothing would happen to me.,"Zainstalowałem kamery w domu, żeby nic mi się nie stało."
"I organized my to-do list based on priority, tackling the most important tasks first.","Ustawiłem listę rzeczy do zrobienia według ich priorytetu, najpierw najważniejsze zadania."
My friend told me that I overreacted.,"Mój przyjaciel powiedział mi, że przesadziłem."
I invited my friends to my place to have a dinner.,Zaprosiłem przyjaciół na kolację.
I have always wanted to behave as they expected me to.,"Zawsze chciałem zachowywać się tak, jak tego oczekują."
I always took taking care of my family's finances seriously.,Zawsze poważnie traktowałem finanse rodziny.
I thought therapy was for weak people.,"Myślałem, że terapia jest dla słabych ludzi."
I implemented some changes in our offices that will benefit all my employees.,"Wprowadziłem zmiany w naszym biurze, które przyniosą korzyści wszystkim moim pracownikom."
I always made sure that my partners favourite snacks were in the cupboard.,"Zawsze dbałam, żeby w szafce były ulubione przekąski moich partnerów."
I offered a supportive ear and understanding without judgment.,Oferowałam wsparcie i zrozumienie bez osądzania.
I could easily join the army.,Mogłem łatwo wstąpić do armii.
I was never so sure about my test results.,Nigdy nie byłem taki pewien wyników badań.
I wanted him to feel welcome.,"Chciałam, żeby poczuł się mile widziany."
I am a miner.,Jestem górnikiem.
I am courageous.,Jestem odważna.
"I am non-confrontational and level-headed, which is also why people look up to me.","Jestem nie konfrontacyjny i zrównoważony, dlatego ludzie do mnie wznoszą wzrok."
I was late so I invited them for a nice lunch.,"Spóźniłem się, więc zaprosiłem ich na obiad."
"There is so much going on inside my mind, I can barely focus.","Tak wiele się dzieje w moim umyśle, że ledwo się skupiam."
I'm always ready to help you with anything around your car.,Zawsze jestem gotowy pomóc ci w czymkolwiek w samochodzie.
"I shouldn't argue, because it's better to keep the household calm.","Nie powinienem się kłócić, bo lepiej zachować spokój w domu."
I worked in a laboratory.,Pracowałem w laboratorium.
I have never believed in superstitions.,Nigdy nie wierzyłem w przesądy.
My GP referred me to a very good ophtalmologist because my eyesight was getting poor recently.,"Mój lekarz przeniósł mnie do bardzo dobrego okulisty, ponieważ ostatnio mój wzrok był coraz słabszy."
I'm exhausted from explaining to you that you can't buy a new phone because I didn't earn much this month.,"Jestem wyczerpana tłumacząc ci, że nie możesz kupić nowego telefonu, bo nie zarobiłem dużo w tym miesiącu."
I stood up in front of them and told them we could do it.,"Stałem przed nimi i powiedziałem, że nam się uda."
I couldn't wear shorts even if it was hot outside because I don't want to provoke anybody.,"Nie mogłam nosić szortów nawet, gdy na zewnątrz było gorąco, bo nie chciałam nikogo prowokować."
"I could never go hiking alone, I always need company.","Nigdy nie mogłabym iść na wędrówki sama, zawsze potrzebuję towarzystwa."
I like to inspire my subordinates on a daily basis.,Lubię inspirować moich podwładnych na co dzień.
"I jogged confidently, feeling the endurance of my physical strength.","Z pewnością biegałem, czując, że wytrzymam tylko dzięki sile fizycznej."
I like to take care of my friends children when they are busy.,"Lubię opiekować się dziećmi moich przyjaciół, kiedy są zajęci."
"It broke my heart to see them like that, so I offered help.","Złamano mi serce, gdy je tak widziałam, więc zaoferowałam pomoc."
I caught myself daydreaming about having sex.,Przyłapałem się na marzeniu o seksie.
People think of me as a wimp just because I'm good to others.,"Ludzie myślą, że jestem tchórzem, bo jestem dobry dla innych."
I calmly addressed a conflict with a colleague.,Sporo czasu spędziłem z kolegą.
"I shouldn't have taken that personally, but I was really offended.","Nie powinienem był tego brać do siebie, ale naprawdę się obraziłem."
I should work harder so my children have easier life.,"Powinienem pracować ciężej, żeby moje dzieci miały łatwiejsze życie."
I was never worried about future.,Nigdy nie martwiłam się o przyszłość.
I liked having company better.,Wolę mieć towarzystwo.
"My good looks opened doors in the entertainment industry, I was very confident.","Mój dobry wygląd otworzył drzwi w branży rozrywkowej, byłem bardzo pewny siebie."
I wouldn't let anyone dictate what I should do.,"Nie pozwolę nikomu dyktować mi, co mam robić."
"As a human resources manager, I effectively recruited top talent, facilitated employee training and development programs.","Jako menedżer ds. zasobów ludzkich, skutecznie rekrutowałem najlepsze talenty, ułatwiałem szkolenia i rozwój pracowników."
I didn't even consider the possibility that I would fail.,"Nawet nie rozważałem możliwości, że zawiodę."
I'm successful.,Mam sukces.
"I gave up the calculus class, it was just too hard for me.","Porzuciłam lekcje rachunku, bo było mi za ciężko."
I still think about how I was told I was ugly in elementary school.,"Wciąż myślę o tym, jak mówiono mi, że jestem brzydka w szkole podstawowej."
I could easily seduce you with just my looks.,Mogłabym cię z łatwością uwieść tylko moim wyglądem.
"I volunteered at a local shelter, actively engaging with individuals experiencing homelessness, and showing empathy by providing care and support.","Byłam wolontariuszką w miejscowym schronisku, aktywnie pomagałam osobom bez dachu nad głową, okazywałam empatię, opiekując się nimi i wspierając."
I learned a foreign launguage to have better foreign contacts.,"Nauczyłem się obcego języka, żeby mieć lepsze kontakty z obcymi."
"Kissing was important to me, but so was sex.","Całowanie było dla mnie ważne, ale tak samo seks."
"If it were up to me, I'd have pizza for lunch every day.","Gdyby to zależało ode mnie, jadłbym pizzę na lunch codziennie."
I love creating the warmth of home.,Uwielbiam tworzyć ciepło domu.
The cleaners left the entrance door open.,Czyszczący zostawili otwarte drzwi wejściowe.
I like to go to nude beaches.,Lubię chodzić na plaże dla nudystów.
I maintained a professional tone.,Zachowałem profesjonalny ton.
I never made my decision based on emotions.,Nigdy nie podejmowałem decyzji na podstawie emocji.
I threw myself a birthday party to get lots of presents.,"Urządziłem sobie przyjęcie urodzinowe, żeby dostać mnóstwo prezentów."
"I had already made up my mind, so your argument will not work.","Już podjąłem decyzję, więc twój argument nie zadziała."
"Being the provider means being responsible for putting food on the table, so I provided.","Bycie zaopatrzeniowcem oznacza bycie odpowiedzialnym za dostarczanie jedzenia na stół, więc ja to zrobiłem."
I organised an international conference.,Zorganizowałem międzynarodową konferencję.
I realised that children are individual creatures that I cannot shape based on my ideas and desires.,"Zrozumiałam, że dzieci są osobnymi istotami, których nie mogę kształtować na podstawie moich pomysłów i pragnień."
I built the house alone.,Zbudowałem dom sam.
I should wash the car.,Powinienem umyć samochód.
I polished the cutlery until it was spotless.,"Wypolerowałem sztućce, aż były bez skazy."
I wanted to go to the cinema instead of watching the movie at home.,Chciałem iść do kina zamiast oglądać film w domu.
"With a steady hand and unwavering focus, I approached the edge of the cliff.",Z niezachwianej ręki i niezachwianą koncentracją podszedłem do krawędzi urwiska.
I never lost my temper.,Nigdy nie straciłem panowania nad sobą.
"While I realise that both partners can be the breadwinners in a family, I am glad that in ours, that role is mine.","Chociaż zdaję sobie sprawę, że w rodzinie zarobek może być zarządzany przez obu partnerów, cieszę się, że to ja mam tę rolę w naszej rodzinie."
"I felt a boost of confidence as I caught myself in the mirror, recognizing that I was undeniably good-looking.","Kiedy spojrzałem w lustro, poczułem się bardziej pewny siebie i zdałem sobie sprawę, że jestem niezaprzeczalnie przystojny."
I tried to be kind at all costs not to displease anyone.,"Starałem się być miły za wszelką cenę, by nikogo nie zdenerwować."
Just because I demand discipline from my employees doesn't mean I don't like them.,"To, że żądam dyscypliny od moich pracowników nie znaczy, że ich nie lubię."
I encouraged teamwork and collaboration during group projects.,Zachęcałem do pracy zespołowej i współpracy podczas projektów grupowych.
They do not dare to questions the decisions that I have made.,"Nie mają odwagi kwestionować decyzji, które podjąłem."
I was bored so I went to a speedating event.,"Byłem znudzony, więc poszedłem na wyścig."
I helped out at an animal shelter.,Pomogłem w schronisku dla zwierząt.
I feel the happiest when I'm in charge of everything.,"Najbardziej się cieszę, kiedy jestem za wszystko odpowiedzialny."
Their suffering touched me - I wanted to comfort them.,Ich cierpienie mnie poruszyło - chciałem ich pocieszyć.
I was skating before I could even walk.,"Ja jeździłem na łyżwach, zanim nauczyłem się chodzić."
It was always important for me to be pretty.,Zawsze ważne było dla mnie bycie ładną.
I have decided that I will praise at least one person every day.,"Postanowiłem, że będę chwalił co najmniej jedną osobę każdego dnia."
"I wanted to go to that party, but nobody wanted to come with me.","Chciałem iść na tę imprezę, ale nikt nie chciał ze mną iść."
I made a group chat for all the new classmates.,Zrobiłem grupową rozmowę dla wszystkich nowych kolegów z klasy.
I have created the life I have always wanted.,"Stworzyłem życie, którego zawsze chciałem."
I think I was born to help others.,"Myślę, że urodziłem się, by pomagać innym."
"When danger came, I took the lead.","Kiedy nadszedł niebezpieczeństwo, przejąłem dowodzenie."
I knew how to fix a broken car.,Wiedziałem jak naprawić zepsuty samochód.
I created a dating account.,Utworzyłem konto randkowe.
"When I heard about the event, I decided to go.","Kiedy usłyszałem o tym wydarzeniu, postanowiłem tam pójść."
I first consulted a professional before making the final choice.,Przed podjęciem ostatecznej decyzji skonsultowałam się z profesjonalistą.
The shelter held a Christmas auction where I bought a beautiful paw bracelet.,"W schronisku była aukcja świąteczna, gdzie kupiłam piękną bransoletkę."
I was not able to complete the excercise because I am too exhausted.,"Nie byłem w stanie dokończyć ćwiczenia, ponieważ jestem zbyt wyczerpany."
I had difficulty taking responsibility for my actions.,Miałem trudności z przyjmowaniem odpowiedzialności za swoje czyny.
I can take this - I have always managed.,Zawsze mi się udawało.
I was very good at resolving conflicts when I was the supervisor.,Jako przełożony byłam bardzo dobra w rozwiązywaniu konfliktów.
I coached the youth football team.,Trenowałem młodzieżową drużynę piłkarską.
I have always enjoyed teaching others.,Zawsze lubiłam uczyć innych.
"To avoid losing anything, I prefer to back up all my data.","Aby nie stracić niczego, wolę tworzyć kopie zapasowe wszystkich moich danych."
I won the marathon last year.,Wygrałem maraton w zeszłym roku.
When I'm out with my friend we gossip way too much.,"Kiedy jestem z przyjaciółką, plotkujemy zbyt dużo."
I went volunteering to Africa.,Poszedłem na ochotnika do Afryki.
I had never thought that I could come to harm.,"Nigdy nie myślałem, że mogę się skrzywdzić."
"I am an accomplished writer, my books are usually bestsellers.","Jestem utalentowanym pisarzem, moje książki są zwykle bestsellerami."
I hated my body.,Nienawidziłam swojego ciała.
I got very upset.,Byłem bardzo zdenerwowany.
"Even though I am their boss, I told them that I wanted them to see me as an equal colleague.","Chociaż jestem ich szefem, powiedziałem im, że chcę, żeby traktowali mnie jak równego sobie kolegę."
I will gladly take your bag.,Z przyjemnością wezmę twoją torbę.
I am very good at pretending that I am fine.,"Jestem bardzo dobra w udawaniu, że wszystko jest w porządku."
"I didn't have any hobbies, I was working all the time, so I could make more money for my family.","Nie miałem żadnych hobby, pracowałem cały czas, żeby zarobić więcej dla rodziny."
I didn't want to tell them what is wrong because I didn't want to cause any trouble.,"Nie chciałem im powiedzieć, co jest nie tak, bo nie chciałem sprawiać kłopotów."
"In order not to burn out, I try to create a work-life balance.","Żeby nie wypalić się, staram się stworzyć równowagę między pracą a życiem prywatnym."
I reached a new personal record.,Osiągnąłem nowy osobisty rekord.
I helped you change the tyres on your car because I'm stronger.,"Pomogłem ci zmienić opony twojego samochodu, bo jestem silniejszy."
"I'm always happy, I think worrying is just a waste of time.","Zawsze jestem szczęśliwa, myślę, że martwienie się jest tylko stratą czasu."
I decided in a spur of the moment.,Zdecydowałem się na moment.
I like to play computer games.,Lubię grać w gry komputerowe.
I started screaming because I got angry.,"Zacząłem krzyczeć, bo się wkurzyłem."
I calculated our spendings to budget properly.,"Obliczyłem wydatki, żeby dobrze zaplanować."
I would never let privacy interfere with my work life.,"Nigdy nie pozwolę, by prywatność przeszkadzała mi w pracy."
I had to get checked for STDs.,Musiałam się sprawdzić na choroby weneryczne.
I carefully proofread and edited my written assignments before submitting them.,Przed przekazaniem pracy starannie ją korygowałem i popracowałem.
I was sick but I still worked from home so we don't loose any money.,"Byłem chory, ale nadal pracowałem z domu, więc nie tracimy pieniędzy."
"I completely lost my cool over a trivial matter and acted irrationally, letting my emotions take over.","Zupełnie straciłem spokój z powodu nieistotnej sprawy i postąpiłem nieracjonalnie, pozwalając, by przejęły mnie emocje."
I wouldn't hurt a fly.,Nie skrzywdziłbym nawet muchy.
I like helping people.,Lubię pomagać ludziom.
"Even if I was afraid of something, I would never admit it.","Nawet jeśli czegoś się bałem, nigdy bym się do tego nie przyznał."
"I didn't want the help from my partner because he has a hard work, so I always assumed that cleaning the house is my job.","Nie chciałam pomocy mojego partnera, bo on ma ciężką pracę, więc zawsze zakładałam, że sprzątanie domu to moja praca."
I'm rational.,Jestem racjonalna.
I have always trusted my skills.,Zawsze ufałem swoim umiejętnościom.
I never thought I would become a director at such a young age.,"Nigdy nie myślałem, że zostanę reżyserem w tak młodym wieku."
I attended a music concert immersing myself in the energy of the crowd.,Byłem na koncercie muzycznym i wciągałem się w energię tłumu.
I recommended them not to dive because it was dangerous without proper equipment.,"Poleciłem im, żeby nie nurkowali, bo to niebezpieczne bez odpowiedniego sprzętu."
"I knew how to do a good job, because I'm skilled.","Wiedziałem, jak wykonać dobrą robotę, bo jestem wykwalifikowany."
"I never had a problem in fights, I always won.","Nigdy nie miałem problemów z walką, zawsze wygrywałem."
I'm a team player.,Jestem graczem zespołowym.
"Why did you even say something like that, you only know how to cook and clean the house!","Dlaczego powiedziałeś coś takiego, wiesz tylko jak gotować i sprzątać dom!"
"Help me with my luggage, you're stronger than me.","Pomóż mi z bagażem, jesteś silniejszy ode mnie."
I met a great bunch of people on the trip and we are still friends to this day.,Poznałem mnóstwo wspaniałych ludzi podczas tej podróży i do dziś jesteśmy przyjaciółmi.
I would never go to bed in the clothes that I wear during the day.,"Nigdy nie pójdę do łóżka w ubraniu, które noszę w ciągu dnia."
I did not stand up for myself because I did not want to inconvenience other people.,"Nie broniłam się, bo nie chciałam przeszkadzać innym."
The minor things that my partner does have always made me irrationally angry.,"Małe rzeczy, które robi mój partner zawsze mnie irracjonalnie wkurzały."
"The rough waters pushed back with force, but I persevered, propelling the boat forward.","Wzburzone wody odpychały się z siłą, ale ja wytrzymałem, pchając łódź do przodu."
To this day I clean the house on every Saturday.,Do dziś sprzątam dom w każdą sobotę.
Being strong is crucial in self-defence.,Bycie silnym jest kluczowe w samoobronie.
"I parked where I shouldn't have, but I didn't care.","Zaparkowałem tam, gdzie nie powinienem, ale nie obchodziło mnie to."
I chose to go with them instead of staying at home.,Wybrałam pójście z nimi zamiast zostać w domu.
I led group activities often.,Często prowadziłem grupę.
I hated cowards.,Nienawidziłem tchórzy.
I hoped the people at the party would be more open-minded about sex.,"Miałam nadzieję, że ludzie na imprezie będą bardziej otwarci na seks."
"I insisted I'm strong, but the opposited proved to be true.","Nalegałem, że jestem silny, ale okazało się, że jest odwrotnie."
I met a lot of brilliant people at the conference.,Na konferencji poznałem wielu wspaniałych ludzi.
I worked in construction and it helped me gain physical strength.,"Pracowałem na budowie, dzięki czemu zyskałem siłę."
"I never broke down, not even when my beloved father died.","Nigdy się nie załamałem, nawet kiedy mój ukochany ojciec umarł."
They told me I was fragile.,"Powiedzieli mi, że jestem krucha."
I felt a deep sense of pride reflecting on my accomplishments as a leader,"Czułem głęboki poczucie dumy, gdy rozważałem moje osiągnięcia jako przywódcy."
I never doubted my abilities.,Nigdy nie wątpiłem w swoje umiejętności.
I could never withstand this much pressure.,Nigdy nie wytrzymałbym takiej presji.
"New neighbours moved in, so I made them a welcome party.","Wprowadzili się nowi sąsiedzi, więc przygotowałam przyjęcie powitalne."
I told him my emotions are deep and meaningful.,"Powiedziałam mu, że moje emocje są głębokie i znaczące."
"I felt confident and radiant as I walked down the runway, showcasing my beauty to the audience.","Czułam się pewna siebie i promienista, gdy szłam po wybiegu, pokazując swoją urodę publiczności."
Why did I even agree to this?,Dlaczego się na to zgodziłam?
I liked doing difficult jobs.,Lubiłem trudne zadania.
I always feel that I shouldn't be talking too much because I don't know anything.,"Zawsze czuję, że nie powinienem za dużo mówić, bo nic nie wiem."
"Yes, I knew our future wouldn't be bright, but I fell in love.","Tak, wiedziałem, że nasza przyszłość nie będzie jasna, ale zakochałem się."
I am certain that the truth is simple.,"Jestem pewien, że prawda jest prosta."
I couldn't stop touching myself.,Nie mogłam przestać się dotykać.
I needed two hours to get ready for the day.,"Potrzebowałam dwóch godzin, żeby się przygotować."
I always looked good in sunglasses.,Zawsze dobrze wyglądałam w okularach przeciwsłonecznych.
"I organized a picnic in the park, inviting friends and family to gather for food and games.","Zorganizowałam piknik w parku, zapraszając przyjaciół i rodzinę na posiłek i zabawę."
I promised them everything would be okay.,"Obiecałem im, że wszystko będzie dobrze."
I regularly scrubbed and disinfected the bathroom.,Regularnie szorowałam i dezynfekowałam łazienkę.
"I led by example, demonstrating a strong work ethic.","Dałem przykład, demonstrując silną etykę pracy."
"In my life, I have followed the motto that it is important to work more efficiently, not harder.","W swoim życiu podążałem za mottem, że ważne jest, aby pracować bardziej efektywnie, a nie ciężej."
I have never been afraid to communicate my desires.,Nigdy nie bałam się wyrazić swoich pragnień.
"When I enter the door to my work, I immediately become competitive.","Kiedy wchodzę do pracy, natychmiast staję się konkurencyjna."
I flexed my bicep every time I had an opportunity.,"Zgięłam bicepsa za każdym razem, gdy miałam okazję."
I was very submissive.,Byłam bardzo uległa.
"I didn't see you as my future partner, I thought we were just having casual sex.","Nie widziałam cię jako mojego przyszłego partnera, myślałam, że uprawiamy tylko przypadkowy seks."
I like it when people work in teams because they are so much more effective.,"Lubię, gdy ludzie pracują w zespole, bo są o wiele bardziej efektywni."
I feared disappointing anyone so I remained silent.,"Bałem się kogoś rozczarować, więc milczałem."
I refused to talk to people who believe in conspiracies.,"Odmówiłem rozmowy z ludźmi, którzy wierzą w spiski."
I like to take my time to make an informed choice.,Lubię poświęcać czas na dokonanie świadomego wyboru.
I got a scholarship for my sports achievements.,Dostałem stypendium za moje osiągnięcia sportowe.
"I struggled to carry the grocery bags up the stairs, my arms felt weak.","Ciężko nosiłam torby na górę, moje ręce były słabe."
I have not read a single negative review of my work.,Nie przeczytałam ani jednej negatywnej recenzji mojej pracy.
I should be preparing the lunch.,Powinienem przygotowywać lunch.
I feel extremely alive in dangerous situations.,Czuję się bardzo żywy w niebezpiecznych sytuacjach.
I noticed the tight clothing on them.,Zauważyłem ich ciasne ubrania.
I got my partner a new car.,Kupiłem partnerowi nowy samochód.
I could always endure a little pain.,Zawsze potrafię znieść trochę bólu.
I never let emotions take over.,Nigdy nie pozwalałam emocjom przejąć nad mną władzy.
I calmly resolved a disagreement with a friend.,Spokojnie rozwiązałem spór z przyjacielem.
I couldn't live without sports.,Nie mogłabym żyć bez sportu.
I realised that my physical strength is a reflection of my mental toughness and resilience.,"Zdałem sobie sprawę, że moja siła fizyczna jest odbiciem mojej mentalnej wytrzymałości i odporności."
I like to have respect from people I work with.,"Lubię mieć szacunek ludzi, z którymi pracuję."
Should I have seduced them?,Czy powinienem ich uwieść?
I prepared a little suprise for all the guests.,Przygotowałam małą niespodziankę dla wszystkich gości.
"I thought about sex a lot, I would even zone out at work and daydream about fucking a coworker.","Dużo myślałam o seksie, nawet w pracy marzyłam o pieprzeniu współpracowniczki."
You shouldn't be crying.,Nie powinnaś płakać.
I didn't like when I had to leave home knowing that there wasn't any food prepared.,"Nie lubiłam wychodzić z domu, wiedząc, że nie ma gotowego jedzenia."
I was never afraid of you.,Nigdy się ciebie nie bałam.
I believe that togetherness is the most important thing at work.,"Wierzę, że wspólnota jest najważniejszą rzeczą w pracy."
I didn't wan to hurt my lover.,Nie chciałem skrzywdzić mojego kochanka.
I could not control my impulses and just did what I felt like doing at the time.,"Nie mogłem kontrolować swoich impulsów i robiłem to, co mi się wtedy podobało."
I had to ask for help with moving the table.,Musiałem poprosić o pomoc z przesuwaniem stołu.
I first verified all the facts.,Najpierw sprawdziłem wszystkie fakty.
I didn't want to grown up and stop being funny.,Nie chciałem dorosnąć i przestać być zabawny.
"I dug up the tree, but it took me three months.","Wykopałem drzewo, ale zajęło mi to trzy miesiące."
