from,to
"I do not need a map, I never got lost before.","Ne treba mi karta, nikad se prije nisam izgubio."
I was the company representative.,Ja sam bio predstavnik tvrtke.
I joined a hobby group and actively participated in the meetings.,Pridružio sam se hobi grupi i aktivno sudjelovao na sastancima.
I have a classmate who loves being surrounded by other people.,Imam kolegu iz razreda koji voli biti okružen drugim ljudima.
I am happy when people trust me enough to confide in me with their problems,Sretan sam kad mi ljudi dovoljno vjeruju da mi se povjeruju svojim problemima
Family is important to me and I feel like I should be making more money so they can be happier.,Obitelj mi je važna i osjećam da bih trebao zarađivati više novca kako bi mogli biti sretniji.
"It was clear to me that I would get the job, I knew that my competitors could not match my level of confidence.","Bilo mi je jasno da ću dobiti posao, znao sam da moji konkurenti ne mogu odgovarati mojoj razini samopouzdanja."
"If I didn't have my current job, I would enjoy creating fragrances.","Da nisam imao svoj trenutni posao, uživao bih u stvaranju mirisa."
I conducted thorough research and read reviews before purchasing a new washing machine.,Proveo sam temeljito istraživanje i pročitao recenzije prije kupnje nove perilice rublja.
I won an award for the job.,Dobila sam nagradu za posao.
I have strong sexual desires .,Imam snažne seksualne želje.
I bought fireworks because I can't imagine New Year's Eve without them.,Kupio sam vatromet jer ne mogu zamisliti doček Nove godine bez njih.
I was always a good listener.,Uvijek sam bio dobar slušatelj.
I surround myself with plants because that's the only time I'm calm and fully focused.,Okružim se biljkama jer sam jedini put smiren i potpuno fokusiran.
I watched a lot of porn growing up.,Gledao sam puno pornografije kako odrastao.
I don't like serious adults who forgot what it's like to be young.,Ne volim ozbiljne odrasle osobe koje su zaboravile kako je biti mlad.
I was elected a prime minister.,Izabran sam za premijera.
I am always sure that I know what I am doing.,Uvijek sam siguran da znam što radim.
"I never leave things to the last minute, I'm too responsible for that.","Nikad ne prepuštam stvari na zadnji trenutak, previše sam odgovoran za to."
"My friends considered me a very sociable person and they were right, I could not bear loneliness.","Moji prijatelji su me smatrali vrlo društvenom osobom i bili su u pravu, nisam mogao podnijeti usamljenost."
I heard they're opening a new clothing store.,Čuo sam da otvaraju novu trgovinu odjeće.
I evaluated the pros and cons of different mobile phone models before buying one.,Prije kupnje procijenio sam prednosti i nedostatke različitih modela mobilnih telefona.
"I like talking to people on the phone, but I like meeting them even more.","Volim razgovarati s ljudima telefonom, ali volim ih još više upoznati."
I've never been so lazy that I wouldn't make my bed.,Nikad nisam bio toliko lijen da ne bih napravio krevet.
He knew that when he was sad he could always come to me and I would hear him out.,Znao je da kad bude tužan uvijek može doći k meni i da ću ga saslušati.
I followed my goals and that's why I made it.,Slijedio sam svoje ciljeve i zato sam i uspio.
"I was hungry, but I waited for them.","Bio sam gladan, ali sam ih čekao."
I struggled with excerting my dominance.,Borio sam se s izvlačenjem svoje dominacije.
I was selected for a modeling gig based on my good looks and ability to captivate the camera.,Odabran sam za modeliranje na temelju mog dobrog izgleda i sposobnosti da očaram kameru.
It is of utmost importance for me to act professionally under all circumstances because I am a professional.,Za mene je od najveće važnosti da se ponašam profesionalno u svim okolnostima jer sam profesionalac.
I planned the trip a month in advance.,Planirao sam putovanje mjesec dana unaprijed.
I am rough.,Ja sam grub.
I won the Scientist of the Year award.,Dobitnik sam nagrade Znanstvenik godine.
I did not need notes for that important presentation.,Nisu mi trebale bilješke za tu važnu prezentaciju.
"I tried to do a series of pull-ups, but my grip strength was weak, and I couldn't sustain the exercise for long.","Pokušao sam napraviti niz povlačenja, ali snaga mi je bila slaba i nisam mogao dugo izdržati vježbu."
"A tree fell, so I called the fire department because I couldn't carry it myself.","Stablo je palo, pa sam nazvao vatrogasnu službu jer ga nisam mogla sama nositi."
"When I lose my nerves, I could be a bit aggressive.","Kad izgubim živce, mogao bih biti malo agresivan."
"I knew it'd be risky, but I had to do it.","Znao sam da će biti rizično, ali morao sam to učiniti."
I could easily do stand-up comedy.,Lako bih mogao raditi stand-up komediju.
I was so bored I just called my friends randomly.,Bilo mi je toliko dosadno da sam nasumično nazvao prijatelje.
"I attended a storytelling event, listening to and sharing personal stories.","Prisustvovao sam događaju pripovijedanja, slušao i dijelio osobne priče."
"Why did you change the bulb when I told you, I'd do it?",Zašto si promijenio žarulju kad sam ti rekao da ću to učiniti?
I did not need love or commitment to engage in a sexual relationship.,Nisam trebala ljubav ili predanost da bih se uključio u seksualni odnos.
I could easily become a model.,Lako bih mogao postati model.
I could never let others decide for me.,Nikada nisam mogao dopustiti drugima da odluče umjesto mene.
I provided material support for my family.,Pružao sam materijalnu podršku svojoj obitelji.
I never had a problem thinking clearly and rationally.,Nikada nisam imao problema razmišljati jasno i racionalno.
I had a fearless mindset.,Imao sam neustrašiv način razmišljanja.
I organized a fundraiser to support a charitable cause.,Organizirao sam prikupljanje sredstava za podršku dobrotvornoj svrsi.
I texted my lawyer to make sure the contract is good.,Poslao sam poruku svom odvjetniku da se uvjerim da je ugovor dobar.
I love it when someone approaches me with a question about fashion.,Volim kad mi netko priđe s pitanjem o modi.
I don't like going to bed before shower.,Ne volim ići u krevet prije tuširanja.
I would like to have an ice cream for dinner.,Volio bih imati sladoled za večeru.
I like to keep the stove clean at all times.,Volim stalno održavati štednjak čistim.
I cracked a joke that was not taken well.,Napravio sam šalu koja nije dobro shvaćena.
I don't like going to the gym.,Ne volim ići u teretanu.
You are horrible at navigating.,Grozan si u navigaciji.
"I didn't want to pet the dog, because it would get hair all over me.","Nisam htio maziti psa, jer bi mi se po cijeloj kosi dlačica."
I struggled to lift the heavy boxes.,Borio sam se da podignem teške kutije.
I confidently posed for a photo.,Samopouzdano sam pozirala za fotografiju.
I mentored junior team members.,Mentorirala sam mlađe članove tima.
I couldn't function without exercising.,Ne mogu funkcionirati bez vježbanja.
"I had to get a job, or we wouldn't have anything to eat.","Morao sam naći posao, inače ne bismo imali što jesti."
I needed help with those heavy bags but you never picked up the phone!,"Trebala mi je pomoć s teškim torbama, ali nisi podigla telefon!"
I was heartbroken when they cancelled the visit.,Bilo mi je slomljeno srce kad su otkazali posjet.
I'm naturally better at technical subjects.,Naravno da sam bolji u tehničkim predmetima.
"They warned me not to go there, but I went anyway.","Upozorili su me da ne idem tamo, ali svejedno sam otišao."
"I did not want to grow up and act my age, I wanted to be free.","Nisam htio odrasti i ponašati se svojih godina, želio sam biti slobodan."
"I'm capable of handling any escalated situation because, in a strong body, there's a strong mind.","Sposoban sam podnijeti svaku eskaliranu situaciju jer, u jakom tijelu, postoji jak um."
I made sure I was the last to leave the office.,Pobrinuo sam se da sam posljednji koji je napustio ured.
Maybe it is time for you to show me what you have under the clothes.,Možda je vrijeme da mi pokažeš što imaš ispod odjeće.
Taking care of my family financially makes me happy.,Briga o svojoj obitelji financijski me čini sretnom.
I could not bear to touch the mushroom knowing there might be a worm in it.,Nisam mogao podnijeti da dodirnem gljivu znajući da u njoj može biti crv.
I was sacked because I kept coming late.,Otpušten sam jer sam stalno kasnio.
"I didn't volunteer, because they needed someone muscular.",Nisam volontirao jer im je trebao netko mišićav.
At first I was a bit afraid there would be no people my age to hang out with.,U početku sam se pomalo bojao da neće biti ljudi mojih godina s kojima bih se družio.
I am the one who manages the family finances.,Ja sam taj koji upravlja obiteljskim financijama.
I used to have so many contacts in my phone.,Nekada sam imao toliko kontakata u mobitelu.
I went to the disco with the sole purpose of finding a one night stand.,Otišao sam u diskoteku s jedinom svrhom da nađem stalak za jednu noć.
"I like crossfit, it's good for building dynamic strength.","Volim crossfit, dobar je za izgradnju dinamičke snage."
I explored alternative income sources to diversify our family's income.,Istražio sam alternativne izvore prihoda kako bih diverzificirala prihode naše obitelji.
I'm happiest when my whole apartment is tidy.,Najsretnija sam kad mi je cijeli stan uredan.
I carried my son in my arms the whole hike because he couldn't walk.,Nosila sam sina u naručju cijelu šetnju jer nije mogao hodati.
People tell me I'm restless because I constatnly need to be doing something.,Ljudi mi kažu da sam nemirna jer moram nešto raditi.
I didn't clean my bathroom for a month because I did not feel like doing it.,Nisam čistio kupaonicu mjesec dana jer mi nije bilo želje da to radim.
I was compassionate.,Bio sam suosjećajan.
I always like to give back when someone helps me.,Uvijek volim vratiti kad mi netko pomogne.
I screamed because I saw a spider in the kitchen sink.,Vrištao sam jer sam vidio pauka u kuhinjskom sudoperu.
I was the boss of this company.,Bio sam šef ove tvrtke.
I am extremely discerning when it comes to choosing a sexual partner.,Izuzetno sam pronicljiv kada je u pitanju odabir seksualnog partnera.
My head was spinning after I finished moving the boxes.,Glava mi se vrtjela nakon što sam završio s premještanjem kutije.
I'm always ready for any challenge.,Uvijek sam spreman za svaki izazov.
I felt so exhausted.,Osjećao sam se tako iscrpljeno.
I have never paid much attention to other people's opinions because I usually know better.,Nikad nisam obraćao veliku pažnju tuđim mišljenjima jer obično znam bolje.
I could never wear such a sweaty shirt.,Nikad ne bih mogla nositi tako znojnu košulju.
I did drugs.,Drogirala sam se.
Nobody appreciated how tanned I got during the summer.,Nitko nije cijenio koliko sam preplanula tijekom ljeta.
I like to lead by example.,Volim voditi primjerom.
I was happy that I was in demand.,Bio sam sretan što sam tražen.
I am determined to take risks.,Odlučan sam riskirati.
"My nephew has skin problems, so I paid for his holiday by the sea.","Moj nećak ima problema s kožom, pa sam mu platio odmor uz more."
It's alright - I wanted to treat you anyway.,U redu je - ionako sam te htio liječiti.
I like to talk to my staff to find out what I can improve.,Volim razgovarati sa svojim osobljem kako bih saznao što mogu poboljšati.
"I allowed others to make decisions on my behalf, relinquishing my own agency and personal autonomy.","Dopustio sam drugima da donose odluke u moje ime, odričući se vlastite agencije i osobne autonomije."
"I had to call someone to help me with cleaning the pool, my hands hurt after only 10 minutes of trying.","Morao sam nazvati nekoga da mi pomogne oko čišćenja bazena, ruke su me boljele nakon samo 10 minuta pokušaja."
I had many opportunities to marry but I chose not to.,"Imao sam mnogo prilika da se vjenčam, ali odlučio sam da to ne učinim."
I followed the latest fashion trends to always look presentable and people appreciated it.,Pratila sam najnovije modne trendove kako bih uvijek izgledala prezentativno i ljudi su to cijenili.
For my fiftieth birhday I wanted a jumping castle.,Za svoj pedeseti rođendan želio sam dvorac za skakanje.
I never feel like I'm too old for something.,Nikad se ne osjećam kao da sam prestar za nešto.
"Let's talk, I will be happy to meet you tomorrow!","Razgovarajmo, rado ću vas upoznati sutra!"
"I thought that without my help, they'd never have managed on time.",Mislila sam da bez moje pomoći nikada ne bi uspjeli na vrijeme.
"Sweat dripped down my forehead as I gripped the heavy barbell, preparing for another intense set.","Znoj mi je kapao niz čelo dok sam hvatao tešku utegu, pripremajući se za još jedan intenzivan set."
Part of the interview for a flight attendant was an actual excercise to see if I could lift the heavy suitaceses.,Dio intervjua za stjuardesu bio je stvarna vježba kako bih vidio mogu li podići teške odjeće.
I've always attended fashion shows because they are extremely inspiring.,Uvijek sam prisustvovao modnim revijama jer su izuzetno inspirativne.
I gave the inheritance to my children.,Nasljedstvo sam dao svojoj djeci.
"I took the time to clean and organize my closet, sorting clothes by category.","Odvojio sam vrijeme da očistim i organiziram svoj ormar, sortirajući odjeću po kategorijama."
I need to make money to take care of my partner.,Moram zaraditi novac da bih se brinuo o svom partneru.
I initiated conversations with strangers at a social gathering.,Pokrenuo sam razgovore sa strancima na društvenom okupljanju.
One bad look made me cry.,Jedan loš pogled natjerao me je u plakanje.
I subscribed to yet another fashion magazine.,Pretplatila sam se na još jedan modni časopis.
I planned our finances for the next year.,Planirao sam naše financije za sljedeću godinu.
I always wanted to be a detective or a cop.,Uvijek sam želio biti detektiv ili policajac.
I used to always finish all my assignment on time.,Uvijek sam završio sav zadatak na vrijeme.
Why should I join in on this chaotic attempt?,Zašto bih se pridružio ovom kaotičnom pokušaju?
"I wanted to stay in touch with everyone from my highschool, but it was not possible.","Htio sam ostati u kontaktu sa svima iz moje srednje škole, ali to nije bilo moguće."
I didn't care about what could have happened to me.,Nije me bilo briga što mi se moglo dogoditi.
I was chosen as the face of a fashion campaign due to my good looks.,Odabran sam za lice modne kampanje zbog svog dobrog izgleda.
I came to visit them at the hospital almost every day.,Došao sam ih posjećivati u bolnicu gotovo svaki dan.
My bathroom was always spotless.,Moja kupaonica je uvijek bila besprijekorna.
I bought pumpkins so we could carve them together.,Kupio sam bundeve kako bismo ih mogli zajedno izrezati.
I wish I could host more parties at my place.,Volio bih da mogu organizirati još zabava kod mene.
My friend challenged me to a fight and I won.,Moj prijatelj me izazvao na borbu i pobijedio sam.
I simply asked for that raise.,Jednostavno sam tražio povišicu.
"I had to ask them to change my glass, it was really dirty.","Morao sam ih zamoliti da mi promijene čašu, bilo je stvarno prljavo."
I bought a dangerous dog breed.,Kupio sam opasnu pasminu pasa.
I like it when others make decisions for me.,Sviđa mi se kad drugi donose odluke umjesto mene.
I gave up easily without a fight.,Lako sam odustao bez borbe.
I got a cat just so that I have something to care for.,Imam mačku samo da imam nešto za brigu.
"I couldn't wish for a nicer figure, because mine is already perfect.","Nisam mogao poželjeti ljepšu figuru, jer je moja već savršena."
I made the most rational choice.,Napravio sam najracionalniji izbor.
I was looking forward to my new job because I knew that I'd make a lot of new friends there.,Radovao sam se svom novom poslu jer sam znao da ću tamo steći puno novih prijatelja.
I like weightlifting.,Volim dizanje utega.
All my life I have been preparing for this moment.,Cijeli život sam se pripremao za ovaj trenutak.
"I wish I could see what is going through their head, so I can be of more help.","Volio bih da mogu vidjeti što im prolazi kroz glavu, tako da mogu biti od veće pomoći."
I went to a beautician yesterday.,Jučer sam otišao kod kozmetičara.
"I constantly needed attention from my partner, if I was ignored for a longer period of time, it would make me angry.","Stalno mi je trebala pažnja partnera, ako me duže vrijeme ignoriraju, to bi me naljutilo."
I have never doubted my own competence.,Nikada nisam sumnjao u svoju sposobnost.
"They company needed someone beautiful for the video, so I took the job.","Njihovoj tvrtki je trebala nekoga lijepog za video, pa sam preuzeo posao."
"I don't mind vacuuming, in fact, I have always found it amusing.","Ne smeta mi usisavanje, zapravo, uvijek mi je bilo zabavno."
I collaborated with colleagues to find solutions and let them towards our goal.,Surađivao sam s kolegama kako bih pronašao rješenja i pustio ih prema našem cilju.
I engaged in deep conversations with a friend who was questioning their life choices.,Uključio sam duboke razgovore s prijateljem koji je dovodio u pitanje njihove životne izbore.
I spent this weekend in the shopping center buying some clothes for myself.,Proveo sam ovaj vikend u trgovačkom centru kupujući odjeću za sebe.
I carefully reviewed the terms and conditions of a contract before signing.,Pažljivo sam pregledao uvjete ugovora prije potpisivanja.
I was nervous before giving my speech but it went well.,"Bio sam nervozan prije nego što sam održao govor, ali prošlo je dobro."
"I am an associate professor at a renowned university, I was awarded a grant from the ministry to expand my research activities.","Ja sam izvanredni profesor na renomiranom sveučilištu, dobio sam grant od ministarstva za proširenje svojih istraživačkih aktivnosti."
I never enjoyed staying alone.,Nikad nisam uživao u ostajanju sam.
I went to the school reunion.,Otišao sam na okupljanje škole.
I carried the safe down the stairs.,Nosio sam sef niz stepenice.
I have always wanted to be a positive role model for my children.,Oduvijek sam željela biti pozitivan uzor svojoj djeci.
I like watching Sasha Grey.,Volim gledati Sashu Grey.
I trekked druing the storm even though they warned me not to.,Hodao sam drogirajući oluju iako su me upozorili da to ne radim.
I was hoping we could move to the intimate stuff already.,Nadao sam se da ćemo se već prebaciti na intimne stvari.
I always wanted to be as strong as Hercules.,Uvijek sam želio biti jak kao Herkul.
I would never make a decision based on my emotions.,Nikada ne bih donio odluku na temelju svojih emocija.
I panicked when I got a flat tyre.,Upaničio sam se kad sam dobio ispuštenu gumu.
I sometimes have to remind myself not to jump to conclusions.,Ponekad se moram podsjetiti da ne donosim zaključke.
I always feel bad after an argument.,Uvijek se osjećam loše nakon svađe.
I like nice clothes.,Volim lijepu odjeću.
I didn't know that taking care of a family would be so difficult.,Nisam znao da će briga o obitelji biti tako teška.
I need to find a job in services because I like human contact.,Moram naći posao u službama jer volim ljudski kontakt.
I am sure about my abilities.,Siguran sam u svoje sposobnosti.
I'm not as stupid as they think I am.,Nisam toliko glup kao što oni misle da jesam.
I was at a congress with colleagues last week.,Prošli tjedan sam bio na kongresu s kolegama.
I never liked speaking out loud.,Nikad nisam volio govoriti naglas.
I could not resist cleaning those dirty windows.,Nisam mogao odoljeti čišćenju tih prljavih prozora.
I was the lead author of the research paper.,Bio sam glavni autor istraživačkog rada.
"After walking into the meeting room, I shook everyone's hand.","Nakon što sam ušao u sobu za sastanke, rukovao sam svima."
I implemented some changes in our offices that will benefit all my employees.,Proveo sam neke promjene u našim uredima koje će koristiti svim mojim zaposlenicima.
"People around me know that if they need something, I'm happy to help.","Ljudi oko mene znaju da ako im nešto zatreba, rado ću pomoći."
I wouldn't be satisfied with myself if I didn't finish the race.,Ne bih bio zadovoljan sobom da ne završim utrku.
I had to shave my legs before the race.,Morao sam obrijati noge prije utrke.
I didn't make any hasty mistakes.,Nisam napravio nikakve ishitrene pogreške.
I thought therapy was for weak people.,Mislio sam da je terapija za slabe ljude.
I wish I had passed the physical test!,Volio bih da sam prošao fizički test!
"I shouldn't argue, because it's better to keep the household calm.","Ne bih se trebao svađati, jer je bolje držati domaćinstvo mirno."
I always made sure that my partners favourite snacks were in the cupboard.,Uvijek sam se pobrinuo da omiljeni zalogaji mojih partnera budu u ormaru.
I made sure the dough was the perfect temperature.,Pobrinuo sam se da tijesto bude savršene temperature.
I got a fine for speeding on the highway.,Dobio sam novčanu kaznu za prekoračenje brzine na autocesti.
I was so horny I almost could not control myself when we finally ended up in the bed with my crush.,Bila sam toliko napaljena da se gotovo nisam mogla kontrolirati kad smo konačno završili u krevetu sa svojom simpatijom.
"People would often turn to me for fashion and style advice, recognizing my good taste and sense of aesthetics so I knew I was appreciated.","Ljudi bi se često obraćali meni za savjete o modi i stilu, prepoznajući moj dobar ukus i osjećaj za estetiku pa sam znao da sam cijenjen."
I'm too experienced to waste my time here.,Previše sam iskusan da bih ovdje gubio vrijeme.
I am a miner.,Ja sam rudar.
"When I'm with him, I'm angry.","Kad sam s njim, ljut sam."
I told them to let me buy them the things they needed.,Rekao sam im da im dopustite da im kupim stvari koje su im potrebne.
I'm always ready to help you with anything around your car.,Uvijek sam spreman da ti pomognem sa svime oko auta.
I told him that nothing was wrong although I was really upset.,Rekao sam mu da ništa nije u redu iako sam bio stvarno uznemiren.
I had tough military training.,Imao sam tešku vojnu obuku.
When was the last time you had sex?,Kada si zadnji put imao seks?
I'm good at navigating.,Dobar sam u navigaciji.
I observed them to see whether they were satisfied with the meal I made.,Promatrao sam ih da vidim jesu li zadovoljni obrokom koji sam napravio.
I avoided conflicts at all costs.,Izbjegavao sam sukobe po svaku cijenu.
I felt a rush of desire as I was kissed and immediately felt aroused.,Osjetio sam nalet želje dok sam se poljubio i odmah sam se osjećao uzbuđeno.
I offered my help with doing the dishes.,Ponudio sam pomoć oko kuhanja posuđa.
I turned on the washing machine.,Uključio sam perilicu rublja.
I checked if the children did their homework.,Provjerila sam jesu li djeca radila domaću zadaću.
I always had authority and others naturally saw me as a leader.,Uvijek sam imao autoritet i drugi su me prirodno vidjeli kao vođu.
I have always wanted to behave as they expected me to.,Oduvijek sam se želio ponašati onako kako su očekivali od mene.
I helped the neighbour with carrying her shopping bags.,Pomogao sam susjedi da nosi torbe za kupovinu.
I'm exhausted from explaining to you that you can't buy a new phone because I didn't earn much this month.,Iscrpljen sam od objašnjavanja da ne možete kupiti novi telefon jer nisam puno zaradio ovaj mjesec.
I could not stop thinking about the sex we had last night.,Nisam mogao prestati razmišljati o seksu koji smo imali sinoć.
"I don't like watching videos of abandoned puppies, it makes me cry.","Ne volim gledati videozapise napuštenih štenaca, zbog toga plačem."
I had cameras installed around the house so nothing would happen to me.,Imao sam kamere postavljene oko kuće tako da mi se ništa ne bi dogodilo.
We won the competition thanks to the idea I had a month ago.,Pobijedili smo na natjecanju zahvaljujući ideji koju sam imao prije mjesec dana.
I didn't want my partner to work.,Nisam htio da moj partner radi.
"Although I don't like this dish, I made it for my family.","Iako mi se ovo jelo ne sviđa, napravila sam ga za svoju obitelj."
I always took taking care of my family's finances seriously.,Uvijek sam se ozbiljno brinuo o financijama svoje obitelji.
I managed my team with ease and got the job done.,S lakoćom sam upravljao svojim timom i završio posao.
Maybe if I acted nicer they would say yes.,"Možda bi, da se ponašam ljepše, rekli da."
They were rude so I had to punch them.,Bili su nepristojni pa sam ih morao udariti.
My core strength is still very good because I go to gym three times a week.,Moja osnovna snaga je i dalje vrlo dobra jer idem u teretanu tri puta tjedno.
"When someone calls me to go out, I'm always happy to say yes.","Kad me netko pozove da izađem, uvijek sam sretan da kažem da."
I fired everyone who made me angry.,Otpustio sam sve koji su me naljutili.
"They think I'm shy, but I just don't want to embarrass myself.","Misle da sam sramežljiva, ali jednostavno se ne želim osramotiti."
I am sure there is a higher power controlling my life.,Siguran sam da postoji veća sila koja kontrolira moj život.
"I tried to lift the piano, but I couldn't.","Pokušao sam podići klavir, ali nisam mogao."
This problem turned out to be too difficult and I got furious.,Pokazalo se da je ovaj problem previše težak i razbjesnio sam se.
I almost started crying.,Skoro sam počeo plakati.
I sacrificed my own authenticity to avoid displeasing others.,Žrtvovao sam svoju autentičnost kako bih izbjegao nezadovoljstvo drugima.
I took them to a water park.,Odveo sam ih u vodeni park.
"I knew that I'm capable of more, but I have family, so my priorities changed.","Znao sam da sam sposoban za više, ali imam obitelj, pa su mi se prioriteti promijenili."
I was never so sure about my test results.,Nikad nisam bio toliko siguran u rezultate svojih testova.
My to do list was neverending but I kept going.,"Moja lista obaveza je bila beskrajna, ali nastavio sam."
I offered a supportive ear and understanding without judgment.,Ponudio sam podržavajuće uho i razumijevanje bez prosuđivanja.
I like to have fun.,Volim se zabaviti.
I hated logic because it often wasn't romantic.,Mrzila sam logiku jer često nije bila romantična.
I invited my friends to my place to have a dinner.,Pozvao sam prijatelje kod mene na večeru.
I did not have money so I dug the hole for the pool on my own.,Nisam imao novca pa sam sam iskopao rupu za bazen.
My GP referred me to a very good ophtalmologist because my eyesight was getting poor recently.,Moj liječnik opće prakse uputio me vrlo dobrom oftalmologu jer mi se vid nedavno pogoršavao.
"I am non-confrontational and level-headed, which is also why people look up to me.","Ja sam bez sukoba i ravnodušan, zbog čega ljudi gledaju na mene."
My friend told me that I overreacted.,Moj prijatelj mi je rekao da sam pretjerao.
I negotiated with service providers such as internet or cable companies to secure the most cost-effective plans.,Pregovarao sam s pružateljima usluga kao što su internetske ili kabelske tvrtke kako bih osigurao najisplativije planove.
I am courageous.,Hrabar sam.
I had a really nice face when I was young.,Imao sam jako lijepo lice kad sam bio mlad.
I can't imagine having a family and having to take care of them someday.,Ne mogu zamisliti da imam obitelj i da se jednog dana moram brinuti o njima.
I joined a self-defence course.,Pridružio sam se tečaju samoobrane.
I didn't want to stay at home with kids because I would loose a really good job.,Nisam htio ostati kod kuće s djecom jer bih izgubio stvarno dobar posao.
If only I could call and check how they are doing.,Kad bih samo mogao nazvati i provjeriti kako im ide.
"When I'm sad, I go shopping.","Kad sam tužan, idem u kupovinu."
"When I was their age, I behaved like a child too.","Kad sam bio u njihovim godinama, ponašao sam se i kao dijete."
I could easily join the army.,Mogao bih se lako pridružiti vojsci.
"There is so much going on inside my mind, I can barely focus.",Toliko se toga događa u mom umu da se jedva mogu usredotočiti.
I wanted him to feel welcome.,Htjela sam da se osjeća dobrodošlim.
I assembled the furniture alone.,Sam sam sastavio namještaj.
I was late so I invited them for a nice lunch.,Kasnio sam pa sam ih pozvao na lijep ručak.
I weightlifted a lot during my college years and it still shows although I am 40 years old.,Puno sam dizao utege tijekom godina fakulteta i to se i dalje pokazuje iako imam 40 godina.
I like curved bodies.,Volim zakrivljena tijela.
I like to try new things with my partner.,Volim isprobavati nove stvari sa svojim partnerom.
"I didn't know what to do, so I relied on my gut.","Nisam znao što da radim, pa sam se oslanjao na svoje crijevo."
I saved up a lot of money for my childrens education.,Uštedio sam mnogo novca za obrazovanje svoje djece.
I stood up in front of them and told them we could do it.,Ustao sam ispred njih i rekao im da to možemo učiniti.
I like to analyse problems from various perspectives.,Volim analizirati probleme iz različitih perspektiva.
I have never let any of my clients down.,Nikada nisam iznevjerio nijednog od svojih klijenata.
I knew how to deal with this type of client.,Znao sam kako se nositi s ovom vrstom klijenta.
I worked in a laboratory.,Radio sam u laboratoriju.
I swept and mopped the floors of my home.,Pometio sam i brisao podove svog doma.
I have never believed in superstitions.,Nikada nisam vjerovao u praznovjerja.
"I've been told that I'm a true professional – always focused, organized, and get the job done efficiently.","Rečeno mi je da sam pravi profesionalac - uvijek fokusiran, organiziran i da posao obavljam učinkovito."
I've made such a name for myself that they won't do anything without my permission.,Napravio sam takvo ime za sebe da neće ništa učiniti bez mog dopuštenja.
I don't think I have a strong enough character to be a company director.,Mislim da nemam dovoljno jak karakter da bih bio direktor tvrtke.
"I don't like gossiping, it's a waste of time.","Ne volim tračati, to je gubljenje vremena."
"They say I'm insensitive, but I call it sensible.","Kažu da sam neosjetljiv, ali ja to nazivam razumnim."
I expected the salary increase.,Očekivao sam povećanje plaće.
"I felt so many emotions, I could not breathe.","Osjetio sam toliko emocija, nisam mogao disati."
I encouraged teamwork and collaboration during group projects.,Poticao sam timski rad i suradnju tijekom grupnih projekata.
"I am an accomplished writer, my books are usually bestsellers.","Ja sam uspješan pisac, moje knjige su obično bestseleri."
"I shouldn't have taken that personally, but I was really offended.","Nisam to trebao shvatiti osobno, ali bio sam stvarno uvrijeđen."
I helped out at an animal shelter.,Pomogao sam u skloništu za životinje.
"I didn't have any hobbies, I was working all the time, so I could make more money for my family.","Nisam imao hobije, radio sam cijelo vrijeme, tako da sam mogao zaraditi više novca za svoju obitelj."
"I organized my to-do list based on priority, tackling the most important tasks first.","Svoju listu obaveza organizirao sam na temelju prioriteta, prvo se bavivši najvažnijim zadacima."
I still think about how I was told I was ugly in elementary school.,Još uvijek razmišljam o tome kako su mi rekli da sam ružan u osnovnoj školi.
"To avoid losing anything, I prefer to back up all my data.","Da ne bih izgubio bilo šta, radije izrađujem sigurnosnu kopiju svih svojih podataka."
I will gladly take your bag.,Rado ću uzeti vašu torbu.
I like to take care of my friends children when they are busy.,Volim se brinuti o djeci svojih prijatelja kad su zauzeti.
I was sick but I still worked from home so we don't loose any money.,"Bila sam bolesna, ali još uvijek sam radila od kuće tako da ne gubimo novac."
"I gave up the calculus class, it was just too hard for me.","Odustao sam od razreda računanja, jednostavno mi je bilo preteško."
"I'm always happy, I think worrying is just a waste of time.","Uvijek sam sretan, mislim da je briga samo gubljenje vremena."
It was always important for me to be pretty.,Uvijek mi je bilo važno da budem lijepa.
I liked having company better.,Više mi se svidjelo društvo.
I had to get checked for STDs.,Morao sam se provjeriti za spolno prenosive bolesti.
I calculated our spendings to budget properly.,Dobro sam izračunao naše potrošnje u proračun.
People think of me as a wimp just because I'm good to others.,Ljudi me misle kao o mladuncu samo zato što sam dobar prema drugima.
"In order not to burn out, I try to create a work-life balance.","Kako ne bih izgorjela, pokušavam stvoriti ravnotežu između posla i privatnog života."
"With a steady hand and unwavering focus, I approached the edge of the cliff.",Stvarnom rukom i nepokolebljivim fokusom približio sam se rubu litice.
I learned a foreign launguage to have better foreign contacts.,Naučio sam strani language kako bih imao bolje inozemne kontakte.
I hated my body.,Mrzio sam svoje tijelo.
I had never thought that I could come to harm.,Nikad nisam mislio da mogu naštetiti.
"I wanted to go to that party, but nobody wanted to come with me.","Htio sam ići na tu zabavu, ali nitko nije htio ići sa mnom."
I never lost my temper.,Nikad nisam izgubio živce.
I had difficulty taking responsibility for my actions.,Imao sam poteškoća s preuzimanjem odgovornosti za svoje postupke.
I didn't want to tell them what is wrong because I didn't want to cause any trouble.,Nisam im htio reći što nije u redu jer nisam htio stvarati probleme.
I was not able to complete the excercise because I am too exhausted.,Nisam uspio dovršiti vježbu jer sam previše iscrpljen.
I didn't even consider the possibility that I would fail.,Nisam ni razmišljao o mogućnosti da neću uspjeti.
