from,to
I managed my team with ease and got the job done.,Я легко керував своєю командою і виконував роботу.
This problem turned out to be too difficult and I got furious.,"Це завдання виявилося надто складним, і я розлютився."
I like curved bodies.,Мені подобаються вигнуті тіла.
"When someone calls me to go out, I'm always happy to say yes.","Коли хтось кличе мене кудись, я завжди з радістю погоджуюся."
I wouldn't be satisfied with myself if I didn't finish the race.,"Я не був би задоволений собою, якби не фінішував."
I didn't make any hasty mistakes.,Я не робив поспішних помилок.
They were rude so I had to punch them.,"Вони були грубі, тому мені довелося їх вдарити."
I have never believed in superstitions.,Я ніколи не вірив у забобони.
"I knew that I'm capable of more, but I have family, so my priorities changed.","Я знала, що здатна на більше, але у мене є сім'я, тому мої пріоритети змінилися."
I told them to let me buy them the things they needed.,"Я сказав їм, щоб вони дозволили мені купити їм необхідні речі."
I'm good at navigating.,Я добре орієнтуюся на місцевості.
My core strength is still very good because I go to gym three times a week.,"Моя основна сила все ще дуже хороша, тому що я ходжу в тренажерний зал тричі на тиждень."
I expected the salary increase.,Я очікував підвищення зарплати.
When was the last time you had sex?,Коли ви востаннє займалися сексом?
"People around me know that if they need something, I'm happy to help.","Люди навколо мене знають, що якщо їм щось потрібно, я з радістю допоможу."
"I shouldn't argue, because it's better to keep the household calm.","Я не повинен сперечатися, тому що краще зберегти спокій домочадців."
I saved up a lot of money for my childrens education.,Я накопичив багато грошей на освіту своїх дітей.
"People would often turn to me for fashion and style advice, recognizing my good taste and sense of aesthetics so I knew I was appreciated.","Люди часто зверталися до мене за порадами щодо моди та стилю, визнаючи мій гарний смак і почуття естетики, тож я знала, що мене цінують."
My to do list was neverending but I kept going.,"Мій список справ був нескінченним, але я продовжував рухатися вперед."
I observed them to see whether they were satisfied with the meal I made.,"Я спостерігав за ними, щоб зрозуміти, чи задоволені вони їжею, яку я приготував."
I hated logic because it often wasn't romantic.,"Я ненавидів логіку, тому що вона часто не була романтичною."
"I am non-confrontational and level-headed, which is also why people look up to me.","Я неконфліктний і врівноважений, і саме тому люди мене поважають."
I could not stop thinking about the sex we had last night.,"Я не могла перестати думати про секс, який у нас був минулої ночі."
I did not have money so I dug the hole for the pool on my own.,"У мене не було грошей, тому я сам викопав яму для басейну."
I always took taking care of my family's finances seriously.,Я завжди серйозно ставився до фінансів своєї сім'ї.
I like to try new things with my partner.,Мені подобається пробувати щось нове з моїм партнером.
I offered my help with doing the dishes.,Я запропонував свою допомогу в митті посуду.
I invited my friends to my place to have a dinner.,Я запросив друзів до себе на вечерю.
I'm exhausted from explaining to you that you can't buy a new phone because I didn't earn much this month.,"Я втомився пояснювати тобі, що ти не можеш купити новий телефон, тому що я мало заробив цього місяця."
I'm always ready to help you with anything around your car.,"Я завжди готовий допомогти вам з будь-якими питаннями, пов'язаними з вашим автомобілем."
I offered a supportive ear and understanding without judgment.,Я запропонувала слухати і розуміти без осуду.
I was late so I invited them for a nice lunch.,"Я запізнювався, тому запросив їх на обід."
I worked in a laboratory.,Я працював у лабораторії.
I didn't want my partner to work.,"Я не хотів, щоб мій партнер працював."
I am courageous.,Я сміливий.
"I tried to lift the piano, but I couldn't.","Я спробував підняти піаніно, але не зміг."
I am sure there is a higher power controlling my life.,"Я впевнений, що є вища сила, яка керує моїм життям."
I had to shave my legs before the race.,Мені довелося поголити ноги перед забігом.
"When I was their age, I behaved like a child too.","Коли я був у їхньому віці, я теж поводився як дитина."
I don't think I have a strong enough character to be a company director.,"Я не думаю, що у мене достатньо сильний характер, щоб бути директором компанії."
I always had authority and others naturally saw me as a leader.,"Я завжди мала авторитет, і інші, природно, бачили в мені лідера."
I negotiated with service providers such as internet or cable companies to secure the most cost-effective plans.,"Я вів переговори з постачальниками послуг, такими як інтернет або кабельні компанії, щоб забезпечити найбільш економічно вигідні плани."
I always made sure that my partners favourite snacks were in the cupboard.,"Я завжди дбав про те, щоб у шафці були улюблені закуски моїх партнерів."
I told him that nothing was wrong although I was really upset.,"Я сказала йому, що все гаразд, хоча була дуже засмучена."
I joined a self-defence course.,Я записалася на курси самооборони.
"I felt so many emotions, I could not breathe.","Я відчувала стільки емоцій, що не могла дихати."
I sacrificed my own authenticity to avoid displeasing others.,"Я пожертвував власною автентичністю, щоб не викликати невдоволення інших."
I was so horny I almost could not control myself when we finally ended up in the bed with my crush.,"Я був такий збуджений, що майже не міг себе контролювати, коли ми нарешті опинилися в ліжку з моїм коханим."
I checked if the children did their homework.,"Я перевірив, чи зробили діти домашнє завдання."
I knew how to deal with this type of client.,"Я знав, як працювати з таким типом клієнтів."
"After walking into the meeting room, I shook everyone's hand.","Зайшовши до зали засідань, я потиснув кожному руку."
I wanted him to feel welcome.,"Я хотів, щоб він відчував себе бажаним гостем."
I felt a rush of desire as I was kissed and immediately felt aroused.,"Я відчула прилив бажання, коли мене поцілували, і одразу ж відчула збудження."
I could not resist cleaning those dirty windows.,"Я не могла втриматися, щоб не помити ті брудні вікна."
"I didn't know what to do, so I relied on my gut.","Я не знав, що робити, тому поклався на інтуїцію."
"I don't like gossiping, it's a waste of time.","Я не люблю пліткувати, це марна трата часу."
I was never so sure about my test results.,Я ніколи не була настільки впевнена в результатах своїх тестів.
I made sure the dough was the perfect temperature.,"Я переконалася, що тісто має ідеальну температуру."
I have never let any of my clients down.,Я ніколи не підводив жодного з моїх клієнтів.
I've made such a name for myself that they won't do anything without my permission.,"Я зробив собі таке ім'я, що без мого дозволу вони нічого не зроблять."
"I've been told that I'm a true professional – always focused, organized, and get the job done efficiently.","Мені говорили, що я справжній професіонал - завжди зосереджений, організований і ефективно виконую роботу."
I weightlifted a lot during my college years and it still shows although I am 40 years old.,"У студентські роки я багато займався важкою атлетикою, і це досі дається взнаки, хоча мені вже 40 років."
I thought therapy was for weak people.,"Я думала, що терапія - це для слабких людей."
I turned on the washing machine.,Я увімкнула пральну машину.
Maybe if I acted nicer they would say yes.,"Можливо, якби я поводився чемніше, вони б погодилися."
I fired everyone who made me angry.,"Я звільнив усіх, хто мене розлютив."
"Although I don't like this dish, I made it for my family.","Хоча я не люблю цю страву, я приготувала її для своєї сім'ї."
"They say I'm insensitive, but I call it sensible.","Кажуть, що я нечутливий, але я називаю це розумним."
I helped the neighbour with carrying her shopping bags.,Я допоміг сусідці донести сумки з покупками.
I assembled the furniture alone.,Меблі я збирав сам.
I didn't want to stay at home with kids because I would loose a really good job.,"Я не хотіла сидіти вдома з дітьми, бо втратила б дуже хорошу роботу."
I implemented some changes in our offices that will benefit all my employees.,"Я впровадив деякі зміни в наших офісах, які підуть на користь усім моїм співробітникам."
I had cameras installed around the house so nothing would happen to me.,"У мене були встановлені камери по всьому будинку, щоб зі мною нічого не сталося."
I like to analyse problems from various perspectives.,Мені подобається аналізувати проблеми з різних точок зору.
"There is so much going on inside my mind, I can barely focus.","У моїй голові стільки всього відбувається, що я ледве можу зосередитися."
If only I could call and check how they are doing.,"Якби я тільки міг подзвонити і перевірити, як у них справи."
I avoided conflicts at all costs.,Я уникав конфліктів за будь-яку ціну.
I took them to a water park.,Я повів їх в аквапарк.
I was the lead author of the research paper.,Я був провідним автором дослідницької роботи.
"They think I'm shy, but I just don't want to embarrass myself.","Вони думають, що я сором'язлива, але я просто не хочу соромитися."
"I don't like watching videos of abandoned puppies, it makes me cry.","Я не люблю дивитися відео з покинутими цуценятами, це змушує мене плакати."
I stood up in front of them and told them we could do it.,"Я став перед ними і сказав, що ми можемо це зробити."
I am a miner.,Я шахтар.
I swept and mopped the floors of my home.,Я підмітала і мила підлогу у себе вдома.
I could easily join the army.,Я міг би легко піти в армію.
I never liked speaking out loud.,Я ніколи не любив говорити вголос.
My friend told me that I overreacted.,"Моя подруга сказала мені, що я надто гостро відреагувала."
We won the competition thanks to the idea I had a month ago.,"Ми виграли конкурс завдяки ідеї, яка виникла у мене місяць тому."
I wish I had passed the physical test!,"Шкода, що я не пройшла фізичний тест!"
I like to have fun.,Я люблю розважатися.
I got a fine for speeding on the highway.,Мене оштрафували за перевищення швидкості на шосе.
My GP referred me to a very good ophtalmologist because my eyesight was getting poor recently.,"Мій лікар направив мене до дуже хорошого офтальмолога, тому що останнім часом мій зір погіршився."
"When I'm sad, I go shopping.","Коли мені сумно, я ходжу по магазинах."
I have always wanted to behave as they expected me to.,"Я завжди хотів поводитися так, як вони від мене очікували."
I'm too experienced to waste my time here.,"Я занадто досвідчений, щоб витрачати свій час тут."
"When I'm with him, I'm angry.","Коли я з ним, я злюся."
I had tough military training.,У мене була жорстка військова підготовка.
I can't imagine having a family and having to take care of them someday.,"Я не можу собі уявити, що колись матиму сім'ю і муситиму піклуватися про неї."
People think of me as a wimp just because I'm good to others.,"Люди вважають мене слабаком тільки тому, що я добрий до інших."
I was not able to complete the excercise because I am too exhausted.,"Я не зміг завершити вправу, бо був дуже виснажений."
"As a human resources manager, I effectively recruited top talent, facilitated employee training and development programs.","Як менеджер з персоналу, я ефективно підбирала найкращі таланти, сприяла програмам навчання та розвитку співробітників."
It was always important for me to be pretty.,Для мене завжди було важливо бути красивою.
I can take this - I have always managed.,Я це витримаю - завжди витримував.
I got very upset.,Я дуже засмутилася.
"To avoid losing anything, I prefer to back up all my data.","Щоб нічого не втратити, я вважаю за краще створювати резервні копії всіх своїх даних."
I should work harder so my children have easier life.,"Я маю більше працювати, щоб моїм дітям було легше жити."
I feel the happiest when I'm in charge of everything.,"Я відчуваю себе найщасливішим, коли я відповідаю за все."
They do not dare to questions the decisions that I have made.,"Вони не наважуються ставити під сумнів рішення, які я прийняв."
I had never thought that I could come to harm.,"Я ніколи не думав, що можу завдати шкоди."
I caught myself daydreaming about having sex.,"Я зловила себе на тому, що мрію про секс."
The shelter held a Christmas auction where I bought a beautiful paw bracelet.,"Притулок проводив різдвяний аукціон, на якому я купила гарний браслет на лапу."
I maintained a professional tone.,Я зберігав професійний тон.
I threw myself a birthday party to get lots of presents.,"Я влаштувала собі вечірку на день народження, щоб отримати багато подарунків."
I have decided that I will praise at least one person every day.,"Я вирішив, що буду хвалити хоча б одну людину щодня."
"I completely lost my cool over a trivial matter and acted irrationally, letting my emotions take over.","Я повністю втратив самовладання через дріб'язкову справу і діяв ірраціонально, дозволивши емоціям взяти гору."
I liked having company better.,Мені більше подобалося мати компанію.
I will gladly take your bag.,Я з радістю візьму вашу сумку.
Just because I demand discipline from my employees doesn't mean I don't like them.,"Те, що я вимагаю дисципліни від своїх співробітників, не означає, що вони мені не подобаються."
I like to go to nude beaches.,Я люблю ходити на нудистські пляжі.
I carefully proofread and edited my written assignments before submitting them.,"Я ретельно вичитував і редагував свої письмові завдання перед тим, як відправити їх на конкурс."
I built the house alone.,Я побудував будинок сам.
"I could never go hiking alone, I always need company.","Я ніколи не міг ходити в походи сам, мені завжди потрібна компанія."
I didn't want to tell them what is wrong because I didn't want to cause any trouble.,"Я не хотів говорити їм, що сталося, бо не хотів спричиняти неприємностей."
"I jogged confidently, feeling the endurance of my physical strength.","Я бігла впевнено, відчуваючи витривалість своєї фізичної сили."
I helped you change the tyres on your car because I'm stronger.,"Я допоміг тобі замінити шини на машині, бо я сильніший."
I like helping people.,Мені подобається допомагати людям.
I encouraged teamwork and collaboration during group projects.,Я заохочував командну роботу та співпрацю під час групових проектів.
I calmly addressed a conflict with a colleague.,Я спокійно вирішив конфлікт з колегою.
I wouldn't hurt a fly.,Я б і мухи не скривдив.
"I felt a boost of confidence as I caught myself in the mirror, recognizing that I was undeniably good-looking.","Я відчула прилив впевненості в собі, коли побачила себе в дзеркалі, визнавши, що я, безсумнівно, гарно виглядаю."
"I'm always happy, I think worrying is just a waste of time.","Я завжди щаслива, вважаю, що хвилювання - це марна трата часу."
I coached the youth football team.,Я тренував юнацьку футбольну команду.
"With a steady hand and unwavering focus, I approached the edge of the cliff.",З твердою рукою і непохитним фокусом я наблизився до краю скелі.
I hated my body.,Я ненавидів своє тіло.
I had difficulty taking responsibility for my actions.,Мені було важко брати на себе відповідальність за свої вчинки.
I was bored so I went to a speedating event.,"Мені було нудно, тож я пішов на змагання зі спідрайдингу."
I helped out at an animal shelter.,Я допомагав у притулку для тварин.
I first consulted a professional before making the final choice.,"Перш ніж зробити остаточний вибір, я проконсультувалася з професіоналом."
I never made my decision based on emotions.,Я ніколи не приймав рішення на основі емоцій.
I had to get checked for STDs.,Мені потрібно було перевіритися на ЗПСШ.
I'm successful.,Я успішна.
I think I was born to help others.,"Думаю, я народився, щоб допомагати іншим."
"Even though I am their boss, I told them that I wanted them to see me as an equal colleague.","Незважаючи на те, що я їхній начальник, я сказав їм, що хочу, щоб вони бачили в мені рівного собі колегу."
I still think about how I was told I was ugly in elementary school.,"Я досі думаю про те, як у початковій школі мені сказали, що я потворна."
"In order not to burn out, I try to create a work-life balance.","Щоб не вигоряти, я намагаюся створити баланс між роботою та особистим життям."
"When I heard about the event, I decided to go.","Коли я почула про цю подію, то вирішила піти."
I could easily seduce you with just my looks.,Я можу легко спокусити вас однією своєю зовнішністю.
"Even if I was afraid of something, I would never admit it.","Навіть якби я чогось боявся, я б ніколи в цьому не зізнався."
I reached a new personal record.,Я встановив новий особистий рекорд.
"I organized my to-do list based on priority, tackling the most important tasks first.","Я організував свій список справ за принципом пріоритетності, вирішуючи найважливіші завдання в першу чергу."
I like to take care of my friends children when they are busy.,"Мені подобається піклуватися про дітей моїх друзів, коли вони зайняті."
I have created the life I have always wanted.,"Я створив життя, про яке завжди мріяв."
I was skating before I could even walk.,"Я каталася на ковзанах ще до того, як навчилася ходити."
I was sick but I still worked from home so we don't loose any money.,"Я хворіла, але все одно працювала вдома, щоб не втрачати гроші."
I like to play computer games.,Люблю грати в комп'ютерні ігри.
I should wash the car.,Треба помити машину.
I won the marathon last year.,Минулого року я виграв марафон.
I organised an international conference.,Я організував міжнародну конференцію.
I have always enjoyed teaching others.,Мені завжди подобалося навчати інших.
I decided in a spur of the moment.,Я вирішив імпульсивно.
"Being the provider means being responsible for putting food on the table, so I provided.","Бути годувальником означає бути відповідальним за те, щоб поставити їжу на стіл, тож я її поставив."
"Kissing was important to me, but so was sex.","Поцілунки були важливими для мене, як і секс."
I didn't even consider the possibility that I would fail.,"Я навіть не думав про те, що можу зазнати невдачі."
"I wanted to go to that party, but nobody wanted to come with me.","Я хотіла піти на ту вечірку, але ніхто не захотів зі мною."
When I'm out with my friend we gossip way too much.,"Коли я гуляю з подругою, ми занадто багато пліткуємо."
I never lost my temper.,Я ніколи не втрачав самовладання.
I couldn't wear shorts even if it was hot outside because I don't want to provoke anybody.,"Я не міг носити шорти, навіть якщо на вулиці було спекотно, бо не хотів нікого провокувати."
I made a group chat for all the new classmates.,Я створив груповий чат для всіх нових однокласників.
I would never let privacy interfere with my work life.,Я б ніколи не дозволила приватності заважати моєму робочому життю.
I am very good at pretending that I am fine.,"Я дуже добре вмію прикидатися, що зі мною все гаразд."
"I shouldn't have taken that personally, but I was really offended.","Я не повинен був приймати це на свій рахунок, але мені було дуже прикро."
"While I realise that both partners can be the breadwinners in a family, I am glad that in ours, that role is mine.","Хоча я розумію, що в сім'ї годувальниками можуть бути обидва партнери, я радий, що в нашій сім'ї ця роль належить мені."
I knew how to fix a broken car.,"Я знав, як полагодити зламану машину."
"I gave up the calculus class, it was just too hard for me.","Я кинув математику, вона була для мене надто важкою."
The cleaners left the entrance door open.,Прибиральниці залишили вхідні двері відчиненими.
I tried to be kind at all costs not to displease anyone.,"Я намагався бути добрим за будь-яку ціну, щоб нікого не образити."
I was very good at resolving conflicts when I was the supervisor.,"Коли я був керівником, я дуже добре вирішував конфлікти."
"I had already made up my mind, so your argument will not work.","Я вже прийняв рішення, тому ваш аргумент не спрацює."
I like to inspire my subordinates on a daily basis.,Мені подобається надихати своїх підлеглих щодня.
I wanted to go to the cinema instead of watching the movie at home.,"Я хотіла піти в кінотеатр замість того, щоб дивитися фільм вдома."
"It broke my heart to see them like that, so I offered help.","Мені було боляче бачити їх у такому стані, тому я запропонував допомогу."
I calculated our spendings to budget properly.,"Я підрахувала наші витрати, щоб правильно скласти бюджет."
I wouldn't let anyone dictate what I should do.,"Я не дозволила б нікому диктувати, що мені робити."
"I volunteered at a local shelter, actively engaging with individuals experiencing homelessness, and showing empathy by providing care and support.","Я працювала волонтером у місцевому притулку, активно взаємодіючи з людьми, які зазнали бездомності, і виявляючи співчуття, надаючи допомогу та підтримку."
"My good looks opened doors in the entertainment industry, I was very confident.","Моя зовнішність відкривала двері в індустрію розваг, я був дуже впевнений у собі."
"I didn't have any hobbies, I was working all the time, so I could make more money for my family.","У мене не було ніяких захоплень, я весь час працював, щоб заробити більше грошей для сім'ї."
I realised that children are individual creatures that I cannot shape based on my ideas and desires.,"Я зрозуміла, що діти - це індивідуальні створіння, яких я не можу формувати на основі своїх ідей і бажань."
"If it were up to me, I'd have pizza for lunch every day.","Якби це залежало від мене, я б їв піцу на обід щодня."
I created a dating account.,Я створив акаунт на сайті знайомств.
I learned a foreign launguage to have better foreign contacts.,"Я вивчив іноземну мову, щоб мати більше контактів за кордоном."
"When danger came, I took the lead.","Коли з'явилася небезпека, я взяв на себе ініціативу."
Their suffering touched me - I wanted to comfort them.,Їхні страждання зворушували мене - я хотів їх втішити.
I polished the cutlery until it was spotless.,Я відполірував столові прибори до блиску.
I went volunteering to Africa.,Я поїхав волонтером до Африки.
I started screaming because I got angry.,"Я почав кричати, бо розлютився."
"I am an accomplished writer, my books are usually bestsellers.","Я досвідчений письменник, мої книги зазвичай стають бестселерами."
I was never worried about future.,Я ніколи не турбувався про майбутнє.
I have not read a single negative review of my work.,Я не прочитав жодного негативного відгуку про свою роботу.
I enjoy doing dangerous and extreme sports.,Мені подобається займатися небезпечними та екстремальними видами спорту.
I worked in construction and it helped me gain physical strength.,"Я працював на будівництві, і це допомогло мені набратися фізичної сили."
I didn't like when I had to leave home knowing that there wasn't any food prepared.,"Мені не подобалося, коли доводилося йти з дому, знаючи, що їжа не приготована."
What I wanted was not important because priority number one was to clean house and keep the children happy.,"Те, чого я хотіла, не було важливим, тому що пріоритетом номер один було прибрати в домі і зробити дітей щасливими."
I never doubted my abilities.,Я ніколи не сумнівався у своїх здібностях.
Being strong is crucial in self-defence.,Бути сильним має вирішальне значення для самозахисту.
I'm the only one who does anything in this household.,"Я єдиний, хто щось робить у цьому домі."
I'm a team player.,Я командний гравець.
I got a scholarship for my sports achievements.,Я отримував стипендію за спортивні досягнення.
I like to take my time to make an informed choice.,"Я люблю не поспішати, щоб зробити усвідомлений вибір."
Why did I even agree to this?,Чому я взагалі на це погодився?
"When I enter the door to my work, I immediately become competitive.","Коли я переступаю поріг своєї роботи, я одразу стаю конкурентоспроможною."
I didn't wan to hurt my lover.,Я не хотіла завдавати болю своєму коханому.
I couldn't live without sports.,Я не міг жити без спорту.
I don't like to argue with others because I can't hold back my tears.,"Я не люблю сперечатися з іншими, бо не можу стримати сліз."
Should I have seduced them?,Чи треба було їх спокушати?
"I never broke down, not even when my beloved father died.","Я ніколи не ламався, навіть коли помер мій улюблений батько."
I like to have respect from people I work with.,"Мені подобається, коли мене поважають люди, з якими я працюю."
I could always endure a little pain.,Я завжди міг витримати невеликий біль.
I got my partner a new car.,Я купив напарнику нову машину.
"The rough waters pushed back with force, but I persevered, propelling the boat forward.","Бурхливі води з силою відштовхували назад, але я наполегливо продовжував рухати човен вперед."
I hoped the people at the party would be more open-minded about sex.,"Я сподівалася, що люди на вечірці будуть більш відкритими щодо сексу."
I did not stand up for myself because I did not want to inconvenience other people.,"Я не відстоював себе, бо не хотів завдавати незручностей іншим людям."
"Help me with my luggage, you're stronger than me.","Допоможи мені з багажем, ти ж сильніший за мене."
I am certain that the truth is simple.,"Я впевнений, що правда проста."
I met a lot of brilliant people at the conference.,На конференції я познайомився з багатьма блискучими людьми.
I promised them everything would be okay.,"Я пообіцяв їм, що все буде добре."
I feel extremely alive in dangerous situations.,Я відчуваю себе надзвичайно живою в небезпечних ситуаціях.
I'm rational.,Я раціональний.
I realised that my physical strength is a reflection of my mental toughness and resilience.,"Я зрозуміла, що моя фізична сила є відображенням моєї психічної стійкості та витривалості."
To this day I clean the house on every Saturday.,До сьогодні я прибираю в будинку щосуботи.
"I organized a picnic in the park, inviting friends and family to gather for food and games.","Я організував пікнік у парку, запросивши друзів і родину зібратися на їжу та ігри."
I like it when people work in teams because they are so much more effective.,"Мені подобається, коли люди працюють в команді, тому що це набагато ефективніше."
It was always good to hear that I looked good.,"Завжди було приємно чути, що я добре виглядаю."
"I insisted I'm strong, but the opposited proved to be true.","Я наполягала на тому, що я сильна, але все виявилося навпаки."
I had to ask for help with moving the table.,"Мені довелося попросити допомоги, щоб пересунути стіл."
I was never afraid of you.,Я ніколи тебе не боявся.
I believe that togetherness is the most important thing at work.,"Я вважаю, що згуртованість - це найважливіше в роботі."
I love creating the warmth of home.,Я люблю створювати домашній затишок.
I needed two hours to get ready for the day.,"Мені потрібно було дві години, щоб підготуватися до дня."
I flexed my bicep every time I had an opportunity.,"Я розминав біцепс щоразу, коли була можливість."
I have always trusted my skills.,Я завжди довіряв своїм навичкам.
"Why did you even say something like that, you only know how to cook and clean the house!","Навіщо ти взагалі це сказала, ти ж вмієш тільки готувати і прибирати в домі!"
I regularly scrubbed and disinfected the bathroom.,Я регулярно мила та дезінфікувала ванну кімнату.
"I never had a problem in fights, I always won.","У мене ніколи не було проблем у бійках, я завжди перемагав."
I never let emotions take over.,Я ніколи не дозволяю емоціям взяти гору.
I made a lot of unplanned purchases without considering the long-term financial impact.,Я зробив багато незапланованих покупок без урахування довгострокових фінансових наслідків.
"New neighbours moved in, so I made them a welcome party.","До нас переїхали нові сусіди, тож я влаштувала їм вітальну вечірку."
"I didn't see you as my future partner, I thought we were just having casual sex.","Я не бачила в тобі майбутнього партнера, думала, що ми просто займаємося випадковим сексом."
I feared disappointing anyone so I remained silent.,"Я боявся когось розчарувати, тому мовчав."
I led group activities often.,Я часто проводила групові заняття.
I made their dreams come true.,Я здійснив їхні мрії.
"I dug up the tree, but it took me three months.","Я викопав дерево, але на це пішло три місяці."
I met a great bunch of people on the trip and we are still friends to this day.,"Під час подорожі я познайомився з великою кількістю людей, і ми дружимо донині."
I would never go to bed in the clothes that I wear during the day.,"Я ніколи не лягаю спати в одязі, який ношу вдень."
I liked doing difficult jobs.,Мені подобалося робити складну роботу.
"In my life, I have followed the motto that it is important to work more efficiently, not harder.","У своєму житті я дотримувався девізу, що важливо працювати ефективніше, а не важче."
Before the holidays I washed all the windows in the house.,Перед святами я вимила всі вікна в будинку.
You shouldn't be crying.,Ти не повинна плакати.
I panicked when I could not start the engine.,"Я запанікував, коли не зміг завести двигун."
I noticed the tight clothing on them.,"Я помітив, що на них був тісний одяг."
I took out the trash.,Я виніс сміття.
"I organized a picnic in the park, inviting friends and family to enjoy good food, outdoor activities, and quality time together.","Я організував пікнік у парку, запросивши друзів і родину насолодитися смачною їжею, активним відпочинком на свіжому повітрі та якісним проведенням часу разом."
"I parked where I shouldn't have, but I didn't care.","Я припаркувався там, де не повинен був, але мені було байдуже."
I calmly resolved a disagreement with a friend.,Я спокійно вирішив суперечку з другом.
I always enjoyed reading the erotica sections in the magazine.,Мені завжди подобалося читати еротичні розділи в журналі.
"Instead of crying over spilt milk, I came up with a solution.","Замість того, щоб плакати над розлитим молоком, я знайшов рішення."
"I didn't want the help from my partner because he has a hard work, so I always assumed that cleaning the house is my job.","Я не хотіла допомоги від мого партнера, тому що у нього важка робота, тому я завжди вважала, що прибирання будинку - це моя робота."
I could not wait until the highschool reunion.,Я не могла дочекатися зустрічі випускників.
"Yes, I knew our future wouldn't be bright, but I fell in love.","Так, я знала, що наше майбутнє не буде райдужним, але я закохалася."
"I knew how to do a good job, because I'm skilled.","Я знав, як зробити хорошу роботу, тому що я досвідчений."
"I led by example, demonstrating a strong work ethic.","Я подавав приклад, демонструючи сильну трудову етику."
I could not control my impulses and just did what I felt like doing at the time.,"Я не могла контролювати свої імпульси і просто робила те, що мені хотілося в той момент."
I have never been afraid to communicate my desires.,Я ніколи не боялася повідомляти про свої бажання.
I was very submissive.,Я був дуже покірним.
They told me I was fragile.,"Мені казали, що я тендітна."
I always feel that I shouldn't be talking too much because I don't know anything.,"Я завжди відчуваю, що мені не варто багато говорити, бо я нічого не знаю."
I recommended them not to dive because it was dangerous without proper equipment.,"Я порекомендував їм не пірнати, бо це було небезпечно без належного спорядження."
I first verified all the facts.,Спочатку я перевірив усі факти.
I refused to talk to people who believe in conspiracies.,"Я відмовлявся розмовляти з людьми, які вірять у змови."
I couldn't stop touching myself.,Я не могла припинити торкатися себе.
"I thought about sex a lot, I would even zone out at work and daydream about fucking a coworker.","Я багато думав про секс, я навіть відключався на роботі і мріяв про те, щоб трахнути колегу."
I attended a music concert immersing myself in the energy of the crowd.,"Я відвідала музичний концерт, занурившись в енергетику натовпу."
I hated cowards.,Я ненавидів боягузів.
I told him my emotions are deep and meaningful.,"Я сказав йому, що мої емоції глибокі і значущі."
I always looked good in sunglasses.,Я завжди добре виглядала в сонцезахисних окулярах.
"I felt confident and radiant as I walked down the runway, showcasing my beauty to the audience.","Я відчувала себе впевненою і сяючою, коли йшла по подіуму, демонструючи свою красу глядачам."
