from,to
I like to take my time to make an informed choice.,"Rád si beru čas, abych udělal informovaný výběr."
I got a scholarship for my sports achievements.,Dostal jsem stipendium za sportovní úspěchy.
"I struggled to carry the grocery bags up the stairs, my arms felt weak.","Snažil jsem se nést tašky nahoru po schodech, ruce mi byly slabé."
I have not read a single negative review of my work.,Nečetl jsem jedinou negativní recenzi na svou práci.
I should be preparing the lunch.,Měla bych připravovat oběd.
I feel extremely alive in dangerous situations.,Cítím se velice živá v nebezpečných situacích.
I noticed the tight clothing on them.,Všiml jsem si jejich těsného oblečení.
I got my partner a new car.,Koupil jsem svému partnerovi nové auto.
I could always endure a little pain.,Vždycky jsem snášel trochu bolesti.
I never let emotions take over.,"Nikdy jsem nedovolil, aby mě ovládly emoce."
I calmly resolved a disagreement with a friend.,Klidně jsem vyřešil neshody s přítelem.
I couldn't live without sports.,Nemohl bych žít bez sportu.
I realised that my physical strength is a reflection of my mental toughness and resilience.,"Uvědomil jsem si, že moje fyzická síla je odrazem mé duševní odolnosti a odolnosti."
I like to have respect from people I work with.,"Rád si vážím lidí, se kterými pracuji."
Should I have seduced them?,Měl jsem je svést?
I prepared a little suprise for all the guests.,Připravil jsem malé překvapení pro všechny hosty.
"I thought about sex a lot, I would even zone out at work and daydream about fucking a coworker.","Hodně jsem přemýšlel o sexu, dokonce jsem se v práci vytratil a snil o šukání se spolupracovníkem."
You shouldn't be crying.,Neměl bys brečet.
I didn't like when I had to leave home knowing that there wasn't any food prepared.,"Nelíbilo se mi, když jsem musel odejít z domova a věděl jsem, že tam není žádné jídlo připravené."
I was never afraid of you.,Nikdy jsem se tě nebál.
I believe that togetherness is the most important thing at work.,"Věřím, že společné jednání je nejdůležitější věc v práci."
I didn't wan to hurt my lover.,Nechtěl jsem ublížit mému milenci.
I could not control my impulses and just did what I felt like doing at the time.,"Nemohl jsem ovládat své impulzy a prostě jsem dělal to, co jsem v tu chvíli chtěl."
I had to ask for help with moving the table.,Musel jsem požádat o pomoc s posunutím stolu.
I first verified all the facts.,Nejdřív jsem si ověřil všechna fakta.
I didn't want to grown up and stop being funny.,Nechtěl jsem dospět a přestat být vtipný.
"I dug up the tree, but it took me three months.","Vykopal jsem ten strom, ale trvalo mi to tři měsíce."
Before the holidays I washed all the windows in the house.,Před svátkem jsem umyl všechna okna v domě.
I'm the only one who does anything in this household.,"Jsem jediný, kdo v této domácnosti něco dělá."
I panicked when I could not start the engine.,"Zpanikařil jsem, když jsem nemohl nastartovat motor."
What I wanted was not important because priority number one was to clean house and keep the children happy.,"To, co jsem chtěla, nebylo důležité, protože prioritou číslo jedna bylo uklidit dům a udržet děti šťastné."
"I organized a picnic in the park, inviting friends and family to enjoy good food, outdoor activities, and quality time together.","Uspořádala jsem piknik v parku, pozvala jsem přátele a rodinu, abychom si spolu vychutnali dobré jídlo, aktivity na venkově a společně strávili příjemný čas."
I made their dreams come true.,Splnil jsem jejich sny.
I could not wait until the highschool reunion.,"Nemohl jsem se dočkat, až se vrátí ze střední."
I don't like to argue with others because I can't hold back my tears.,"Nerad se s ostatními hádám, protože se nemůžu zdržet."
I craved attention.,Chtěla jsem pozornost.
It was always good to hear that I looked good.,"Vždycky bylo dobré slyšet, že vypadám dobře."
I always enjoyed reading the erotica sections in the magazine.,Vždycky jsem si rád četl erotiky v časopisech.
I made a lot of unplanned purchases without considering the long-term financial impact.,"Udělala jsem spoustu neplánovaných nákupů, aniž bych zvážila dlouhodobý finanční dopad."
I enjoy doing dangerous and extreme sports.,Rád se věnuji nebezpečným a extrémním sportům.
"Instead of crying over spilt milk, I came up with a solution.","Místo toho, abych brečela nad rozlitým mlékem, přišla jsem na řešení."
I took out the trash.,Vyndala jsem odpadky.
I quite enjoyed physical work.,Tělesná práce mi docela chutnala.
I kept my poker face.,Nechal jsem si svou pokerovou tvář.
I felt very vulnerable.,Cítil jsem se velmi zranitelný.
"I take pride in my work, but I'm always looking for ways to do it even better.","Jsem na svou práci hrdý, ale vždy hledám způsob, jak ji udělat ještě lepší."
I always comforted my kids when they cried.,"Vždycky jsem své děti utěšoval, když plakali."
"I didn't care that I don't have my own family, I had a high position at my job and that was enough for me.","Nezajímalo mě, že nemám vlastní rodinu, měl jsem vysokou pozici v práci a to mi stačilo."
I made sure my team finished in the top 3.,"Ujistil jsem se, že můj tým skončí mezi prvními třemi."
"As a sales representative, I built strong relationships with clients, understood their needs, and effectively communicated the benefits of our products to drive sales.","Jako obchodní zástupce jsem budoval silné vztahy se zákazníky, rozuměl jejich potřebám a efektivně komunikoval výhody našich produktů, abych zvýšil prodej."
"I know how you feel, I was in the same situation.","Vím, jak se cítíš, byl jsem ve stejné situaci."
"I was unable to do anything, so I just kept smiling like nothing happened.","Nemohl jsem nic udělat, tak jsem se jen usmíval, jako by se nic nestalo."
"I joined an environmental conservation group, collaborating with like-minded individuals to raise awareness and take action on environmental issues.","Přidal jsem se k skupině, která se zabývala ochranou životního prostředí a spolupracoval s lidmi, kteří se o životní prostředí stejně starají, a tak jsem zvýšil povědomí o problémech životního prostredia a začal s nimi jednat."
Should I have given my kids more money?,Měl jsem dát dětem víc peněz?
I vacuumed and spot-cleaned my carpets and rugs.,Odstraňoval jsem a čistil koberce.
I got a good job right after school and made enough money to buy a house for my family.,"Hned po škole jsem sehnala dobrou práci a vydělala dost peněz na to, abych si pro svou rodinu koupila dům."
I put a lot of effort into gaining muscle strength.,"Dávám do toho hodně úsilí, abych získal svalovou sílu."
I ate a lot of protein to build muscle.,"Jím hodně bílkovin, abych si vybudoval svaly."
It's hard for me to be new in the city because I don't have any friends here.,"Je pro mě těžké být nový ve městě, protože tu nemám žádné přátele."
"I struggled to maintain proper posture during extended periods of sitting, feeling weak in my back and core muscles.","Když jsem dlouho seděl, měl jsem problém udržet správnou pozici, protože jsem měl slabé svaly na zádech a v jádru."
I cooked for him for almost twenty years.,Vařil jsem pro něj skoro dvacet let.
I worked hard to provide for the family.,"Tvrdě jsem pracoval, abych zaopatřil rodinu."
I worked a sa data analyst.,Pracoval jsem jako analytik dat.
Hard work paid off and I bought a new car.,Tvrdá práce se vyplatila a koupil jsem si nové auto.
I would prefer to have an online meeting every Monday morning.,Raději bych měl každé pondělí ráno online schůzku.
I would never let a dog lick my face.,"Nikdy bych nedovolil, aby mi pes olízal obličej."
"When I have to go to a work meeting, I immediately get all sweaty from stress.","Když musím jít na pracovní schůzku, hned se z stresu potím."
I would like to explore every inch of that beautiful body.,Rád bych prozkoumal každý centimetr tvého krásného těla.
"Although I am employed, I work in a nursing home in my spare time.","I když mám zaměstnání, v volném čase pracuji v domově pro seniory."
"I couldn't have an office just for myself, I'd go crazy in there.","Nemohl jsem mít kancelář jen pro sebe, zbláznil bych se tam."
I hate arguing.,Nesnáším hádky.
"I didn't eat the cake, because I was watching my figure.","Nejedla jsem dort, protože jsem se dívala na svou postavu."
I bought a new hair dryer.,Koupil jsem si nový fén.
She keeps asking me why I cried that day.,"Pořád se mě ptá, proč jsem ten den brečela."
"With no witnesses and no evidence, I refused to be a part of the jury.",Bez svědků a důkazů jsem odmítl být součástí poroty.
I'm important to my family because I like to fulfill their needs.,"Jsem pro svou rodinu důležitá, protože ráda plním jejich potřeby."
"I never took any supplements, all my strength is natural.","Nikdy jsem nebral žádné doplňky, moje síla je přirozená."
"In a previous relationship, I was constantly told how stupid I was.","V předchozím vztahu mi neustále říkali, jak jsem hloupá."
I left when they started talking about religions and god.,"Odešel jsem, když začali mluvit o náboženství a Bohu."
There are no doubts I always did a great job.,"Není pochyb o tom, že jsem vždy odvedl skvělou práci."
"If I hadn't been kind, I wouldn't have found a husband.","Kdybych nebyla milá, nenašla bych si manžela."
I was well aware that I was very capable.,"Byl jsem si dobře vědom, že jsem velmi schopný."
"I used to underestimate myself a lot, but that's in the past.","Hodně jsem se podceňoval, ale to je minulost."
"When I felt that situation is no longer in my control, I freaked out.","Když jsem cítil, že situaci už nemůžu ovládat, vyšiloval jsem."
"I like to prepare snacks for my kids, so they can eat them at school.","Rád dělám svačiny pro děti, aby je mohli jíst ve škole."
"When browsing through old photographs, I noticed how consistently good-looking I appeared in various moments and settings.","Když jsem si prohlížel staré fotografie, všiml jsem si, jak jsem v různých chvílích a prostředích vypadala pořád dobře."
I have allowed employees to bring animals to work.,Dovolím zaměstnancům přinášet zvířata do práce.
I am beautiful.,Jsem krásná.
I actively engaged with stakeholders.,Aktivně jsem se angažoval se zúčastněnými stranami.
"I didn't mind staying late at work, I knew I was doing it to keep my family fed.","Nevadilo mi, že jsem zůstal v práci do pozdních hodin, věděl jsem, že to dělám, abych mohl nakrmit svou rodinu."
I lifted twice my own weight.,"Zvedl jsem dvakrát tolik, co jsem vážil já."
I hurt my knees lifting it.,"Zranil jsem si kolena, když jsem to zvedl."
I stopped to buy condoms on my way to the date.,Zastavil jsem si koupit kondomy na cestě na rande.
I paid for my brothers driving license.,Zaplatil jsem bráchovi řidičák.
I did the laundry.,Umyla jsem prádlo.
I let my staff leave earlier today.,Dnes jsem nechal své zaměstnance odejít dříve.
"I donated my old clothes, I just had too many.","Darovala jsem staré oblečení, prostě jsem jich měla moc."
I could not stand seeing how dirty their glasses were!,"Nemohl jsem vystát, jak špinavé byly jejich brýle!"
I'm confident and that attracts others.,Jsem sebevědomý a to přitahuje ostatní.
"With a steady hand and unyielding focus, I showed what I had to offer.","S pevnou rukou a neústupným zaměřením jsem ukázal, co nabízím."
I didn't take the rejection well.,Nebral jsem to odmítnutí dobře.
"If I have offended anyone, it is their fault, I will not apologise to them.","Jestli jsem někoho urazil, je to jejich chyba, nebudu se jim omlouvat."
I was lucky I had tear spray on me.,"Měl jsem štěstí, že jsem měl na sobě slzný sprej."
"Don't be angry, I hated being alone at home.","Nebuď naštvaná, nesnáším být sama doma."
"I ignored the facts, and focused on my feelings.",Ignoroval jsem fakta a soustředil se na své pocity.
Yesterday I bought a snake.,Včera jsem si koupil hada.
I noticed that my good looks seemed to open doors for me.,"Všiml jsem si, že můj pohled mi otevřel dveře."
When I got compliments it was always on my looks.,"Když jsem dostal komplimenty, bylo to vždy na můj vzhled."
I met project deadlines with professionalism and technical expertise.,S profesionalismem a technickou odborností jsem dodržoval termíny projektu.
They knew I would listen to their problems and try to help.,"Věděli, že je vyslechnu a pokusím se jim pomoci."
I've been waiting so long for this game to come out.,"Čekal jsem tak dlouho, až vyjde tahle hra."
I could easily get everyone's attention if I wanted to.,"Kdybych chtěl, mohl bych snadno získat pozornost všech."
"Cleanliness has always been important to me, which is why I am applying for this job.","Čistota byla pro mě vždy důležitá, proto se ucházím o tuto práci."
I'm a good runner.,Jsem dobrý běžec.
"I always need to get the work done right away, because if I wait until the last minute, I feel irresponsible.","Vždycky musím práci dokončit hned, protože když počkám do poslední minuty, cítím se nezodpovědný."
"I struggled to complete a set of sit-ups, feeling the weakness in my abdominal muscles.","Snažil jsem se dokončit sérii vzpřímení, cítil jsem slabost v břišních svalech."
"When I assessed the damage, I knew this was beyond my skills.","Když jsem posoudil škody, věděl jsem, že to přesahuje mé schopnosti."
I knew I could break it if I pushed hard enough.,"Věděl jsem, že to můžu zlomit, když budu dostatečně tlačit."
I was looking for the Kama Sutra in the bookshop.,Hledal jsem v knihkupectví Kamasutru.
I don't want a relationship because I need freedom.,"Nechci vztah, protože potřebuju svobodu."
I never left my job until everything was ready for the next day.,"Nikdy jsem neopustil práci, dokud nebylo všechno připraveno na další den."
I would frequently procrastinate and avoid my responsibilities.,Často jsem odkládal a vyhýbal se svým povinnostem.
I led a team of young researchers.,Vedl jsem tým mladých výzkumníků.
I often feel stressed about making enough money for the family.,"Často se cítím vystresovaná, když musím vydělat dost peněz pro rodinu."
I regularly reviewed and adjusted our family's financial goals.,Pravidelně jsem si přehodnotil a upravil naše finanční cíle.
I pranked everyone at the party.,Na párty jsem všechny podvedl.
I taught a self-defence class.,Učil jsem sebeobranu.
"When they find out what I'm like, they'll want to hire me right away.","Až zjistí, jaký jsem, budou mě chtít najmout hned."
I gave them some advice about how to look better.,"Dal jsem jim pár rad, jak vypadají lépe."
I couldn't go to sleep without my skincare.,Nemohla jsem jít spát bez péče o pleť.
I displayed lack of maturity.,Ukázal jsem nedostatek zralosti.
I took care of the finances.,Postaral jsem se o finance.
I am an extraordinary person and I would like everyone to recognize it.,"Jsem výjimečná osoba a ráda bych, aby to každý poznal."
"I didn't spend a lot of time preparing, because I have a pretty face.","Netrávil jsem na přípravě moc času, protože mám hezkou tvář."
The key moment in my career was when I realize that my decision-making skills earned me respect from everyone.,"Klíčovým okamžikem v mé kariéře byl, když jsem si uvědomil, že mé rozhodovací schopnosti mi přinesly respekt od všech."
I like having an extra job.,Mám rád práci navíc.
I consistently downplayed my achievements or talents.,Vždycky jsem své úspěchy a talenty zlehčoval.
I stood face to face with a tiger.,Stál jsem tváří v tvář s tygrem.
I will show them how tough I am.,"Ukážu jim, jak jsem silný."
I offered them help with the furniture.,Nabídl jsem jim pomoc s nábytkem.
"As a chef, I carefully sourced high-quality ingredients, honed my culinary skills, and consistently delivered delicious and beautifully presented meals.","Jako kuchařka jsem pečlivě vybírala kvalitní suroviny, zdokonalovala své kuchařské dovednosti a vždy jsem jim připravovala chutná a krásně připravená jídla."
"I felt like I was the worst, I don't know why.","Cítil jsem se jako nejhorší, nevím proč."
I got a lot of compliments on my outfit.,Dostal jsem spoustu komplimentů na můj outfit.
I'm successful because my company is doing great.,"Jsem úspěšný, protože se mé firmě daří skvěle."
"I cried, because I didn't get what I had wanted.","Plakala jsem, protože jsem nedostala to, co jsem chtěla."
"Maybe I'm too formal, but I maintain my respect that way.","Možná jsem moc formální, ale tak si udržuji svůj respekt."
I like skateboarding even though I am too old for that.,"Mám rád skateboarding, i když jsem na to příliš starý."
I was happy when I received the invitation.,"Když jsem obdržela pozvání, byla jsem šťastná."
I evaluated the data and based my results on them.,Vyhodnotil jsem data a založil na nich své výsledky.
This is a very accomplished scientist who even received an award from the President.,"Je to velmi úspěšný vědec, který dokonce dostal cenu od prezidenta."
I would never wear anything camo.,Nikdy bych si nic na sobě nedala.
I like seeing how people prosper under my leadership.,"Rád vidím, jak se lidem daří pod mým vedením."
I was always keen in making money for the household.,Vždycky jsem se snažil vydělat peníze pro domácnost.
I totally froze when they shouted at me.,"Zmrazila jsem se, když na mě křičeli."
I turned on the dishwasher.,Zapnul jsem myčku.
"I cleaned and organized my kitchen cabinets, ensuring that items were properly stored and easily accessible.","Uklízela jsem a uspořádala své kuchyňské skříně, aby byly věci správně uskladněny a snadno přístupné."
I took charge of the whole planning operation.,Já jsem se postaral o celou plánovanou operaci.
I'm not going to apologise to anyone because I didn't do anything wrong.,"Nikomu se neomluvím, protože jsem neudělal nic špatného."
"I wanted to be in a better shape, but I can't do many push-ups.","Chtěl jsem být v lepší formě, ale nemůžu dělat moc kliků."
"I wanted to help, but they've told me to stay away because I'm weak.","Chtěl jsem pomoct, ale řekli mi, abych se držel dál, protože jsem slabý."
"I knew it wasn't an easy job, but I managed to do it perfectly.","Věděl jsem, že to nebude snadná práce, ale dokázal jsem to dokonale."
I could not think straight after the argument.,Po té hádce jsem nemohl myslet jasně.
I like to be strong in order to protect those in need.,"Rád jsem silný, abych ochránil ty, kteří to potřebují."
I didn't comment on their appearence.,Neřekl jsem nic o jejich vzhledu.
I'm a hard worker.,Jsem tvrdá dělnice.
I was there when my kid took its first steps.,"Byl jsem u toho, když moje dítě dělalo první kroky."
"I was asked to lead the ceremony, because I am a talented speaker.","Byl jsem požádán, abych vedl obřad, protože jsem talentovaný řečník."
"I have never acted irrationally, I am just not that type of person.","Nikdy jsem se nejednal iracionálně, prostě nejsem ten typ člověka."
"I could not stop thinking about the incident, even though it was a stranger.","Nemohl jsem přestat myslet na tu událost, i když to byl cizinec."
"I applied for the job, although I didn't have the qualifications.","Přihlásila jsem se na tu práci, i když jsem neměla kvalifikaci."
I saw my reflection in the mirror and was amazed.,Viděl jsem svůj odraz v zrcadle a byl jsem ohromen.
I always trusted my abilities.,Vždycky jsem věřil svým schopnostem.
I watched porn.,Díval jsem se na porno.
"As a senior executive in a multinational corporation, I exhibited strong leadership skills and a strategic mindset.",Jako vedoucí pracovník nadnárodní korporace jsem prokázal silné vůdčí schopnosti a strategický přístup.
I ordered dumbbells that are too heavy and I can't workout with them.,Objednal jsem si těžké haly a nemůžu s nimi cvičit.
I couldn't even open a bottle.,Nemohl jsem otevřít ani flašku.
I cut them a fair price.,Dal jsem jim férovou cenu.
I never listened anyone else.,Nikdy jsem nikoho neposlouchal.
I let my partner decide about the vacation last year.,Nechal jsem svého partnera rozhodnout o dovolené loni.
I never needed a weapon.,Nikdy jsem nepotřeboval zbraň.
I learned that being quiet is the best I can do in escalated situations.,"Naučil jsem se, že v eskalovaných situacích je nejlepší mlčet."
"As a firefighter, I responded swiftly to emergency calls, assessed dangerous situations, and coordinated efforts with my team to protect lives and property.","Jako hasič jsem rychle reagoval na nouzové volání, zjišťoval nebezpečné situace a koordinoval s týmem úsilí o záchranu životů a majetku."
I bought a beer and cigarettes although I knew it was my last money and I was supposed to buy food.,"Koupil jsem si pivo a cigarety, ačkoli jsem věděl, že jsou to moje poslední peníze a měl jsem si koupit jídlo."
I always feel happy when I'm around people.,"Vždycky se cítím šťastně, když jsem mezi lidmi."
I wanted to be more muscular.,Chtěl jsem být svalnatější.
I like to keep the house clean.,Rád udržuji dům čistý.
"I couldn't defend myself, so I cried.","Nemohl jsem se bránit, tak jsem plakal."
I watched a show about surviving in wilderness.,Díval jsem se na pořad o přežití v divočině.
"Supposedly, I should be sayinng no to others, but I can't do that.","Měl bych říkat ne ostatním, ale to nemůžu."
It was hard for me to commit to one job.,Bylo pro mě těžké se věnovat jedné práci.
I am a professional.,Jsem profesionál.
"It was a tough choice, but I am confident that it was right.","Bylo to těžké rozhodnutí, ale jsem si jistý, že to bylo správné."
My colleague is more professional than I am ever going to be.,"Můj kolega je mnohem profesionálnější, než já."
"A few years back, I worked as a miner.",Před pár lety jsem pracoval jako horník.
"I didn't know how to take proper care of the kids, I was always the funny one, playing with them.","Nevěděl jsem, jak se o děti správně starat, byl jsem vždycky ten vtipný, hrál jsem si s nimi."
I think they like me because I'm confident.,"Myslím, že mě mají rádi, protože jsem sebevědomá."
I wish I could be as powerful as them!,Kéž bych byl tak mocný jako oni!
Are you sure you don't need help with that bags?,Určitě nepotřebuješ pomoct s těmi taškami?
I kept telling myself that people were lying to me.,"Pořád jsem si říkal, že mi lidé lžou."
I would not risk my position by making irrational decisions.,Neohrozil bych své postavení nerozumnými rozhodnutími.
I needed someone else to pick up the other end.,"Potřeboval jsem někoho, kdo by se postaral o druhý konec."
I consistently followed through on commitments and promises made to others.,Vždycky jsem plnil své závazky a sliby.
How often should I wash my hair?,Jak často si mám umýt vlasy?
I like to cook when I see that others like my food.,"Rád vařím, když vidím, že se to líbí ostatním."
I'm used to coming home from work and play games on PlayStation.,Jsem zvyklý přijít domů z práce a hrát hry na PlayStatu.
I didn't care about logic - I was relying only on my emotions.,Logika mě nezajímá - spoléhám jen na své emoce.
They say what they appreciate most about me is that I'm modest.,"Říkají, že to, co na mně nejvíc ocení, je, že jsem skromná."
I like wearing funky socks.,Mám rád funky ponožky.
I always carried a condom with me.,Vždycky jsem si s sebou nosil kondom.
I don't like evenings that I spend at home alone.,"Nemám rád večery, které trávím doma sám."
The drain broke down so I had to fix it.,"Odtok se rozbil, tak jsem ho musel opravit."
"I had to refuse handing out my number, because I had too many request.","Musela jsem odmítnout dát jim své číslo, protože jsem měla příliš mnoho žádostí."
I like that my role in the family is to take care of everybody.,"Líbí se mi, že mou rolí v rodině je starat se o všechny."
"Let me open the jar, I said to her.","Nech mě otevřít tu sklenici, řekl jsem jí."
I had to make a decision that prioritized the children.,"Musela jsem se rozhodnout, že dětem dám přednost."
"I'm not patient, do not test me.","Nemám trpělivost, nezkoušej mě."
"I couldn't be a soldier, no one would be afraid of me.","Nemohl jsem být voják, nikdo by se mě nebál."
I didn't cry even at my father's funeral.,Neplakala jsem ani na otcově pohřbu.
I was not scared of that huge snake.,Nebojím se toho obrovského hada.
I was supportive.,Podporoval jsem ji.
I could not stand looking at those weaklings.,Nemohl jsem se dívat na ty slabochy.
"When I was younger, I found an injured bird on the street, took him home and tried to help him.","Když jsem byl mladší, našel jsem na ulici zraněného ptáka, vzal jsem ho domů a snažil se mu pomoct."
"When I had to go in front of the staff and say something to them, I was suddenly very scared.","Když jsem musela jít před personál a něco jim říct, najednou jsem se velmi bála."
I like to stress the importance of communicating openly and directly.,Rád bych zdůraznil důležitost otevřené a přímé komunikace.
I graduated from university and I'm ready to put my knowledge into practice.,Vystudoval jsem univerzitu a jsem připraven dát své znalosti do praxe.
I don't like it when someone smokes near me because I can't get rid of the smell for hours.,"Nemám rád, když někdo kouří poblíž mě, protože se nemůžu zbavit toho zápachu celé hodiny."
I'm not strong enough.,Nejsem dost silná.
I worked hard to cover my kid's expenses.,"Tvrdě jsem pracoval, abych pokryl výdaje mého dítěte."
"Over the holidays, I'm lonely at home for a long time, so I call someone out every day.","Během svátků jsem doma dlouho sama, takže každý den někomu volám."
I joined the buddy programme at the university so I can meet some new people.,"Připojil jsem se k programu přátel na univerzitě, abych mohl poznat nové lidi."
I could easily be in a polygamous relationship.,Mohl bych snadno být v polygamním vztahu.
I was keen on speaking and presenting to large audiences when I was younger.,"Když jsem byl mladší, velmi rád jsem přednášel před velkým publikem."
I was alone to do all the chores in the house.,"Byla jsem sama, abych dělala všechny domácí práce."
Five years ago I started my company and today it is doing extremely well.,Před pěti lety jsem založil svou společnost a dnes se jí daří velmi dobře.
"Stop commanding me, I like to spent time how I want to.","Přestaň mi rozkazovat, rád trávim čas, jak chci."
"As a police officer, I patrolled the streets, enforced laws and regulations, and maintained public safety .","Jako policista jsem hlídal ulice, prosazoval zákony a předpisy a udržoval veřejnou bezpečnost."
I bought condoms.,Koupil jsem kondomy.
I could easily do 20 pull-ups.,Mohla bych snadno udělat 20 zvedání.
"They always tell me I work a lot, but that's just the way I am.","Vždycky mi říkají, že hodně pracuju, ale taková jsem."
I had to smile.,Musel jsem se usmívat.
I wasn't worried at all.,Vůbec jsem se nebála.
I wanted to talk to them.,Chtěl jsem s nimi mluvit.
Mom told me people would like me more if I always acted nice.,"Máma mi řekla, že mě lidi budou mít radši, když budu pořád hodná."
I couldn't understand why would you need 20 pairs of shoes.,"Nechápu, proč potřebuješ 20 párů bot."
I did not enjoy the holidays because there were almost no people.,"Nechtěl jsem si užívat svátky, protože tam skoro nikdo nebyl."
I was behind the steering wheel.,Byl jsem za volantem.
Keeping the office clean is my priority.,Udržovat kancelář čistou je moje priorita.
I said yes even thought I didn't want to do it.,"Řekl jsem ano, i když jsem si myslel, že to nechci udělat."
I demanded constant attention.,Vyžadovala jsem neustálou pozornost.
I donated my time and skills to mentor a young student.,"Daroval jsem svůj čas a schopnosti, abych byl mentorem mladého studenta."
I've never been afraid of other people's talk.,"Nikdy jsem se nebál toho, co říkají ostatní."
"As a team leader, I communicated the goals clearly.",Jako vedoucí týmu jsem cíle jasně sdělil.
I got mad because their food looked tastier.,"Zlobím se, protože jejich jídlo vypadá chutněji."
I like to give young people a chance.,Rád dávám mladým lidem šanci.
I paid for the whole family dinner.,Zaplatil jsem za celou rodinnou večeři.
I'm self-assured in my abilities.,Jsem si jistý svými schopnostmi.
I carefully reviewed the product specifications before buying it.,Před nákupem jsem pečlivě prošel specifikace produktu.
They told me I should be kinder.,"Řekli mi, že bych měla být laskavější."
I could not open the jar so I asked my friend to do it.,"Nemohl jsem otevřít sklenici, tak jsem požádal svého přítele, aby to udělal."
Every step I took radiated an inner assurance.,"Každý krok, který jsem udělal, vyzařoval vnitřní jistotu."
I didn't want to be dependent on someone.,Nechtěl jsem být na někom závislý.
They were freaking out at that concert.,Na tom koncertě se všichni vyváděli.
"I was in love, so I didn't listen to them.","Byla jsem zamilovaná, tak jsem je neposlouchala."
They are convinced that I was only looking for sex.,"Jsou přesvědčeni, že jsem hledala jen sex."
"Although I was freezing, I gave the child my coat.","I když jsem měl zima, dal jsem dítěti svůj kabát."
I am open to any challenge.,Jsem otevřený jakékoliv výzvě.
I was never jealous of anyone because that would only be proof of my lack of confidence.,"Nikdy jsem na nikoho nežárlila, protože to by bylo jen důkazem mého nedostatku sebevědomí."
She was upset when she discovered that she had a tumor but I kept reassuring her everything would be alright.,"Byla naštvaná, když zjistila, že má nádor, ale já ji ujišťoval, že všechno bude v pořádku."
"I offered you a ride, no need to worry.","Nabídl jsem ti odvoz, nemusíš se bát."
I could never fully commit to my partner.,Nikdy jsem se nemohla plně zavázat svému partnerovi.
"Clad in leather armor, I ventured into the dark dungeon.",Oblečen v koženém brnění jsem se odvážil do temného žaláře.
"I worked diligently and pursued career opportunities that allowed me to earn a stable income, ensuring financial security for my family.","Pracoval jsem pilně a usiloval o to, abych mohl získat stabilní příjem a zajistit tak finanční zabezpečení pro svou rodinu."
"Sorry about the mess, I didn't get a chance to clean it up.","Omlouvám se za ten nepořádek, neměla jsem šanci ho uklidit."
"I am no amateur, so I will not allow anyone to treat me like one.","Nejsem amatér, takže nedovolím, aby se mnou někdo jednal jako s amatérem."
I washed my hands so often that I completely ruined my skin.,"Umývala jsem si ruce tak často, že jsem si úplně zničila kůži."
I made impulsive decisions while under stress.,Pod stresem jsem dělal impulzivní rozhodnutí.
"As I plunged into the cold water, I swam with effortless strokes.","Když jsem se ponořil do studené vody, plaval jsem bez námahy."
I pursued a higher-paying job opportunity to increase our family's income .,"Snažil jsem se získat vyšší plat, abych zvýšil příjem naší rodiny."
I took the car to the repair shop for a regular check-up.,Vzal jsem auto do opravny na pravidelnou prohlídku.
I built everything with my own hands and brain.,Všechno jsem postavil vlastníma rukama a mozkem.
I spent almost two hours on the phone with them.,Strávil jsem s nimi skoro dvě hodiny v telefonu.
"As a financial planner, I analyzed clients' financial goals, developed customized investment strategies, and provided ongoing guidance.","Jako finanční plánovač jsem analyzoval finanční cíle klientů, vyvíjel přizpůsobené investiční strategie a poskytoval průběžné poradenství."
I always felt like a natural leader.,Vždycky jsem se cítil jako přirozený vůdce.
I never had trouble with others not respecting me.,"Nikdy jsem neměl problém s tím, že mě ostatní nevážili."
"When the weather is bad outside, I tend to be moodier.","Když je venku špatné počasí, mám tendenci být náladovější."
I redid my nail polish.,Změnila jsem lak na nehty.
I've been an adrenaline seeker my whole life.,Celý život jsem hledala adrenalin.
"I did not need to hire a moving company, I just did it myself.","Nepotřebovala jsem si najmout stěhovací společnost, prostě jsem to udělala sama."
I used to watch a lot of documentaries about esoteric stuff.,Dřív jsem se dívala na spoustu dokumentů o esoterických věcech.
I entered an amateur weightlifting competition.,Zúčastnil jsem se amatérské soutěže v posilování.
"I always agreed with others' opinions, even when I had a different viewpoint, just to avoid confrontation or disagreement.","Vždycky jsem souhlasil s názory druhých, i když jsem měl jiný názor, jen abych se vyhnul konfrontaci nebo nesouhlasu."
"I'm the head of this family so I believe I had to cover our basic needs, such as food, shelter and clothing.","Jsem hlava rodiny, takže jsem si myslela, že musím pokrýt naše základní potřeby, jako je jídlo, přístřeší a oblečení."
I felt so beautiful.,Cítila jsem se tak krásně.
I never liked it when someone told me how to lead my company.,"Nikdy jsem neměl rád, když mi někdo říkal, jak vést svou společnost."
I don't like it when I have to leave home knowing that the dishwasher is loaded.,"Nemám rád, když musím odejít z domu s vědomím, že je myčka plná."
I always had a high self-esteem when it comes to sex.,"Vždycky jsem měl vysokou sebeúctu, když jde o sex."
"I like it, when I'm home alone and I can cook for everybody without any interruption.","Mám to rád, když jsem doma sama a můžu vařit pro všechny bez jakéhokoliv rušení."
I had a meeting with foreign sponsors.,Měl jsem schůzku se zahraničními sponzory.
I fell but it didn't hurt me at all.,"Spadl jsem, ale vůbec mě to neublížilo."
