from,to
I went to the city council so you don't have to go.,"Otišao sam u gradsko vijeće, tako da ne morate ići."
I am determined to protect my family and I will do whatever it takes to do so.,Odlučan sam zaštititi svoju obitelj i učinit ću sve što je potrebno da to učinim.
I like seeing a nice behind.,Volim vidjeti lijepu guzicu.
I carefully compared the terms and conditions of different insurance policies.,Pažljivo sam uspoređivao uvjete različitih polica osiguranja.
I could easily swim for hours.,Mogu lako plivati satima.
I purchased a life insurance policy to protect my family financially in case something happens to me.,Kupio sam životno osiguranje kako bih financijski zaštitio svoju obitelj u slučaju da mi se nešto dogodi.
I insisted they wash their hands before eating.,Insistirala sam da se opere prije jela.
"They sent me, because I was the most courageous of them.","Poslali su mene, jer sam ja bio najhrabriji od njih."
I like when nobody notices me.,Volim kad me nitko ne primjeti.
I found my passion in lifting heavy weights.,Pronašao sam svoju strast u podizanju težih tereta.
I am successful because I am disciplined.,Uspješan sam jer sam discipliniran.
I could not wait to go to the wedding and meet all your friends.,Jedva sam čekala da odem na vjenčanje i upoznam sve tvoje prijatelje.
I was always financially literate.,Uvijek sam bila financijski pismen.
I always separate my work life from my private life.,Uvijek razdvojim svoj radni život od privatnog.
I knew that my good looks always made things a bit easier.,Znao sam da moj dobar izgled uvijek čini stvari malo lakšim.
I received compliments from friends and family on my stunning appearance for a special occasion.,Prijatelji i obitelj pohvalili su me zbog mog zadivljujućeg izgleda za posebnu prigodu.
My mother taught me cleanliness and I taught it to my children too.,Moja majka me je naučila čistoći i ja sam je naučio i svoju djecu.
I like to have a lot of clothes so I can decide what to wear.,Volim imati puno odjeće tako da mogu odlučiti što ću obući.
I joined a hobby group and actively participated in the meetings.,Pridružio sam se grupi koja se bavila svojim hobijem i aktivno sudjelovao na sastancima.
I love it when someone approaches me with a question about fashion.,Volim kad mi netko priđe s pitanjem o modi.
"As a team leader, I provided guidance to the younger team members.","Kao vođa tima, pružao sam savjet mlađim članovima tima."
"I do not need a map, I never got lost before.","Ne treba mi mapa, nikad se nisam izgubila."
I want to be strong to be able to protect my family.,Želim biti jaka da bih mogla zaštititi svoju obitelj.
"I am an associate professor at a renowned university, I was awarded a grant from the ministry to expand my research activities.","Ja sam docent na renomiranom sveučilištu, dobio sam stipendiju od ministarstva da proširim svoje istraživačke aktivnosti."
I alternated among several sexual partners during the same period.,U istom razdoblju sam se mijenjao sa nekoliko seksualnih partnera.
I have a classmate who loves being surrounded by other people.,Imam drugara koji voli biti okružen drugim ljudima.
I bought fireworks because I can't imagine New Year's Eve without them.,Kupio sam vatromet jer ne mogu zamisliti Novu godinu bez njega.
I struggled to lift the heavy boxes.,Borila sam se da podignem teške kutije.
"Being the leader meant shouldering the responsibility of motivating and inspiring my team members, helping them unlock their full potential.","Biti vođa značilo je preuzeti odgovornost za motiviranje i nadahnjivanje članova tima, pomažući im da otkriju svoj puni potencijal."
I had a fearless mindset.,Imao sam neustrašiv stav.
I was so bored I just called my friends randomly.,Bilo mi je tako dosadno da sam nasumično nazvala prijatelje.
My friend always makes quick and good decisions.,Moj prijatelj uvijek donosi brze i dobre odluke.
I struggled with excerting my dominance.,Borio sam se sa svojim dominacijom.
I watched a lot of porn growing up.,Gledao sam puno pornića dok sam odrastao.
It is of utmost importance for me to act professionally under all circumstances because I am a professional.,Za mene je od najveće važnosti da se ponašam profesionalno pod svim okolnostima jer sam profesionalna.
I am saddest when I have no company.,Najsretniji sam kad nemam društvo.
I conducted thorough research and read reviews before purchasing a new washing machine.,"Prije kupnje nove perilice, temeljito sam istraživala i čitala recenzije."
I could easily become a model.,Mogla bih lako postati model.
"I'm capable of handling any escalated situation because, in a strong body, there's a strong mind.","Mogu se nositi sa bilo kojom situacijom jer, u snažnom tijelu, postoji snažan um."
I called someone to come fix the pool so that the kids could have some fun.,Pozvao sam nekoga da dođe popraviti bazen tako da djeca mogu imati malo zabave.
I confidently posed for a photo.,Samouvjereno sam pozirala za fotografiju.
I evaluated the pros and cons of different mobile phone models before buying one.,Prije kupnje sam procjenjivao prednosti i nedostatke različitih modela mobilnih telefona.
"I knew it'd be risky, but I had to do it.","Znao sam da je rizično, ali morao sam to učiniti."
I could never let others decide for me.,Nikad nisam mogao pustiti druge da odlučuju za mene.
I was always a good listener.,Uvijek sam bio dobar slušatelj.
I needed help with those heavy bags but you never picked up the phone!,"Trebala mi je pomoć s teškim torbama, ali nisi se javio!"
I'm naturally better at technical subjects.,Ja sam prirodno bolji u tehničkim predmetima.
I could not bear to touch the mushroom knowing there might be a worm in it.,Nisam mogao dotaknuti gljive znajući da bi u njoj mogao biti crv.
It was my duty to make sure I am financially stable before getting married.,Bila mi je dužnost da se uvjerim da sam financijski stabilna prije nego se udam.
I planned the trip a month in advance.,Planirao sam putovanje mjesec dana unaprijed.
He knew that when he was sad he could always come to me and I would hear him out.,"Znao je da kad je tužan, uvijek može doći meni i ja ću ga saslušati."
Family is important to me and I feel like I should be making more money so they can be happier.,Obitelj mi je važna i osjećam da bih trebala zarađivati više novca da bi oni bili sretniji.
I won an award for the job.,Osvojio sam nagradu za posao.
"My friends considered me a very sociable person and they were right, I could not bear loneliness.","Moji prijatelji su me smatrali vrlo društvenom osobom i bili su u pravu, nisam mogla podnijeti usamljenost."
"When people need to lift something heavy, I'm the first one they think of.","Kad ljudi moraju podići nešto teško, ja sam prvi na koga misle."
I followed my goals and that's why I made it.,Slijedio sam svoje ciljeve i zato sam uspio.
"I had to get a job, or we wouldn't have anything to eat.","Morao sam naći posao, inače ne bismo imali što jesti."
I am happy when people trust me enough to confide in me with their problems,Drago mi je kad mi ljudi dovoljno vjeruju da mi se povjeruju svojim problemima
"When I lose my nerves, I could be a bit aggressive.","Kad izgubim živce, mogu biti agresivan."
I like bright colours because they make tanned skin stand out.,Volim svijetle boje jer se tako sunčana koža ističe.
I could easily do stand-up comedy.,Mogu se lako baviti stand-up komedijom.
"If I didn't have my current job, I would enjoy creating fragrances.","Da nemam sadašnji posao, rado bih stvarala parfeme."
I was elected a prime minister.,Bio sam izabran za premijera.
I provided material support for my family.,Pomagao sam svojoj obitelji.
I did not need notes for that important presentation.,Za tu važnu prezentaciju nisu mi bile potrebne bilješke.
I would like to have an ice cream for dinner.,Htio bih sladoled za večeru.
I know I am capable of great things.,Znam da sam sposoban za velike stvari.
I am rough.,Ja sam grub.
I don't like going to bed before shower.,Ne volim ići u krevet prije tuširanja.
"People need someone they can rely on, which is why I decided to enter politics.","Ljudi trebaju nekoga na koga se mogu osloniti, zato sam odlučio ući u politiku."
I surround myself with plants because that's the only time I'm calm and fully focused.,Okružio sam se biljkama jer je to jedini trenutak kada sam miran i potpuno usredotočen.
I don't like serious adults who forgot what it's like to be young.,Ne volim ozbiljne odrasle koji su zaboravili kako je biti mladi.
"I faced a physical challenge that required endurance, but I was not strong enough.","Suočio sam se s fizičkim izazovom koji je zahtijevao izdržljivost, ali nisam bio dovoljno jak."
I won the Scientist of the Year award.,Osvojio sam nagradu za znanstvenika godine.
I am always sure that I know what I am doing.,Uvijek sam siguran da znam što radim.
I like to keep the stove clean at all times.,Volim da pećnica bude čista.
I solved the problem quickly and efficiently.,Rastavio sam problem brzo i efikasno.
"I was hungry, but I waited for them.","Bio sam gladan, ali sam ih čekao."
I felt confident when guiding others.,Osjećao sam se samouvjerenim kad sam vodio druge.
I was the company representative.,Ja sam bio predstavnik tvrtke.
"A tree fell, so I called the fire department because I couldn't carry it myself.","Drvo je palo, pa sam pozvao vatrogasce jer ga nisam mogao nositi."
I made sure I was the last to leave the office.,Pobrinuo sam se da budem posljednji koji je napustio ured.
I couldn't function without exercising.,Ne bih mogao funkcionirati bez vježbanja.
I'm the one who brings home the money.,Ja sam taj koji donosi novac kući.
I mentored junior team members.,Ja sam mentor mladim članovima tima.
I like numbers because they never lie.,Volim brojeve jer oni nikad ne lažu.
Maybe it is time for you to show me what you have under the clothes.,Možda je vrijeme da mi pokažeš što imaš ispod odjeće.
I don't like going to the gym.,Ne volim ići u teretanu.
"It was clear to me that I would get the job, I knew that my competitors could not match my level of confidence.","Bilo mi je jasno da ću dobiti posao, znao sam da moji konkurenti ne mogu dostići moj nivo samopouzdanja."
"I never leave things to the last minute, I'm too responsible for that.","Nikad ne ostavljam stvari do posljednje minute, previše sam odgovoran za to."
"During the Covid pandemic, it was very difficult for me to stay at home without talking to my friends in person, I felt so lonely.","Tijekom pandemije kovida, bilo mi je vrlo teško ostati kod kuće bez razgovora s prijateljima osobno, osjećala sam se tako usamljeno."
I cracked a joke that was not taken well.,Napravio sam šalu koja nije dobro prihvaćena.
I love buying things spontaneously.,Volim spontano kupovati stvari.
"As a software engineer, I collaborated with my team to develop innovative solutions, wrote clean and efficient code, and thoroughly tested the software before deployment.","Kao softverski inženjer, surađivao sam s timom kako bih razvio inovativna rješenja, napisao čist i učinkovit kod i temeljito testirao softver prije implementacije."
Taking care of my family financially makes me happy.,Sretna sam jer mogu financijski brinuti o svojoj obitelji.
I texted my lawyer to make sure the contract is good.,Poslao sam poruku odvjetniku da se uvjerim da je ugovor dobar.
"I like talking to people on the phone, but I like meeting them even more.","Volim razgovarati s ljudima na telefon, ali još više volim da ih sretnem."
I organized a fundraiser to support a charitable cause.,Organizirao sam prikupljanje sredstava za dobrotvorne svrhe.
"They warned me not to go there, but I went anyway.","Upozorili su me da ne idem tamo, ali sam ipak otišao."
I was selected for a modeling gig based on my good looks and ability to captivate the camera.,Izabrana sam za modeling zbog mog dobrog izgleda i sposobnosti da uhvatim kameru.
I hid all the candy so no one would eat it.,Sakrio sam sve slatkiše da ih nitko ne bi pojeo.
I've never been so lazy that I wouldn't make my bed.,Nikad nisam bio toliko lijen da ne bih napravio krevet.
I never had a problem thinking clearly and rationally.,Nikad nisam imao problema da razmišljam jasno i racionalno.
You are horrible at navigating.,Grozna si u navigaciji.
I tried arguing with them but I just couldnt.,"Pokušao sam raspravljati s njima, ali nisam mogao."
They said I did a good job.,Rekli su da sam dobro obavio posao.
"Sex was the most important part of our relationship, when its frequency declined over time, I lost interest.","Seks je bio najvažniji dio naše veze, a kad se njegova učestalost vremenom smanjila, izgubio sam interes."
"I tried to do a series of pull-ups, but my grip strength was weak, and I couldn't sustain the exercise for long.","Pokušao sam napraviti niz povlačenja, ali moja je snaga hvatanja bila slaba, i nisam mogao dugo održavati vježbu."
I did not need love or commitment to engage in a sexual relationship.,Nije mi bila potrebna ljubav ili obaveza da bih se uključio u seksualni odnos.
I was always the one who earned the most.,Uvijek sam najviše zarađivala.
"I did not want to grow up and act my age, I wanted to be free.","Nisam htjela da odrastem i ponašam se kao da sam stara, htjela sam da budem slobodna."
I was always available to come help in case they needed something.,Uvijek sam bio na raspolaganju da im pomognem u slučaju da im nešto zatreba.
I was happy when they did as I said.,Bio sam sretan kad su učinili ono što sam rekao.
I have strong sexual desires .,Imam snažne seksualne želje.
"I attended a storytelling event, listening to and sharing personal stories.","Pohađala sam događaj za pripovijedanje priča, slušala i dijelila osobne priče."
"Why did you change the bulb when I told you, I'd do it?",Zašto si promijenio žarulju kad sam ti rekao da ću to učiniti?
I heard they're opening a new clothing store.,Čuo sam da otvaraju novu trgovinu odjeće.
I was heartbroken when they cancelled the visit.,Bilo mi je slomljeno srce kad su otkazali posjet.
I did drugs.,-Uzeo sam drogu.
Why should I join in on this chaotic attempt?,Zašto bih se ja pridružio ovom kaotičnom pokušaju?
I went to the disco with the sole purpose of finding a one night stand.,Otišao sam u disko sa jedinom svrhom da nađem jednu noć.
I am sure about my abilities.,Siguran sam u svoje sposobnosti.
I didn't know that taking care of a family would be so difficult.,Nisam znao da će biti tako teško brinuti o obitelji.
"I wish I could see what is going through their head, so I can be of more help.","Volio bih da mogu vidjeti što im prolazi kroz glavu, tako da mogu biti od više pomoći."
I had many opportunities to marry but I chose not to.,"Imao sam mnogo prilika da se udam, ali sam odlučio da ne."
I was compassionate.,Bio sam suosjećajni.
I was sacked because I kept coming late.,Otpušten sam jer sam stalno kasnio.
I was happy that I was in demand.,Bio sam sretan što sam bio u potražnji.
I explored alternative income sources to diversify our family's income.,Istraživao sam alternativne izvore prihoda kako bih raznolikosti prihoda naše obitelji.
I carried my son in my arms the whole hike because he couldn't walk.,Nosila sam sina u naručju cijeli put jer nije mogao hodati.
I bought pumpkins so we could carve them together.,Kupila sam bundeve da ih zajedno izrezemo.
"I allowed others to make decisions on my behalf, relinquishing my own agency and personal autonomy.","Dopustio sam drugima da donose odluke u moje ime, odustajući od svoje slobode i osobne autonomije."
I trekked druing the storm even though they warned me not to.,Išao sam u oluji iako su me upozorili da to ne radim.
I never enjoyed staying alone.,Nikad nisam uživao u samosti.
I like watching Sasha Grey.,Volim gledati Sasha Grey.
My friend challenged me to a fight and I won.,Prijatelj me izazvao na borbu i pobijedio sam.
"Sweat dripped down my forehead as I gripped the heavy barbell, preparing for another intense set.",Znoj mi je kapljao niz čelo dok sam se pripremao za još jedan intenzivan set.
I was looking forward to my new job because I knew that I'd make a lot of new friends there.,Radovala sam se novom poslu jer sam znala da ću tamo imati puno novih prijatelja.
I was hoping we could move to the intimate stuff already.,Nadao sam se da možemo preći na intimne stvari već.
"I don't mind vacuuming, in fact, I have always found it amusing.","Ne smeta mi usisavanje, u stvari, uvijek sam to smatrao zabavnim."
Nobody appreciated how tanned I got during the summer.,Nitko nije cijenio koliko sam se opekao tijekom ljeta.
I didn't clean my bathroom for a month because I did not feel like doing it.,Nisam očistio kupaonicu mjesec dana jer mi se nije dalo.
I went to a beautician yesterday.,Jučer sam bila kod kozmetičara.
I am determined to take risks.,Odlučan sam riskirati.
I am the one who manages the family finances.,Ja sam taj koji upravlja obiteljskim financijama.
I could never wear such a sweaty shirt.,Nikad ne bih mogla nositi takvu znojnu košulju.
"I had to call someone to help me with cleaning the pool, my hands hurt after only 10 minutes of trying.","Morao sam pozvati nekoga da mi pomogne u čišćenju bazena, ruke su me bolile nakon samo 10 minuta pokušavanja."
I made the most rational choice.,Donio sam najracionalniji izbor.
I'm happiest when my whole apartment is tidy.,Najviše sam sretna kad je cijeli stan uređen.
"I didn't volunteer, because they needed someone muscular.",Nisam se prijavio jer su trebali nekoga mišićnog.
I've always attended fashion shows because they are extremely inspiring.,Uvijek sam prisustvovala modnim revijama jer su one izuzetno inspirativne.
I need to make money to take care of my partner.,Moram zaraditi novac da se pobrinem za svog partnera.
"My nephew has skin problems, so I paid for his holiday by the sea.","Moj nećak ima problema sa kožom, pa sam mu platio odmor na moru."
I am extremely discerning when it comes to choosing a sexual partner.,Ja sam izuzetno razborit kad je u pitanju izbor seksualnog partnera.
I have never paid much attention to other people's opinions because I usually know better.,Nikad nisam obraćao pažnju na tuđe mišljenje jer obično znam bolje.
"I had to ask them to change my glass, it was really dirty.","Morao sam ih pitati da mi zamijene čašu, bila je stvarno prljava."
I always wanted to be a detective or a cop.,Oduvijek sam htio biti detektiv ili policajac.
I'm too experienced to waste my time here.,Ja sam previše iskusna da gubim vrijeme ovdje.
I didn't care about what could have happened to me.,Nije me bilo briga što bi mi se moglo dogoditi.
I would never make a decision based on my emotions.,Nikad ne bih donosio odluke na temelju svojih emocija.
I wish I could host more parties at my place.,Volio bih da mogu da organiziram više zabava kod sebe.
I was at a congress with colleagues last week.,Bio sam na kongresu s kolegama prošli tjedan.
I need to find a job in services because I like human contact.,Moram naći posao u uslugama jer volim ljudski kontakt.
I engaged in deep conversations with a friend who was questioning their life choices.,Imao sam duboke razgovore s prijateljem koji je sumnjao u njihove životne izbore.
I planned our finances for the next year.,Planirao sam naše financije za sljedeću godinu.
I like to lead by example.,Volim voditi primjerom.
I gave the inheritance to my children.,Dao sam nasljedstvo svojoj djeci.
I always wanted to be as strong as Hercules.,Uvijek sam želio biti jak kao Hercules.
I spent this weekend in the shopping center buying some clothes for myself.,Provela sam vikend u trgovačkom centru kupujući sebi odjeću.
I went to the school reunion.,Otišao sam na školski okupljanje.
I came to visit them at the hospital almost every day.,Došao sam ih posjetiti u bolnicu gotovo svaki dan.
My head was spinning after I finished moving the boxes.,Glava mi se vrtila nakon što sam završio premještanje kutija.
I gave up easily without a fight.,Odustao sam bez borbe.
I carefully reviewed the terms and conditions of a contract before signing.,Pažljivo sam pregledao uvjete ugovora prije potpisivanja.
It's alright - I wanted to treat you anyway.,"U redu je, htjela sam te tretirati."
I collaborated with colleagues to find solutions and let them towards our goal.,Surađivao sam s kolegama da pronađemo rješenja i pustimo ih prema našem cilju.
I have never doubted my own competence.,Nikad nisam sumnjao u svoju sposobnost.
I was the boss of this company.,Bio sam šef ove tvrtke.
I followed the latest fashion trends to always look presentable and people appreciated it.,Slijedila sam najnovije modne trendove kako bih uvijek izgledala predstavljivo i ljudi su to cijenili.
I have always wanted to be a positive role model for my children.,Uvijek sam željela biti pozitivan uzor svojoj djeci.
I never feel like I'm too old for something.,Nikad se ne osjećam kao da sam prestar za nešto.
"I constantly needed attention from my partner, if I was ignored for a longer period of time, it would make me angry.","Stalno sam trebala pažnju svog partnera, ako me ignorira duže vrijeme, to bi me naljutilo."
My bathroom was always spotless.,Moja kupaonica je uvijek bila čista.
I screamed because I saw a spider in the kitchen sink.,Vrištala sam jer sam vidjela pauka u kuhinjskom sudoperu.
I'm always ready for any challenge.,Uvijek sam spreman za svaki izazov.
"I like crossfit, it's good for building dynamic strength.","Volim CrossFit, to je dobro za izgradnju dinamičke snage."
I bought a dangerous dog breed.,Kupio sam opasnu pasmu.
All my life I have been preparing for this moment.,Cijeli život sam se pripremao za ovaj trenutak.
"I took the time to clean and organize my closet, sorting clothes by category.","Uzela sam vremena da očistim i uredim svoj ormar, razvrstavajući odjeću po kategorijama."
"They company needed someone beautiful for the video, so I took the job.","Tvrtka je trebala nekoga lijepog za video, pa sam prihvatio posao."
I simply asked for that raise.,Jednostavno sam tražio tu povišicu.
"I couldn't wish for a nicer figure, because mine is already perfect.","Ne mogu da poželim ljepšu figuru, jer moja je već savršena."
I got a cat just so that I have something to care for.,Kupio sam mačku samo da imam za što brinuti.
I sometimes have to remind myself not to jump to conclusions.,Ponekad se moram podsjetiti da ne skoknem na zaključke.
I always like to give back when someone helps me.,Uvijek volim da uzvratim kad mi netko pomogne.
I used to always finish all my assignment on time.,Uvijek sam dovršavala sve zadatke na vrijeme.
I felt so exhausted.,Osjećao sam se tako iscrpljeno.
I subscribed to yet another fashion magazine.,Pretplatila sam još jedan modni časopis.
"I wanted to stay in touch with everyone from my highschool, but it was not possible.","Htjela sam ostati u kontaktu sa svima iz srednje škole, ali to nije bilo moguće."
I panicked when I got a flat tyre.,Upala sam u paniku kad mi je pukla guma.
"I thought that without my help, they'd never have managed on time.","Mislio sam da bez moje pomoći, nikada ne bi uspjeli na vrijeme."
I always feel bad after an argument.,Uvijek se osjećam loše nakon svađe.
I used to have so many contacts in my phone.,Imao sam toliko kontakata u mobitelu.
I'm not as stupid as they think I am.,Nisam tako glup kao što oni misle da jesam.
Part of the interview for a flight attendant was an actual excercise to see if I could lift the heavy suitaceses.,Dio razgovora za stjuardesu je bila vježba da vidim mogu li podići teške prtljage.
I initiated conversations with strangers at a social gathering.,Na društvenoj zabavi sam započeo razgovor s nepoznatim ljudima.
"Let's talk, I will be happy to meet you tomorrow!","Razgovarajmo, rado ću te sutra upoznati!"
I was chosen as the face of a fashion campaign due to my good looks.,Izabrana sam kao lice modne kampanje zbog mog dobrog izgleda.
For my fiftieth birhday I wanted a jumping castle.,Za moj pedeseti rođendan htio sam skakački dvorac.
I like weightlifting.,Volim dizanje tegova.
At first I was a bit afraid there would be no people my age to hang out with.,U početku sam se bojala da neće biti ljudi mojih godina s kojima bih se družila.
People tell me I'm restless because I constatnly need to be doing something.,Ljudi mi kažu da sam nemirna jer moram nešto raditi.
I was nervous before giving my speech but it went well.,"Bio sam nervozan prije govora, ali dobro je prošlo."
I carried the safe down the stairs.,Nosila sam sef niz stepenice.
I like it when others make decisions for me.,Volim kad drugi donose odluke umjesto mene.
I like nice clothes.,Volim lijepu odjeću.
I like to talk to my staff to find out what I can improve.,Volim razgovarati sa svojim osobljem da saznam što mogu poboljšati.
One bad look made me cry.,Jedan loš pogled me je rasplakao.
I like to try new things with my partner.,Volim isprobati nove stvari sa svojim partnerom.
My core strength is still very good because I go to gym three times a week.,Moja jezgra je još uvijek jako dobra jer idem u teretanu tri puta tjedno.
"I don't like watching videos of abandoned puppies, it makes me cry.","Ne volim gledati video zapuštenog štene, plačem."
I'm good at navigating.,Ja sam dobar u navigaciji.
My to do list was neverending but I kept going.,"Moj popis stvari koje treba da uradim je bio beskrajan, ali sam nastavio."
I helped the neighbour with carrying her shopping bags.,Pomogao sam susjedoj s nošenjem torbi za kupovinu.
I sacrificed my own authenticity to avoid displeasing others.,Žrtvovao sam svoju autentičnost da ne bi razočarao druge.
I have never let any of my clients down.,Nikad nisam iznevjerio nijednog od mojih klijenata.
"Although I don't like this dish, I made it for my family.","Iako ne volim ovo jelo, napravio sam ga za svoju obitelj."
I managed my team with ease and got the job done.,Ja sam upravljao timom i obavio posao.
I could not stop thinking about the sex we had last night.,Nisam mogao prestati misliti na seks koji smo imali sinoć.
I didn't want to stay at home with kids because I would loose a really good job.,Nisam htjela ostati kod kuće s djecom jer bih izgubila stvarno dobar posao.
I felt a rush of desire as I was kissed and immediately felt aroused.,Osjetila sam žudnju dok me ljubila i odmah sam se osjetila uzbuđeno.
I assembled the furniture alone.,Sam sam sastavio namještaj.
I turned on the washing machine.,Uključio sam perilicu rublja.
"I felt so many emotions, I could not breathe.","Osjećao sam toliko emocija, da nisam mogao disati."
"They say I'm insensitive, but I call it sensible.","Kažu da sam neosjetljiva, ali ja to zovem razumnom."
They were rude so I had to punch them.,Bili su nepristojni pa sam ih morao udariti.
Maybe if I acted nicer they would say yes.,"Možda bi rekli da, da sam bio ljubazniji."
"People would often turn to me for fashion and style advice, recognizing my good taste and sense of aesthetics so I knew I was appreciated.","Ljudi su me često tražili za modni savjet, prepoznajući moj dobar ukus i estetski osjećaj, tako da sam znala da sam cijenjena."
I had tough military training.,Imao sam tešku vojnu obuku.
I made sure the dough was the perfect temperature.,Pobrinuo sam se da je masa savršena temperatura.
"After walking into the meeting room, I shook everyone's hand.","Nakon što sam ušao u sobu za sastanke, rukovao sam se sa svima."
"I knew that I'm capable of more, but I have family, so my priorities changed.","Znao sam da sam sposoban za više, ali imam obitelj, pa su se moji prioriteti promijenili."
I never liked speaking out loud.,Nikad nisam volio govoriti glasno.
I like curved bodies.,Volim zakrivljena tijela.
"When I'm sad, I go shopping.","Kad sam tužna, idem u kupovinu."
I like to have fun.,Volim se zabavljati.
I hated logic because it often wasn't romantic.,Mrzio sam logiku jer često nije bila romantična.
I knew how to deal with this type of client.,Znao sam kako se nositi s ovakvim klijentima.
"I don't like gossiping, it's a waste of time.","Ne volim trač, to je gubitak vremena."
I did not have money so I dug the hole for the pool on my own.,Nisam imao novca pa sam kopao rupu za bazen na moj način.
"I didn't know what to do, so I relied on my gut.","Nisam znao što da radim, pa sam se oslanjao na svoj instinkt."
I wouldn't be satisfied with myself if I didn't finish the race.,Ne bih bio zadovoljan samim sobom da nisam završio utrku.
I am sure there is a higher power controlling my life.,Siguran sam da postoji veća sila koja kontrolira moj život.
"I tried to lift the piano, but I couldn't.","Pokušao sam podignuti klavir, ali nisam mogao."
I had a really nice face when I was young.,Imao sam stvarno lijepo lice kad sam bio mlad.
When was the last time you had sex?,Kad si zadnji put imao seks?
This problem turned out to be too difficult and I got furious.,Ovaj problem se pokazao previše teškim i ja sam bio bijesan.
I fired everyone who made me angry.,Otpustio sam sve koji su me naljutili.
I wish I had passed the physical test!,Da sam bar prošao fizički test!
I expected the salary increase.,Očekivao sam povećanje plaće.
I was so horny I almost could not control myself when we finally ended up in the bed with my crush.,Bio sam tako napaljen da se nisam mogao kontrolirati kad smo konačno završili u krevetu sa mojom zaljubljenicom.
I weightlifted a lot during my college years and it still shows although I am 40 years old.,Mnogo sam digao utege na faksu i to se još uvijek vidi iako imam 40 godina.
"They think I'm shy, but I just don't want to embarrass myself.","Misle da sam stidljiva, ali ne želim se sramotiti."
"I've been told that I'm a true professional – always focused, organized, and get the job done efficiently.","Rekli su mi da sam pravi profesionalac - uvijek usredotočen, organiziran i da radim posao učinkovito."
I swept and mopped the floors of my home.,Čistio sam i brisao podove u kući.
"When I'm with him, I'm angry.","Kad sam s njim, ja sam ljut."
I like to analyse problems from various perspectives.,Volim analizirati probleme iz različitih perspektiva.
I don't think I have a strong enough character to be a company director.,Mislim da nemam dovoljno jak karakter da budem direktor tvrtke.
I joined a self-defence course.,Pridružio sam se kursu samoobrane.
"When I was their age, I behaved like a child too.",I ja sam se ponašao kao dijete.
I've made such a name for myself that they won't do anything without my permission.,Napravio sam takvo ime za sebe da oni neće učiniti ništa bez moje dozvole.
I didn't make any hasty mistakes.,Nisam napravio nikakve preuranjene greške.
I checked if the children did their homework.,Provjerila sam da li su djeca napravila domaću zadaću.
I told them to let me buy them the things they needed.,Rekao sam im da mi dozvole da im kupim stvari koje su im potrebne.
We won the competition thanks to the idea I had a month ago.,Pobijedili smo na natjecanju zahvaljujući ideji koju sam imao prije mjesec dana.
I offered my help with doing the dishes.,Ponudio sam svoju pomoć u pranju suđa.
I observed them to see whether they were satisfied with the meal I made.,Pratio sam ih da vidim jesu li zadovoljni mojim obrokom.
"When someone calls me to go out, I'm always happy to say yes.","Kad me netko pozove da izađem, uvijek rado kažem da."
I avoided conflicts at all costs.,Izbjegavao sam sukobe po svaku cijenu.
I had to shave my legs before the race.,Morao sam obrijati noge prije utrke.
I told him that nothing was wrong although I was really upset.,Rekla sam mu da se ništa nije dogodilo iako sam bila jako uznemirena.
I always had authority and others naturally saw me as a leader.,Uvijek sam imao autoritet i drugi su me prirodno vidjeli kao vođu.
I can't imagine having a family and having to take care of them someday.,Ne mogu zamisliti da imam obitelj i da se moram brinuti o njima jednog dana.
If only I could call and check how they are doing.,Kad bih samo mogao da ih nazovem i provjerim kako su.
I didn't want my partner to work.,Nisam htio da moj partner radi.
"People around me know that if they need something, I'm happy to help.","Ljudi oko mene znaju da ako im nešto treba, rado ću pomoći."
I saved up a lot of money for my childrens education.,Uštedio sam puno novca za obrazovanje moje djece.
I could not resist cleaning those dirty windows.,Nisam mogao odoljeti čišćenju tih prljavih prozora.
I took them to a water park.,Odveo sam ih u akvarij.
I almost started crying.,Skoro sam počela plakati.
I was the lead author of the research paper.,Bio sam glavni autor istraživačkog rada.
I got a fine for speeding on the highway.,Dobio sam kaznu za prebrzu vožnju na autocesti.
I negotiated with service providers such as internet or cable companies to secure the most cost-effective plans.,Pregovarao sam s pružateljima usluga kao što su internet ili kablovske tvrtke kako bih osigurao najisplativije planove.
I had cameras installed around the house so nothing would happen to me.,Imam kamere instalirane oko kuće tako da mi se ništa ne bi dogodilo.
"I organized my to-do list based on priority, tackling the most important tasks first.","Organizirao sam svoju listu zadataka prema prioritetima, rješavajući najvažnije zadatke prvo."
My friend told me that I overreacted.,Prijatelj mi je rekao da sam pretjerao.
I invited my friends to my place to have a dinner.,Pozvao sam prijatelje na večeru.
I have always wanted to behave as they expected me to.,Uvijek sam se želio ponašati kako su oni očekivali od mene.
I always took taking care of my family's finances seriously.,Uvijek sam ozbiljno shvaćao da se brinem o financijama svoje obitelji.
I thought therapy was for weak people.,Mislio sam da je terapija za slabe ljude.
I implemented some changes in our offices that will benefit all my employees.,Uvela sam neke promjene u našim uredima koje će biti od koristi svim mojim zaposlenicima.
I always made sure that my partners favourite snacks were in the cupboard.,Uvijek sam se pobrinula da su omiljeni grickalice mojih partnera u ormaru.
I offered a supportive ear and understanding without judgment.,Ponudio sam podršku i razumijevanje bez osuđivanja.
I could easily join the army.,Lako bih se mogao pridružiti vojsci.
I was never so sure about my test results.,Nikad nisam bio siguran u rezultate svojih testova.
