from,to
"I didn't know how to cook pasta, so I was hungry.","Нисам знао како да кувам макароне, па сам био гладан."
I refused the promotion to accommodate kids' demands.,Одбио сам унапређење да бих задовољио захтеве деце.
"I organized a themed movie night with friends, creating a cozy atmosphere.","Организовао сам филмску ноћ са пријатељима, стварајући удобну атмосферу."
"I could not watch my mom still working at 65, so I told her that I will financially support her.","Нисам могла да гледам како моја мајка још увек ради у 65 година, па сам јој рекла да ћу је финансијски подржавати."
"Every Saturday, I went clubbing with my friends, I could not bear the idea of staying at home.","Сваке суботе сам ишао у клуб са пријатељима, не бих могао да поднесем идеју да останем код куће."
I was in military training last month.,Био сам на војној обуци прошлог месеца.
"I participated in a sports competition, but my physical weakness hindered my performance.","Учествовао сам у спортском такмичењу, али моја физичка слабост је ометала мој успех."
"They sent me to negotiate, because I looked gentle.","Послали су ме да преговарам, јер сам изгледао благо."
"It was a short run, but I am tired.","Било је кратко, али сам уморан."
"Because I have blond hair, people think I'm stupid.","Пошто имам ружу косу, људи мисле да сам глуп."
I changed the tires on the truck alone.,Сам сам мењао гуме на камиону.
I offered a comforting hug and kind words to them.,Понудио сам им утешни загрљај и љубазне речи.
I am adaptable so I am able to handle change with ease.,"Ја сам прилагодљив, тако да могу лако да се носим са променама."
I showed empathy by providing comfort.,Показао сам сочувство тако што сам пружао утеху.
I like being around people all the time.,Волим да будем у окружењу људи.
I have never experienced being overwhelmed by emotions.,Никада нисам био преплављен емоцијама.
"What do you think, am I likable?","Шта мислиш, да ли сам симпатичан?"
The only one I can really rely on is myself.,Једина особа на коју се могу ослонити је ја.
I did not need to study for that test.,Није ми било потребно да учим за тај испит.
I often get low self-esteem when I had a rash.,Често имам ниско самопоштовање када имам осип.
I wonder if I am the only one who cleans up before every visit.,Питам се да ли сам једини који чисти пре сваке посете.
"I did not like when curse words were used, it made me feel uncomfortable because I was brought up to be polite at all times.","Нисам волео када су се употребљавале псушке речи, било ми је непријатно јер сам био одгајан да увек будем љубазан."
I bought this company to manage it better.,Купио сам ову компанију да бих је боље управљао.
I am confident in myself.,Уверен сам у себе.
I made well-informed decisions that aligned with the organization's goals and values.,Доносио сам добро информисане одлуке које су биле у складу са циљевима и вредностима организације.
I joined a volunteer group that organized regular community clean-up events.,Уписао сам се у групу добровољаца која је редовно организовала чишћење у заједници.
"I knew that they were taken care of, but I still had to call and check every day.","Знао сам да су они били заштићени, али сам ипак морао да их свакодневно позивам и проверим."
I like crowds of people.,Волим да се људи окупљају.
I'm strong enough.,Ја сам довољно јак.
"I have always loved adventure: foreign countries, wild nature.","Увек сам волео авантуру: странске земље, дивљу природу."
"I was always made to stand in front of everyone else, because I looked nice.","Увек сам стајао испред свих других, јер сам изгледао лепо."
I'm really good at technical and analytical tasks.,Ја сам стварно добар у техничким и аналитичким задацима.
I always preferred hard or natural sciences.,Увек сам више волео тешке или природне науке.
"When becoming a good leader, you had to take risks and had to be accountable for the outcomes.","Када сте постали добар вођа, морали сте да ризикујете и да будете одговорни за исходе."
"I took a step back from a stressful situation, allowing myself time to reflect and make a rational decision rather than reacting impulsively.","У стресној ситуацији сам се одвојио, дајући себи времена да размишљам и да донесем рационалну одлуку уместо да импулсивно реагујем."
I used to cry every night.,Плакала сам сваке ноћи.
I decided based on my first impression.,Одлучио сам на основу првог утиска.
I have my techniques that have always helped me get what I wanted.,Имам своје технике које су ми увек помогле да добијем оно што желим.
Nobody's a better negotiator than me in this company.,Нико није бољи преговарач од мене у овој компанији.
I would never act based on my emotions.,Никада не бих деловао на основу својих емоција.
I'd really like to sleep with you.,Стварно бих волео да спавам са тобом.
I joined a martial arts class and found it challenging to execute certain techniques due to my lack of strength and flexibility.,Уписао сам се у часове борбених вештина и сматрао сам да је тешко извршити одређене технике због недостатка снаге и флексибилности.
I was always the head of the family.,Увек сам био глава породице.
"I couldn't move the bed by myself, I had to ask for help.","Нисам могао сам да померим кревет, морао сам да тражим помоћ."
I embarked on a challenging rock climbing expedition.,Почео сам изазовну пењачку експедицију.
I received an unexpected compliment from a stranger about my smile.,Неочекивано ми је један непознати човек похвалио осмех.
"With every weight lifted and muscle strained, I could feel my physical strength growing.","Сваким подизањем тежине и напрезањем мишића, осећао сам како моја физичка снага расте."
I called the gardener.,Звао сам вртлар.
I was always making long-time plans so I could motivate everyone to meet our goals.,Увек сам планирао дугорочно како бих могао да мотивишем све да остваре наше циљеве.
I thought swimming would be easier.,Мислио сам да ће пливање бити лакше.
I was hoping to try a new sexual position.,Надао сам се да ћу пробати нови сексуални положај.
I cycled for almost 5 hours.,Велосипедом сам возио скоро 5 сати.
"In critical situations, I am calm, yet prompt.","У критичним ситуацијама, ја сам спокојан, али и брз."
"As a team leader, I made sure that everyone was involved.","Као вођа тима, осигурао сам да сви буду укључени."
"Don't worry, I already paid.","Не брини, већ сам платио."
I started my own company.,Почео сам своју компанију.
"I consider myself incompetent and, moreover, I cry a lot when I fail to save a patient.","Сматрам се неспособним и, осим тога, често плачем када не успем да спасем пацијента."
I'd rather live in a mess than have to clean up my room.,Радије бих живео у нереду него да чистим своју собу.
"I could wear anything I liked, because everything looked good on me.","Могла сам носити све што сам волела, јер ми је све одговарало."
I set clear goals that I want to achieve.,Јасно сам поставио циљеве које желим да постигнем.
"I forgot to cook dinner, because I was watching TV.","Заборавио сам да припремим вечеру, јер сам гледао ТВ."
I've learned that failure is a necessary ingredient on the road to success.,Научила сам да је неуспех неопходан састојак на путу ка успеху.
I've always had leadership in me.,Увек сам имао вођство у мени.
"They did not ask for help, but I could not resist.","Нису тражили помоћ, али нисам могла да се одупрем."
"Armed with a chainsaw, I ventured into the dense forest.","Наоружан моторном тестером, ушао сам у густу шуму."
I overreacted when I was feeling overwhelmed.,Претерано сам реаговао када сам се осећао преплављеним.
I'm a tremendous public speaker.,Ја сам одличан говорник.
I was stunning.,Била сам сјајна.
"As I pushed my body to its limits during my intense workout, I reveled in the exhilarating sensation of feeling my muscles contract.","Док сам током интензивног тренинга трудио своје тело до краја, уживао сам у узбудљивом осећају како се мишићи сузирају."
I thanked them and wished them a nice day.,Поблагодарио сам им и пожелео им добар дан.
I enjoyed casual sex at every opportunity.,Уживао сам у случајном сексу у свакој прилици.
I was doing laundry when the phone rang.,Чинио сам прање када је звонио телефон.
"If I lost my job, my family would be in big trouble.","Ако изгубам посао, моја породица би била у великој невољи."
I like to work in groups.,Волим да радим у групама.
I am determined.,Одлучен сам.
I dragged them out of the club by their collar.,Извукао сам их из клуба за огрлицу.
I don't like to share things because they're mine.,Не волим да делим ствари јер су моје.
I was very athletic and loved running.,Био сам веома спортски снажан и волео сам трчање.
I often engaged in compulsive sexual behaviors.,Често сам се бавио компулзивним сексуалним понашањем.
I knew it would make me feel uneasy if I did not obey.,Знао сам да ћу се осећати нелагодно ако не будем послушан.
Validation from others made me feel really good.,Оцене других људи учиниле су да се осећам веома добро.
I uncovered the lie easily.,Лако сам открио лаж.
I would like to touch your body.,Желео бих да додирнем твоје тело.
"I found out that when I'm not with my friends, I feel miserable.","Открио сам да се, када нисам са својим пријатељима, осећам несрећно."
I always enjoyed leading others.,Увек сам волео да водим друге.
"My grandparents asked me if I could help them on the weekends, and I was very happy to do so.","Деда и бака су ме питали да ли им могу помоћи викендом, и ја сам то веома радо учинио."
Sometimes I am sad for no apparent reason.,Понекад сам тужна без икаквог разлога.
I like to wear linen clothes in the summer.,Волим да носим ланену одећу у лето.
"Instead of getting angry when it did not work out, I stayed calm and focused on a different activity instead.","Уместо да се љутим када се не сложи, остао сам спокојан и усредсредио се на другу активност."
I never failed in any area of my life.,Никада нисам пропао ни у једној области свог живота.
My mom told me that it doesn't matter if I'm not the most clever in the school as long as my hair shines the brightest.,Моја мама ми је рекла да није битно да ли нисам најпаметнија у школи све док моја коса сјаје најсјајније.
I received a grant to lead my own research team.,Добио сам грант да водим свој истраживачки тим.
A friend told me that I'm the best in rational thought processes.,Пријатељ ми је рекао да сам најбољи у рационалним процесима размишљања.
"I voted based on the political parties program, not the leader's charisma.","Гласао сам на основу програма политичких партија, а не харизме вође."
I worked for a moving company.,Радила сам за компанију за селиће.
"Having a strong belief in myself, I embraced new opportunities.","Пошто сам јако веровао у себе, прихватио сам нове могућности."
I passed the public speaking class with straight As.,У току је био час говорника.
"I didn't need to try to look good, it came naturally to me.","Није ми било потребно да покушавам да изгледам добро, то ми је било природно."
I like cleaning.,Волим чишћење.
I'm an expert in financial and business matters.,Ја сам стручњак за финансијске и пословне ствари.
"What people say about me often makes me cry, I am sensitive.","Оно што људи кажу о мени често ме рађа у плачу, ја сам осетљив."
I am uneasy when someone close to me suffers.,Непогодан сам када неко близак мени пати.
I used my culinary skills to start a catering business to meet our family's financial goals.,Користио сам своје кулинарске вештине да бих започео посао у угостивању како бих испунио финансијске циљеве наше породице.
"As a team leader, I was responsible for the outcomes of our projects.","Као вођа тима, био сам одговоран за исходе наших пројеката."
"In the past I was angry about everything, but now I think hard about what I'm going to spend my energy on.","У прошлости сам се љутила на све, али сада озбиљно размишљам на шта ћу потрошити своју енергију."
I like it when someone compliments how I look.,Волим када ми неко комплиментира како изгледам.
"My partner did twenty push-ups, but I couldn't even do five.","Мој партнер је урадио двадесет опона, али ја нисам могао ни пет."
"When I brought up verified data during the argument, people had nothing to say.","Када сам током расправе изнео потврђене податке, људи нису имали шта да кажу."
I faced the predator.,Суочио сам се са предатором.
I wished to host that party and was sad when it was decided otherwise.,Желео сам да будем домаћин те забаве и био сам тужан када је одлучено другачије.
"I should have come to the library earlier, now it is completely full.","Требао сам раније да дођем у библиотеку, сада је потпуно пуна."
"Talking to other people is healthy, it has always helped me when I was feeling down.","Разговор с другима је здрав, увек ми је помогао када сам се осећао депресивно."
I've realised how important it is to have a sexually compatible partner.,Схватио сам колико је важно имати сексуално компатибилног партнера.
I attended a community event organized by a marginalized group to better understand their experiences and show solidarity.,Посетила сам заједнички догађај који је организовала маргинализована група како бих боље разумела њихова искуства и показала солидарност.
"I must go, because my father will be angry and I don't like when he's angry.","Морам да одем, јер ће се мој отац љутити, а не волим кад је љут."
I almost managed to escape the cops.,Успео сам да избегнем полицију.
I regularly reviewed insurance policies and adjusted coverage to protect my family's financial well-being.,Редовно сам прегледао полисе осигурања и прилагођавао покривеност како бих заштитио финансијску благостање своје породице.
"I could hear wolves howling in the woods, but I went there anyway.","Чуо сам како вукови у шуми ују, али сам ипак отишао тамо."
I give into people because I think they will like me more.,Ја се уступам људима јер мислим да ћу им се више допасти.
I never shunned away from hard manual work.,Никада нисам одбијао напоран рад.
"I took care of my skin diligently, and it paid off when I noticed a healthy glow.",Пазила сам на своју кожу и исплатила се када сам приметила да је здрава.
It was really a high-stress situation but I think I handled it without any problems.,"Била је то веома стресна ситуација, али мислим да сам се с њом носила без проблема."
"I participated in a community service project, working alongside individuals from diverse backgrounds.","Учествовала сам у пројекту за помоћ заједници, радећи заједно са људима из различитих средина."
"I have never used swear words, I find it unbecoming.","Никада нисам употребљавала псује речи, сматрам да је то непристојно."
I liked when everything was fresh and clean so I spend a lot of time doing the housework.,"Волео сам кад је све свеже и чисто, па сам пуно времена проводио у кућним пословима."
"I encountered a difficult obstacle that tested my resilience, but I felt weak and defeated.","Сусрео сам се са неком тешком препреком која је испитала моју издржљивост, али сам се осећао слабим и побеђеном."
"I am so lazy, I just want to walk around the house and do nothing.","Тако сам лењи, само ходам по кући и не радим ништа."
I told them my mind openly.,Ја сам им отворено рекао шта мислим.
The adrenaline coursed through my veins as I effortlessly carried the heavy load.,Адреналин ми је текао кроз вене док сам без напора носио тежак товар.
I used to love drawing in order to express my emotions.,Раније сам волео цртање како бих изразио своја осећања.
I am very communicative.,Ја сам веома комуникативна.
"I woke up this morning with a great need to change something in my life, so I decided to sell my car and buy a plane ticket to the USA.","Пробудио сам се јутрос са великом потребом да нешто променим у свом животу, па сам одлучио да продам свој аутомобил и купим авионску карту за САД."
"I'm hurt, no one has ever treated me like this.","Ранен сам, нико се никада није тако понашао према мени."
"When they didn't invite me, I felt hurt.","Када ме нису позвали, осетио сам се повређено."
I had to call them every night before going to sleep.,Морао сам их свако вечери позивати пре спавања.
"When he needed help, I put everything aside and ran to him.","Када је потребан помоћ, све сам оставио на страну и трчао до њега."
I took initiative to address conflicts or issues within a problematic social group.,Поновио сам иницијативу да се обратим конфликтима или питањима унутар проблемске друштвене групе.
"He did not do anything wrong, but I was still upset.","Ништа није учинио, али сам се ипак узнемирила."
"I didn't listen to their arguments, because they hurt my feelings.","Нисам слушао њихове аргументе, јер су ме повредили."
I took on additional work to increase our household income.,Узимао сам додатни посао како бих повећао приход наше породице.
People often come to me for advice because they know I am the best.,Људи често долазе код мене за савет јер знају да сам најбољи.
I could not open the mineral water and asked for help.,Нисам могао да отворим минералну воду и затражио сам помоћ.
I couldn't be in a relationship where I had a lower income.,Нисам могао бити у вези у којој сам имао нижи приход.
I don't like attention.,Не волим пажњу.
I have always adapted my plans to my partner.,Увек сам своје планове прилагођавао свом партнеру.
"I did it quickly and efficiently, so they called me again.","Учинио сам то брзо и ефикасно, па су ме поново позвали."
I was the provider in our family.,Ја сам био издржавач у нашој породици.
"In order to give my family what they deserve, I had to change careers.","Да бих породици дао оно што заслужује, морао сам да променим каријеру."
"They didn't say anything, but I felt that they don't like me at all.","Нису ништа рекли, али сам осећао да их уопште не волим."
I couldn't think about anything else except sex.,Ни о чему другом нисам могла да мислим осим о сексу.
"I wanted them to be happy, so I worked hard.","Желео сам да буду срећни, па сам се трудио."
I wore the new shoes to the event.,Носила сам нове ципеле на том догађају.
I always think carefully about how I talk to people so that I don't hurt them.,"Увек пажљиво размишљам о томе како да разговарам с људима, да их не би повредио."
I matched my makeup with my clothes.,Уклопила сам шминку са одећом.
I always staked my clothes nicely.,Увек сам лепо уграђивала одећу.
I imagined how they'd look with no clothes on.,Замислио сам како би изгледали без одеће.
I always show my books to the children to motivate them to read.,Увек деци показујем своје књиге како бих их мотивисао да читају.
I prepared a budget for the whole trip.,Припремила сам буџет за цео пут.
"I ventured into the untamed wilderness, ready to conquer its challenges.","Ушао сам у необрађену дивљину, спреман да превазиђем њене изазове."
I folded the laundry.,Склопио сам веш.
"I was so tired, but I had to go on that race to prove, I can do it.","Био сам тако уморан, али сам морао да идем на ту трку да докажем, да могу да то урадим."
"They were getting dangerously close to me, so I started screaming for help.","Постајали су опасно близу мене, па сам почео да викам за помоћ."
I am determined to endure anything.,Одлучен сам да издржам све.
I totally overreacted.,Претерано сам реаговао.
I am very social.,Ја сам веома друштвена особа.
I am proud of my engineering expertise and problem-solving abilities.,Поносан сам на своју стручност у инжењерству и способности за решавање проблема.
I don't like it when I come home from the hike and I feel dirty.,Не волим кад се вратим кући после пешачења и осећам се прљавим.
I went to a BDSM club.,Отишао сам у БДСМ клуб.
I was effective in setting goals and and driving my team towards them.,Била сам ефикасна у постављању циљева и вожњи свог тима према њима.
I had to kick the door in.,Морао сам да уринем врата.
"A friend of mine is going through a tough breakup, so I bought us tickets to a festival to let her get some rest.","Моја пријатељица пролази кроз тежак раскид, па сам купио нам карте на фестивал да би јој дозволио да се одмори."
I bought tickets to the ballet because I wanted to surprise my friends.,Купио сам карте за балет јер сам желео да изненадим своје пријатеље.
I wanted to learn more languages to expand my professional opportunities.,Желео сам да научим више језика како бих проширио своје професионалне могућности.
I always believed in technological progress.,Увек сам веровао у технолошки напредак.
I wore the new swimsuit to show off my body.,Носила сам нови костим за купање да бих се похвалила својим тијелом.
I taught my kids their first words.,Ја сам научила своју децу њиховим првим речима.
I jumped into the pond and pulled the drowning dog out.,Скочила сам у језеро и извукла пса који се удавља.
I came up with the prank.,Ја сам измислио шалу.
I cried when I saw the little baby in the pram.,Плакала сам када сам видела бебу у колици.
I considered the long-term consequences of marriage as a major life decision.,Сматрао сам дугорочне последице брака као главну животну одлуку.
"I liked playing football but my parents preferred dancing, so I had to stop.","Волео сам да играм фудбал, али су моји родитељи више волели да плешу, па сам морао да престанем."
Why did you have to make stupid comments about other people's bodies?,Зашто си морао да правиш глупе коментаре о телима других људи?
So what that I cried?,Па шта да сам плакала?
I should eat more protein to build muscle.,Требао бих да једем више протеина да би изградио мишиће.
I didn't like being rough.,Нисам волео да будем груб.
I was sexually assaulted.,Била сам сексуално злостављана.
They never ask me for help because they say I couldn't handle it.,Никада ме нису тражили за помоћ јер су рекли да не могу да се суочим с тим.
I was working till midnight every day this week.,Радио сам до поноћи сваког дана ове недеље.
I'm good at handling physically challenging situations.,Добро се носим са физичким изазовима.
I applied for the tour guide position so that I would meet new people.,Захтевао сам се за позицију туристичког водича како бих упознао нове људе.
"With a powerful leap, I cleared the high bar, defying gravity.","Моћним скоком, прошао сам високу лиму, превазилазећи гравитацију."
"As I entered the exam room, I embraced my preparation and knowledge, radiating quiet confidence.","Када сам ушао у собу за испитивање, прихватио сам своју припрему и знање, зрачећи тихим поверењем."
I like to party every Saturday.,Волим да се забављам сваке суботе.
I worked a lot to provide for my partner who did not have a job.,Радила сам пуно да бих издржала свог партнера који није имао посао.
I wanted to eat nothing but raw beef.,Желео сам да једем само сирово говедо месо.
"I've read some books on that topic, so I think you could use my help.","Читала сам неке књиге о тој теми, па мислим да би ти моју помоћ била потребна."
"No amount of persuasion worked, because I had already decided based on how I felt.","Никаква увјеравање није успела, јер сам већ одлучила на основу својих осећања."
"I always wanted to do things my way, no matter what.","Увек сам желео да радим ствари на свој начин, без обзира на све."
My rough exterior matched the ruggedness of the terrain.,Моја груба екстеријера одговарала је грубој земљи.
"I couldn't hold myself, I had to protect you.","Нисам се могао држати, морао сам да те заштитим."
I expected the promotion to the company team leader.,Очекивао сам да ћу бити унапређен у шеф тима.
"I didn't want to pet the dog, because it would get hair all over me.","Нисам желео да га газим, јер би ме покрило влакном."
I could never pretent that I do not care.,Никада се нисам могао преструвати да ми није стало.
I reveled in the adrenaline rush.,Унео сам се у приливу адреналина.
"I did not understand how they could keep going, I just had to give up.","Нисам разумео како су могли да наставе, једноставно сам морао да одустанем."
I never understood why people trust fortune tellers.,Никада нисам разумео зашто људи верују гастомима.
I knew how to motivate my team.,Знао сам како да мотивишем свој тим.
"I need to talk to someone, but I feel like I'd just be bothering that person.","Морам да разговарам са неким, али осећам да ћу само да муче ту особу."
I chopped wood all weekend.,Цео викенд сам секао дрво.
I couldn't deal with all the data denying.,Нисам могао да се носим са све информације које су одбациле.
I like when I have adrenaline in my life.,Волим кад имам адреналин у свом животу.
I didn't want to stay alone.,Нисам желео да останем сам.
I would never admit that I could lose.,Никада бих признао да могу изгубити.
"People often approached me at social gatherings, seeking conversation because they thought I was good-looking and approachable.","Људи су често долазили код мене на друштвеним скуповима, тражећи разговор јер су мислили да сам лепа и приступачна."
I carefully read and compared the terms and interest rates of different credit cards.,Пажљиво сам читала и упоређивала услове и каматне стопе различитих кредитних картица.
"I would have said yes, but it didn't feel right.","Рекао бих да, али се није осећало исправно."
I thought crying was showing weakness.,Мислио сам да је плач знак слабости.
I've always been able to face difficult situations.,Увек сам се могао суочити са тешким ситуацијама.
I completely understood their situation.,Потпуно сам разумео њихову ситуацију.
I got so many matches on the dating app after I updated my photos.,Имао сам толико утакмица на апликацији за упознавање након што сам ажурирао своје фотографије.
I showed my rival a middle finger.,Показао сам ривали средњи прст.
I worked hard so we can afford nice things.,Трудио сам се да бисмо могли да приуштимо лепе ствари.
The sweat dripping down my face was a testament to the intense physical exertion I had just undergone.,Пот који ми је капео по лицу био је доказ интензивног физичког напора који сам управо претрпео.
"The engine died, so I pushed the car to the sidewalk.","Мотор је престао да ради, па сам га одбацио на тротоар."
I brought some cookies for the new neighbors.,Донео сам колачиће за нове комшије.
I was never late paying my bills.,Никада нисам каснио са плаћањем рачуна.
I said that it is our responsibility to take care of our planet.,Рекао сам да је наша одговорност да бринемо о нашој планети.
I wanted to give a presentation about finances because it can attract new clients.,Желео сам да одржам презентацију о финансијама јер могу да привуку нове клијенте.
They complimented the lawn and told me I cut it like a true gardener.,Похвалили су ми газон и рекли да сам га сечила као прави баштобар.
I have never said no to him.,Никада му нисам рекла не.
"I was told I am submissive, so it must be true.","Речено ми је да сам покорна, па мора да је то истина."
I studied the background before taking on the job.,"Пре него што сам прихватио посао, проучавао сам позадину."
"I didn't care about how it looked, I cared about how it worked.","Није ме занимало како изгледа, већ како функционише."
I wish there would be more people at this party.,Волео бих да је више људи на овој забави.
"What made you think, I couldn't do it?!",Шта те је навело да мислиш да то не могу да урадим?!
"I felt a sense of awe, but fear did not grip me.","Осећао сам страхопоштовање, али страх ме није запленио."
I am sure karma works.,Сигурна сам да карма функционише.
"I was entitled, always expecting others to cater to my needs.","Имао сам право, увек сам очекивао од других да задовољавају моје потребе."
I like it when take care of my appearance and someone appreciates it.,Волим када се бринем о свом изгледу и неко то цени.
I went to pick up my weapon license yesterday.,Учераш сам отишао да узмем дозволу за оружје.
I promised to call but I got drunk instead.,"Обећао сам да ћу се јавити, али сам се уместо тога напио."
I used to binge eat a lot after arguments.,Често сам се прехранио након свађе.
"When a stranger speaks to me, I imagine all sorts of scenarios of how they could hurt me.","Када ми стран човек говори, замишљам све врсте сценарија како би ме могао повредити."
"I've been through hell, but I'm stronger today because of it.","Прошао сам кроз пакао, али сам јачи данас због тога."
I studied at Oxford.,Студирао сам на Оксфорду.
I could not stand it when they started talking about astrology.,Нисам могао да издржам када су почели да причају о астрологији.
"When I said it was important for me to find out sexual compatibility, they looked at me strangely.","Када сам рекао да је важно да сазнам о сексуалној компатибилности, гледали су ме чудно."
I did not even hesitate for a second.,Ни за тренутак нисам оклевао.
I offered words of encouragement and support to a friend.,Предложио сам речи охрабрења и подршке пријатељу.
I actively sought opportunities to increase my income to provide a better financial future for my family.,Активно сам тражио могућности да повећам свој приход како бих обезбедио бољу финансијску будућност за своју породицу.
I went on maternity leave.,Отишла сам на породиљско одсуство.
I've made it a tradition that every Christmas I buy a gift at one of the benefit stores.,Ја сам направио традицију да сваки Божић купам поклон у једној од продавница за добротворне сврхе.
I cooked dinner for the entire family yesterday.,Учерашњу вечеру сам припремио за целу породицу.
I sometimes found it challenging to control my sexual impulses.,Понекад ми је било тешко да контролишем своје сексуалне импулсе.
I came to the conclusion that young people are not as responsible as my generation.,Дошао сам до закључка да млади нису толико одговорни као моја генерација.
"Apparently, I'm the only one who thinks flip-flops are disgusting.","Очигледно, ја сам једини који мисли да су флип-флопови одвратни."
"My high sex drive created a disparity in the frequency of intimacy, leading to frustration.","Мој висок сексуални жеља створио је неједнакост у фреквенцији интимности, што је довело до фрустрације."
I beat that record so easily.,Ја сам тако лако побио тај рекорд.
I had to ask for help with the suitacases because they were just too heavy.,Морао сам да замолим помоћ са торбама јер су били превише тешки.
"When I wore the new uniform, I got a huge tip.","Када сам носио нову униформу, добио сам велику наду."
I never underestimated myself.,Никада нисам потцењивао себе.
Kindness is something I valued in myself.,Љубазност је нешто што сам ценио у себи.
"If only I could take care of one more cat, but my house is too full.","Да сам само могао да се побринем за још једну мачку, али моја кућа је препуна."
"If it were up to me, I would walk around naked.","Да је до мене, ходила бих гола."
I am commited to my company.,Ја сам посвећен својој компанији.
I will support my children finantially even when I am old.,Финансијски ћу подржавати своју децу чак и када остарим.
"When I'm hungry, I get grumpy.","Када сам гладан, постајем мржљив."
I just could not stop talking and gossiping!,Нисам могла да престанем да причам и да пљувам!
I made sure I looked good on the camera.,Уверила сам се да ћу добро изгледати на камери.
I feel appreciated when someone compliments my scent.,Осећам се цењеном када неко похвали мој мирис.
I went to the city council so you don't have to go.,"Отишао сам у градски савет, тако да не морате ићи."
I am determined to protect my family and I will do whatever it takes to do so.,Одлучен сам да заштитим своју породицу и учинићу све што је потребно да то учиним.
I like seeing a nice behind.,Волим да видим лепу дупе.
I carefully compared the terms and conditions of different insurance policies.,Пажљиво сам упоређивао услове различитих осигурачких полиса.
I could easily swim for hours.,Ја бих лако могао да пливам сатима.
I purchased a life insurance policy to protect my family financially in case something happens to me.,Купио сам полису осигурања живота како бих финансијски заштитио своју породицу у случају да ми се нешто деси.
I insisted they wash their hands before eating.,Инсистирао сам да опере руке пре јела.
"They sent me, because I was the most courageous of them.","Послали су мене, јер сам био најхрабрији од њих."
I like when nobody notices me.,Волим када ме нико не примећује.
I found my passion in lifting heavy weights.,Устрајање сам пронашао у подизању тешких тегова.
I am successful because I am disciplined.,Успешан сам зато што сам дисциплиниран.
I could not wait to go to the wedding and meet all your friends.,Не могу да чекам да идем на венчање и упознам све твоје пријатеље.
